"Step","fine tune drop_0_1e-05 - average_loss","fine tune drop_0_1e-05 - average_loss__MIN","fine tune drop_0_1e-05 - average_loss__MAX"
"114051","0.2769453878516847","0.2769453878516847","0.2769453878516847"
"114315","0.3022155076966064","0.3022155076966064","0.3022155076966064"
"114574","0.30815768801902726","0.30815768801902726","0.30815768801902726"
"114832","0.3056487923015286","0.3056487923015286","0.3056487923015286"
"115093","0.28963739077991285","0.28963739077991285","0.28963739077991285"
"115354","0.30080193488632756","0.30080193488632756","0.30080193488632756"
"115616","0.29345367555583923","0.29345367555583923","0.29345367555583923"
"115874","0.2771580897782678","0.2771580897782678","0.2771580897782678"
"116135","0.31625995213551655","0.31625995213551655","0.31625995213551655"
"116394","0.2851696624753318","0.2851696624753318","0.2851696624753318"
"116651","0.30269640471320686","0.30269640471320686","0.30269640471320686"
"116910","0.27593364542128546","0.27593364542128546","0.27593364542128546"
"117170","0.29354180493743603","0.29354180493743603","0.29354180493743603"
"117433","0.2915492413575504","0.2915492413575504","0.2915492413575504"
"117691","0.2973735718562075","0.2973735718562075","0.2973735718562075"
"117956","0.3080286146815274","0.3080286146815274","0.3080286146815274"
"118216","0.29796214696110984","0.29796214696110984","0.29796214696110984"
"118479","0.2851469304106767","0.2851469304106767","0.2851469304106767"
"118737","0.2703110127080636","0.2703110127080636","0.2703110127080636"
"119000","0.30186391074816354","0.30186391074816354","0.30186391074816354"
"119260","0.29857255391561216","0.29857255391561216","0.29857255391561216"
"119526","0.3079398464470988","0.3079398464470988","0.3079398464470988"
"119784","0.2993722181334825","0.2993722181334825","0.2993722181334825"
"120046","0.2930706325306526","0.2930706325306526","0.2930706325306526"
"120303","0.3053727041275789","0.3053727041275789","0.3053727041275789"
"120567","0.29602878119654497","0.29602878119654497","0.29602878119654497"
"120824","0.2996206813761084","0.2996206813761084","0.2996206813761084"
"121085","0.2812249627746036","0.2812249627746036","0.2812249627746036"
"121345","0.2741554507462104","0.2741554507462104","0.2741554507462104"
"121605","0.295874854012207","0.295874854012207","0.295874854012207"
"121865","0.2909739798093149","0.2909739798093149","0.2909739798093149"
"122127","0.28944999995541587","0.28944999995541587","0.28944999995541587"
"122384","0.29373177395100497","0.29373177395100497","0.29373177395100497"
"122646","0.28240225931566837","0.28240225931566837","0.28240225931566837"
"122910","0.29862682618033376","0.29862682618033376","0.29862682618033376"
"123173","0.286272247182119","0.286272247182119","0.286272247182119"
"123432","0.2955847916362793","0.2955847916362793","0.2955847916362793"
"123697","0.28997634687663976","0.28997634687663976","0.28997634687663976"
"123952","0.29348415377015963","0.29348415377015963","0.29348415377015963"
"124216","0.27332220522486694","0.27332220522486694","0.27332220522486694"
"124478","0.2992209360494866","0.2992209360494866","0.2992209360494866"
"124737","0.27105637661914017","0.27105637661914017","0.27105637661914017"
"125002","0.28233703603860144","0.28233703603860144","0.28233703603860144"
"125263","0.27496599184416115","0.27496599184416115","0.27496599184416115"
"125526","0.2926528343470246","0.2926528343470246","0.2926528343470246"
"125784","0.27977005374807484","0.27977005374807484","0.27977005374807484"
"126048","0.2909628841532868","0.2909628841532868","0.2909628841532868"
"126307","0.2985248040490783","0.2985248040490783","0.2985248040490783"
"126567","0.3005265195052953","0.3005265195052953","0.3005265195052953"
"126829","0.2908882333023815","0.2908882333023815","0.2908882333023815"
"127089","0.2831534608942333","0.2831534608942333","0.2831534608942333"
"127351","0.2934480540251369","0.2934480540251369","0.2934480540251369"
"127616","0.2784195932626254","0.2784195932626254","0.2784195932626254"
"127881","0.304008628958","0.304008628958","0.304008628958"
"128141","0.2911649602951237","0.2911649602951237","0.2911649602951237"
"128401","0.293518020240171","0.293518020240171","0.293518020240171"
"128660","0.2850265557268316","0.2850265557268316","0.2850265557268316"
"128920","0.3010863215192154","0.3010863215192154","0.3010863215192154"
"129185","0.28940477091814243","0.28940477091814243","0.28940477091814243"
"129446","0.28458130385415953","0.28458130385415953","0.28458130385415953"
"129707","0.28969335133048074","0.28969335133048074","0.28969335133048074"
"129966","0.2809291454564223","0.2809291454564223","0.2809291454564223"
"130232","0.2946407381899106","0.2946407381899106","0.2946407381899106"
"130497","0.2995917886187014","0.2995917886187014","0.2995917886187014"
"130764","0.3071945861766752","0.3071945861766752","0.3071945861766752"
"131025","0.3018600303360614","0.3018600303360614","0.3018600303360614"
"131285","0.2868834852657604","0.2868834852657604","0.2868834852657604"
"131546","0.2852605632607206","0.2852605632607206","0.2852605632607206"
"131810","0.27989642442987656","0.27989642442987656","0.27989642442987656"
"132075","0.2725764659473662","0.2725764659473662","0.2725764659473662"
"132337","0.28519766653842016","0.28519766653842016","0.28519766653842016"
"132592","0.2815495241861975","0.2815495241861975","0.2815495241861975"
"132851","0.2960390344191328","0.2960390344191328","0.2960390344191328"
"133114","0.28365108940479844","0.28365108940479844","0.28365108940479844"
"133372","0.2881874338519573","0.2881874338519573","0.2881874338519573"
"133636","0.28924245847036617","0.28924245847036617","0.28924245847036617"
"133891","0.2896523540800305","0.2896523540800305","0.2896523540800305"
"134155","0.2944760210217475","0.2944760210217475","0.2944760210217475"
"134417","0.27846258136405183","0.27846258136405183","0.27846258136405183"
"134682","0.2948246316149788","0.2948246316149788","0.2948246316149788"
"134943","0.2959299988925087","0.2959299988925087","0.2959299988925087"
"135202","0.27925187934923584","0.27925187934923584","0.27925187934923584"
"135465","0.2791871472348969","0.2791871472348969","0.2791871472348969"
"135726","0.30542607620336915","0.30542607620336915","0.30542607620336915"
"135987","0.2754072018918515","0.2754072018918515","0.2754072018918515"
"136247","0.3032017932593863","0.3032017932593863","0.3032017932593863"
"136510","0.28519312465967595","0.28519312465967595","0.28519312465967595"
"136769","0.2846808863754361","0.2846808863754361","0.2846808863754361"
"137031","0.28752168834354697","0.28752168834354697","0.28752168834354697"
"137297","0.3073625190141821","0.3073625190141821","0.3073625190141821"
"137560","0.279220555555846","0.279220555555846","0.279220555555846"
"137823","0.282536407667741","0.282536407667741","0.282536407667741"
"138085","0.29697376590077584","0.29697376590077584","0.29697376590077584"
"138348","0.3036622908472848","0.3036622908472848","0.3036622908472848"
"138610","0.2836299980082292","0.2836299980082292","0.2836299980082292"
"138870","0.31253591363826","0.31253591363826","0.31253591363826"
"139130","0.283259371516359","0.283259371516359","0.283259371516359"
"139394","0.2899586791563879","0.2899586791563879","0.2899586791563879"
"139655","0.28265341564558544","0.28265341564558544","0.28265341564558544"
"139917","0.28863835102727203","0.28863835102727203","0.28863835102727203"
"140179","0.287917315704286","0.287917315704286","0.287917315704286"
"140440","0.28246510432638094","0.28246510432638094","0.28246510432638094"
"140699","0.3006133280494256","0.3006133280494256","0.3006133280494256"
"140955","0.28423663561517615","0.28423663561517615","0.28423663561517615"
"141215","0.292059457197172","0.292059457197172","0.292059457197172"
"141479","0.2836292056334819","0.2836292056334819","0.2836292056334819"
"141744","0.2845740349855095","0.2845740349855095","0.2845740349855095"
"142004","0.2879304860723947","0.2879304860723947","0.2879304860723947"
"142261","0.2788140215115459","0.2788140215115459","0.2788140215115459"
"142522","0.2848395572836887","0.2848395572836887","0.2848395572836887"
"142786","0.28540350290419475","0.28540350290419475","0.28540350290419475"
"143044","0.28405866750330233","0.28405866750330233","0.28405866750330233"
"143305","0.27706437890483215","0.27706437890483215","0.27706437890483215"
"143569","0.32190615491619157","0.32190615491619157","0.32190615491619157"
"143827","0.2967186299037501","0.2967186299037501","0.2967186299037501"
"144088","0.2860726734483223","0.2860726734483223","0.2860726734483223"
"144350","0.2867269508581838","0.2867269508581838","0.2867269508581838"
"144610","0.2804537958606364","0.2804537958606364","0.2804537958606364"
"144873","0.29609687998114703","0.29609687998114703","0.29609687998114703"
"145134","0.27201605129656264","0.27201605129656264","0.27201605129656264"
"145397","0.2759532155598037","0.2759532155598037","0.2759532155598037"
"145657","0.28789957292175067","0.28789957292175067","0.28789957292175067"
"145918","0.29791800004821345","0.29791800004821345","0.29791800004821345"
"146179","0.27399868467982186","0.27399868467982186","0.27399868467982186"
"146442","0.2693596885261054","0.2693596885261054","0.2693596885261054"
"146701","0.3050171967588745","0.3050171967588745","0.3050171967588745"
"146964","0.2794520164817891","0.2794520164817891","0.2794520164817891"
"147224","0.2690545733855473","0.2690545733855473","0.2690545733855473"
"147485","0.29513685527132905","0.29513685527132905","0.29513685527132905"
"147753","0.288888940082713","0.288888940082713","0.288888940082713"
"148014","0.2811201352482162","0.2811201352482162","0.2811201352482162"
"148274","0.2968245295178745","0.2968245295178745","0.2968245295178745"
"148535","0.2866578240686563","0.2866578240686563","0.2866578240686563"
"148797","0.28512164775055404","0.28512164775055404","0.28512164775055404"
"149062","0.2790437243760435","0.2790437243760435","0.2790437243760435"
"149325","0.2898160441898578","0.2898160441898578","0.2898160441898578"
"149586","0.3056210309909609","0.3056210309909609","0.3056210309909609"
"149848","0.28085961505921003","0.28085961505921003","0.28085961505921003"
"150108","0.29477388181499187","0.29477388181499187","0.29477388181499187"
"150374","0.2939596209708332","0.2939596209708332","0.2939596209708332"
"150631","0.29881211856042","0.29881211856042","0.29881211856042"
"150892","0.29482210221178096","0.29482210221178096","0.29482210221178096"
"151152","0.27441317946575494","0.27441317946575494","0.27441317946575494"
"151414","0.3047151886376396","0.3047151886376396","0.3047151886376396"
"151678","0.29612995360794125","0.29612995360794125","0.29612995360794125"
"151938","0.28399184007068173","0.28399184007068173","0.28399184007068173"
"152202","0.28557706515458914","0.28557706515458914","0.28557706515458914"
"152466","0.28984341485706433","0.28984341485706433","0.28984341485706433"
"152727","0.2710451009288007","0.2710451009288007","0.2710451009288007"
"152991","0.29460201460561297","0.29460201460561297","0.29460201460561297"
"153254","0.29162863986127685","0.29162863986127685","0.29162863986127685"
"153517","0.278808352592228","0.278808352592228","0.278808352592228"
"153775","0.2803841815175035","0.2803841815175035","0.2803841815175035"
"154040","0.2754139824060404","0.2754139824060404","0.2754139824060404"
"154303","0.28978399929830556","0.28978399929830556","0.28978399929830556"
"154566","0.2916299341467905","0.2916299341467905","0.2916299341467905"
"154831","0.26554415400313236","0.26554415400313236","0.26554415400313236"
"155093","0.2969535976536109","0.2969535976536109","0.2969535976536109"
"155353","0.2774095396615335","0.2774095396615335","0.2774095396615335"
"155613","0.2972554875235591","0.2972554875235591","0.2972554875235591"
"155873","0.28428257274512564","0.28428257274512564","0.28428257274512564"
"156134","0.2971623028376103","0.2971623028376103","0.2971623028376103"
"156397","0.28740573347033194","0.28740573347033194","0.28740573347033194"
"156657","0.276101011595574","0.276101011595574","0.276101011595574"
"156917","0.2877782136482525","0.2877782136482525","0.2877782136482525"
"157177","0.28550063609162657","0.28550063609162657","0.28550063609162657"
"157438","0.2896378896554603","0.2896378896554603","0.2896378896554603"
"157703","0.300746530209496","0.300746530209496","0.300746530209496"
"157964","0.2816435371690692","0.2816435371690692","0.2816435371690692"
"158222","0.26453702133951357","0.26453702133951357","0.26453702133951357"
"158481","0.2637035283439803","0.2637035283439803","0.2637035283439803"
"158743","0.2895972368784731","0.2895972368784731","0.2895972368784731"
"159003","0.27873517793964203","0.27873517793964203","0.27873517793964203"
"159266","0.2696388248844166","0.2696388248844166","0.2696388248844166"
"159527","0.2948665231689939","0.2948665231689939","0.2948665231689939"
"159790","0.28619347050002997","0.28619347050002997","0.28619347050002997"
"160055","0.2796098518845233","0.2796098518845233","0.2796098518845233"
"160318","0.299684315630413","0.299684315630413","0.299684315630413"
"160577","0.28728273199093474","0.28728273199093474","0.28728273199093474"
"160839","0.29369375396830166","0.29369375396830166","0.29369375396830166"
"161102","0.2863953481927617","0.2863953481927617","0.2863953481927617"
"161361","0.26623056177126886","0.26623056177126886","0.26623056177126886"
"161624","0.29038306865697006","0.29038306865697006","0.29038306865697006"
"161886","0.2991515980418119","0.2991515980418119","0.2991515980418119"
"162145","0.2956338888363673","0.2956338888363673","0.2956338888363673"
"162402","0.27488312265124554","0.27488312265124554","0.27488312265124554"
"162665","0.27455389115861706","0.27455389115861706","0.27455389115861706"
"162927","0.3149337575581035","0.3149337575581035","0.3149337575581035"
"163186","0.2960997328296304","0.2960997328296304","0.2960997328296304"
"163450","0.3010928254737098","0.3010928254737098","0.3010928254737098"
"163709","0.2714412395677267","0.2714412395677267","0.2714412395677267"
"163970","0.2780978946108659","0.2780978946108659","0.2780978946108659"
"164233","0.28229150157469785","0.28229150157469785","0.28229150157469785"
"164493","0.28067708280561865","0.28067708280561865","0.28067708280561865"
"164750","0.2802940312055774","0.2802940312055774","0.2802940312055774"
"165014","0.2747338465024854","0.2747338465024854","0.2747338465024854"
"165277","0.27483703658048964","0.27483703658048964","0.27483703658048964"
"165538","0.2863400572034319","0.2863400572034319","0.2863400572034319"
"165800","0.2851014162723144","0.2851014162723144","0.2851014162723144"
"166058","0.26342777655697097","0.26342777655697097","0.26342777655697097"
"166321","0.28670984676256","0.28670984676256","0.28670984676256"
"166586","0.2915993955309659","0.2915993955309659","0.2915993955309659"
"166848","0.2716064884007557","0.2716064884007557","0.2716064884007557"
"167113","0.30420422452857393","0.30420422452857393","0.30420422452857393"
"167375","0.2830802479848041","0.2830802479848041","0.2830802479848041"
"167633","0.2714202172462922","0.2714202172462922","0.2714202172462922"
"167892","0.2975835810560591","0.2975835810560591","0.2975835810560591"
"168151","0.2887913318687809","0.2887913318687809","0.2887913318687809"
"168414","0.2650835576457229","0.2650835576457229","0.2650835576457229"
"168673","0.2670200303731014","0.2670200303731014","0.2670200303731014"
"168934","0.2956674397316623","0.2956674397316623","0.2956674397316623"
"169197","0.2865236436026388","0.2865236436026388","0.2865236436026388"
"169458","0.26880967311560655","0.26880967311560655","0.26880967311560655"
"169721","0.2735585447325158","0.2735585447325158","0.2735585447325158"
"169986","0.28199228982227953","0.28199228982227953","0.28199228982227953"
"170246","0.3047698070943022","0.3047698070943022","0.3047698070943022"
"170509","0.2902842364511812","0.2902842364511812","0.2902842364511812"
"170769","0.29264115220733994","0.29264115220733994","0.29264115220733994"
"171031","0.2772322383585948","0.2772322383585948","0.2772322383585948"
"171292","0.2781882572199129","0.2781882572199129","0.2781882572199129"
"171554","0.272562085409591","0.272562085409591","0.272562085409591"
"171816","0.27625074659058574","0.27625074659058574","0.27625074659058574"
"172081","0.2878536803138835","0.2878536803138835","0.2878536803138835"
"172345","0.29334472044666365","0.29334472044666365","0.29334472044666365"
"172608","0.29600829394800166","0.29600829394800166","0.29600829394800166"
"172871","0.2946557584097656","0.2946557584097656","0.2946557584097656"
"173131","0.28364748163092185","0.28364748163092185","0.28364748163092185"
"173391","0.2860458323782058","0.2860458323782058","0.2860458323782058"
"173656","0.28158723147690873","0.28158723147690873","0.28158723147690873"
"173919","0.2787742000674464","0.2787742000674464","0.2787742000674464"
"174186","0.2763685842605502","0.2763685842605502","0.2763685842605502"
"174450","0.27973399349415984","0.27973399349415984","0.27973399349415984"
"174714","0.29893839981529063","0.29893839981529063","0.29893839981529063"
"174979","0.2953038984093984","0.2953038984093984","0.2953038984093984"
"175240","0.30056673801644634","0.30056673801644634","0.30056673801644634"
"175500","0.29867876401837545","0.29867876401837545","0.29867876401837545"
"175762","0.2616406757733802","0.2616406757733802","0.2616406757733802"
"176023","0.2833239740742306","0.2833239740742306","0.2833239740742306"
"176285","0.2723198810362496","0.2723198810362496","0.2723198810362496"
"176546","0.2756614961068449","0.2756614961068449","0.2756614961068449"
"176807","0.2651831396150285","0.2651831396150285","0.2651831396150285"
"177061","0.28414912199399567","0.28414912199399567","0.28414912199399567"
"177325","0.2969197975367788","0.2969197975367788","0.2969197975367788"
"177591","0.28185961550662575","0.28185961550662575","0.28185961550662575"
"177851","0.27167131495862534","0.27167131495862534","0.27167131495862534"
"178114","0.29204486530451995","0.29204486530451995","0.29204486530451995"
"178377","0.27643757999520907","0.27643757999520907","0.27643757999520907"
"178640","0.28814516980054244","0.28814516980054244","0.28814516980054244"
"178902","0.28950294285713085","0.28950294285713085","0.28950294285713085"
"179164","0.2762408621478683","0.2762408621478683","0.2762408621478683"
"179421","0.2885333153054523","0.2885333153054523","0.2885333153054523"
"179684","0.262315911595498","0.262315911595498","0.262315911595498"
"179950","0.2972992193011621","0.2972992193011621","0.2972992193011621"
"180216","0.29146465767418084","0.29146465767418084","0.29146465767418084"
"180479","0.28179859060047135","0.28179859060047135","0.28179859060047135"
"180743","0.2775070333022356","0.2775070333022356","0.2775070333022356"
"181006","0.2890453943919969","0.2890453943919969","0.2890453943919969"
"181267","0.2713485861047952","0.2713485861047952","0.2713485861047952"
"181529","0.2873000012241201","0.2873000012241201","0.2873000012241201"
"181789","0.2798011669582652","0.2798011669582652","0.2798011669582652"
"182047","0.28687061196196284","0.28687061196196284","0.28687061196196284"
"182306","0.2789918920825965","0.2789918920825965","0.2789918920825965"
"182566","0.2687706243262564","0.2687706243262564","0.2687706243262564"
"182825","0.26206536561189886","0.26206536561189886","0.26206536561189886"
"183087","0.2956117454123713","0.2956117454123713","0.2956117454123713"
"183352","0.2651680727991425","0.2651680727991425","0.2651680727991425"
"183617","0.28738960174864175","0.28738960174864175","0.28738960174864175"
"183876","0.2828904922360352","0.2828904922360352","0.2828904922360352"
"184140","0.2695937779760672","0.2695937779760672","0.2695937779760672"
"184401","0.26782751235045477","0.26782751235045477","0.26782751235045477"
"184660","0.2667638459917382","0.2667638459917382","0.2667638459917382"
"184921","0.3027098975519623","0.3027098975519623","0.3027098975519623"
"185183","0.2735829856809927","0.2735829856809927","0.2735829856809927"
"185442","0.3007605926768711","0.3007605926768711","0.3007605926768711"
"185701","0.2765741960746766","0.2765741960746766","0.2765741960746766"
"185961","0.28468045428583205","0.28468045428583205","0.28468045428583205"
"186223","0.2865333233424094","0.2865333233424094","0.2865333233424094"
"186481","0.28461612785761375","0.28461612785761375","0.28461612785761375"
"186745","0.27775516023090785","0.27775516023090785","0.27775516023090785"
"187002","0.2908780614543451","0.2908780614543451","0.2908780614543451"
"187267","0.2900708035259273","0.2900708035259273","0.2900708035259273"
"187531","0.27169598205975115","0.27169598205975115","0.27169598205975115"
"187790","0.2832854731403997","0.2832854731403997","0.2832854731403997"
"188054","0.2839872121697529","0.2839872121697529","0.2839872121697529"
"188316","0.2857090858673246","0.2857090858673246","0.2857090858673246"
"188582","0.27865043347116647","0.27865043347116647","0.27865043347116647"
"188844","0.27900641064139786","0.27900641064139786","0.27900641064139786"
"189110","0.2633701311392871","0.2633701311392871","0.2633701311392871"
"189364","0.27803436180044605","0.27803436180044605","0.27803436180044605"
"189624","0.28025679771277784","0.28025679771277784","0.28025679771277784"
"189885","0.29007613042767316","0.29007613042767316","0.29007613042767316"
"190136","0.2816644096371953","0.2816644096371953","0.2816644096371953"
"190397","0.29826282179448416","0.29826282179448416","0.29826282179448416"
"190661","0.26225761816436577","0.26225761816436577","0.26225761816436577"
"190920","0.2677244626592341","0.2677244626592341","0.2677244626592341"
"191184","0.27804597776950385","0.27804597776950385","0.27804597776950385"
"191446","0.27965167024474435","0.27965167024474435","0.27965167024474435"
"191708","0.2859037610160501","0.2859037610160501","0.2859037610160501"
"191969","0.30105339042701773","0.30105339042701773","0.30105339042701773"
"192231","0.2927364022236851","0.2927364022236851","0.2927364022236851"
"192495","0.29155757538893545","0.29155757538893545","0.29155757538893545"
"192756","0.2648137627709119","0.2648137627709119","0.2648137627709119"
"193013","0.3224588727347696","0.3224588727347696","0.3224588727347696"
"193270","0.28055088419519736","0.28055088419519736","0.28055088419519736"
"193529","0.2835308354513431","0.2835308354513431","0.2835308354513431"
"193786","0.2872680473654443","0.2872680473654443","0.2872680473654443"
"194046","0.27641711340342784","0.27641711340342784","0.27641711340342784"
"194308","0.282013053406486","0.282013053406486","0.282013053406486"
"194564","0.28232370593811024","0.28232370593811024","0.28232370593811024"
"194825","0.2859383099881955","0.2859383099881955","0.2859383099881955"
"195086","0.29183381039377027","0.29183381039377027","0.29183381039377027"
"195349","0.28198988268711667","0.28198988268711667","0.28198988268711667"
"195616","0.28331184809134324","0.28331184809134324","0.28331184809134324"
"195876","0.2998115078001328","0.2998115078001328","0.2998115078001328"
"196141","0.2837001184939548","0.2837001184939548","0.2837001184939548"
"196402","0.2665708922391482","0.2665708922391482","0.2665708922391482"
"196663","0.29099086643095357","0.29099086643095357","0.29099086643095357"
"196925","0.27797224784344715","0.27797224784344715","0.27797224784344715"
"197188","0.28721809070960364","0.28721809070960364","0.28721809070960364"
"197448","0.26917985211539314","0.26917985211539314","0.26917985211539314"
"197712","0.28967737901704205","0.28967737901704205","0.28967737901704205"
"197974","0.28543842781268847","0.28543842781268847","0.28543842781268847"
"198235","0.28758173561865763","0.28758173561865763","0.28758173561865763"
"198498","0.2766581198216665","0.2766581198216665","0.2766581198216665"
"198766","0.27358053092783213","0.27358053092783213","0.27358053092783213"
"199028","0.2791608122964586","0.2791608122964586","0.2791608122964586"
"199289","0.27767750693969","0.27767750693969","0.27767750693969"
"199550","0.28102215023680827","0.28102215023680827","0.28102215023680827"
"199813","0.28876929316324107","0.28876929316324107","0.28876929316324107"
"200075","0.27126976450382373","0.27126976450382373","0.27126976450382373"
"200335","0.2856868717915439","0.2856868717915439","0.2856868717915439"
"200593","0.2875196701904858","0.2875196701904858","0.2875196701904858"
"200850","0.2583560314281154","0.2583560314281154","0.2583560314281154"
"201109","0.2853083758894418","0.2853083758894418","0.2853083758894418"
"201374","0.2788207679911723","0.2788207679911723","0.2788207679911723"
"201641","0.29264066995282656","0.29264066995282656","0.29264066995282656"
"201903","0.2878422186601853","0.2878422186601853","0.2878422186601853"
"202163","0.26374996514044435","0.26374996514044435","0.26374996514044435"
"202423","0.26967995145810425","0.26967995145810425","0.26967995145810425"
"202683","0.28414002840328373","0.28414002840328373","0.28414002840328373"
"202944","0.2745155697786976","0.2745155697786976","0.2745155697786976"
"203206","0.2696482446011762","0.2696482446011762","0.2696482446011762"
"203468","0.27811316033488204","0.27811316033488204","0.27811316033488204"
"203730","0.2653569487469123","0.2653569487469123","0.2653569487469123"
"203994","0.2798524573525807","0.2798524573525807","0.2798524573525807"
"204254","0.2862503424125637","0.2862503424125637","0.2862503424125637"
"204517","0.2726507413195753","0.2726507413195753","0.2726507413195753"
"204780","0.288352278141202","0.288352278141202","0.288352278141202"
"205042","0.2798013548368593","0.2798013548368593","0.2798013548368593"
"205305","0.2893474788208085","0.2893474788208085","0.2893474788208085"
"205568","0.2707440667461469","0.2707440667461469","0.2707440667461469"
"205828","0.26809241846875087","0.26809241846875087","0.26809241846875087"
"206089","0.27473551654647893","0.27473551654647893","0.27473551654647893"
"206349","0.2865190773997651","0.2865190773997651","0.2865190773997651"
"206613","0.27052129018306226","0.27052129018306226","0.27052129018306226"
"206871","0.2853378955735794","0.2853378955735794","0.2853378955735794"
"207134","0.2758055775555504","0.2758055775555504","0.2758055775555504"
"207396","0.296378768525629","0.296378768525629","0.296378768525629"
"207654","0.289464041091946","0.289464041091946","0.289464041091946"
"207917","0.27505526164533795","0.27505526164533795","0.27505526164533795"
"208178","0.273798893075309","0.273798893075309","0.273798893075309"
"208440","0.27531120154417466","0.27531120154417466","0.27531120154417466"
"208703","0.2927724258529556","0.2927724258529556","0.2927724258529556"
"208961","0.2694994520203501","0.2694994520203501","0.2694994520203501"
"209224","0.28417847904359594","0.28417847904359594","0.28417847904359594"
"209490","0.28746060257309","0.28746060257309","0.28746060257309"
"209752","0.26040666069318585","0.26040666069318585","0.26040666069318585"
"210010","0.27295713577980746","0.27295713577980746","0.27295713577980746"
"210272","0.2916720309994804","0.2916720309994804","0.2916720309994804"
"210532","0.2795372387002929","0.2795372387002929","0.2795372387002929"
"210792","0.2657528857661304","0.2657528857661304","0.2657528857661304"
"211054","0.28142848157460165","0.28142848157460165","0.28142848157460165"
"211313","0.3144489381480298","0.3144489381480298","0.3144489381480298"
"211573","0.2786844792935551","0.2786844792935551","0.2786844792935551"
"211836","0.2932256947434639","0.2932256947434639","0.2932256947434639"
"212096","0.2899042595595726","0.2899042595595726","0.2899042595595726"
"212360","0.26991082537520034","0.26991082537520034","0.26991082537520034"
"212626","0.27936088780367396","0.27936088780367396","0.27936088780367396"
"212882","0.27186736681792933","0.27186736681792933","0.27186736681792933"
"213142","0.2728181921509051","0.2728181921509051","0.2728181921509051"
"213403","0.2873521480273405","0.2873521480273405","0.2873521480273405"
"213667","0.2910208427064262","0.2910208427064262","0.2910208427064262"
"213927","0.29445130841214057","0.29445130841214057","0.29445130841214057"
"214188","0.29009728784341876","0.29009728784341876","0.29009728784341876"
"214450","0.2957446455543487","0.2957446455543487","0.2957446455543487"
"214712","0.27254690923558067","0.27254690923558067","0.27254690923558067"
"214974","0.29679536403119106","0.29679536403119106","0.29679536403119106"
"215233","0.27933991126730573","0.27933991126730573","0.27933991126730573"
"215492","0.28167859054765015","0.28167859054765015","0.28167859054765015"
"215748","0.27574277089507276","0.27574277089507276","0.27574277089507276"
"216010","0.28700719760190263","0.28700719760190263","0.28700719760190263"
"216275","0.270248462587736","0.270248462587736","0.270248462587736"
"216538","0.3006445343640181","0.3006445343640181","0.3006445343640181"
"216796","0.27033200325863427","0.27033200325863427","0.27033200325863427"
"217058","0.28160069696058115","0.28160069696058115","0.28160069696058115"
"217318","0.30346875559017217","0.30346875559017217","0.30346875559017217"
"217583","0.2713586811825083","0.2713586811825083","0.2713586811825083"
"217843","0.30046618146008763","0.30046618146008763","0.30046618146008763"
"218105","0.28877382094358556","0.28877382094358556","0.28877382094358556"
"218367","0.2732130976286049","0.2732130976286049","0.2732130976286049"
"218626","0.29946273831111697","0.29946273831111697","0.29946273831111697"
"218888","0.2754685178534914","0.2754685178534914","0.2754685178534914"
"219144","0.27792860217101395","0.27792860217101395","0.27792860217101395"
"219409","0.2932236400712504","0.2932236400712504","0.2932236400712504"
"219673","0.29498678780558313","0.29498678780558313","0.29498678780558313"
"219935","0.29776860053272974","0.29776860053272974","0.29776860053272974"
"220197","0.27172468007774886","0.27172468007774886","0.27172468007774886"
"220456","0.2694244758824404","0.2694244758824404","0.2694244758824404"
"220714","0.27432337757374514","0.27432337757374514","0.27432337757374514"
"220981","0.28685722467623737","0.28685722467623737","0.28685722467623737"
"221238","0.27606328225854637","0.27606328225854637","0.27606328225854637"
"221498","0.2975485760444055","0.2975485760444055","0.2975485760444055"
"221765","0.305310814582528","0.305310814582528","0.305310814582528"
"222027","0.27404056000981314","0.27404056000981314","0.27404056000981314"
"222285","0.2575200127364453","0.2575200127364453","0.2575200127364453"
"222545","0.27047393999554215","0.27047393999554215","0.27047393999554215"
"222807","0.2655280454678741","0.2655280454678741","0.2655280454678741"
"223066","0.2858041652787896","0.2858041652787896","0.2858041652787896"
"223331","0.28466053579495826","0.28466053579495826","0.28466053579495826"
"223594","0.26884445714298666","0.26884445714298666","0.26884445714298666"
"223856","0.29003829104411954","0.29003829104411954","0.29003829104411954"
"224118","0.2766126370312647","0.2766126370312647","0.2766126370312647"
"224379","0.2709880541308479","0.2709880541308479","0.2709880541308479"
"224637","0.2692254756964965","0.2692254756964965","0.2692254756964965"
"224898","0.2798121237200357","0.2798121237200357","0.2798121237200357"
"225159","0.3089556359401258","0.3089556359401258","0.3089556359401258"
"225416","0.2735398010460614","0.2735398010460614","0.2735398010460614"
"225679","0.28260772607320234","0.28260772607320234","0.28260772607320234"
"225945","0.2691698649886164","0.2691698649886164","0.2691698649886164"
"226204","0.2835459656952745","0.2835459656952745","0.2835459656952745"
"226459","0.2919632915613371","0.2919632915613371","0.2919632915613371"
"226723","0.29642262939492836","0.29642262939492836","0.29642262939492836"
"226981","0.29058705222842696","0.29058705222842696","0.29058705222842696"
"227243","0.27109051381879257","0.27109051381879257","0.27109051381879257"
"227504","0.29783478340753977","0.29783478340753977","0.29783478340753977"
"227768","0.27006762063046363","0.27006762063046363","0.27006762063046363"
"228030","0.29537575126927096","0.29537575126927096","0.29537575126927096"
