"Step","1.shuffle_0_0.0001 - average_loss","1.shuffle_0_0.0001 - average_loss__MIN","1.shuffle_0_0.0001 - average_loss__MAX"
"175884","0.29536677800054306","0.29536677800054306","0.29536677800054306"
"176141","0.283960930714166","0.283960930714166","0.283960930714166"
"176402","0.28974067181011637","0.28974067181011637","0.28974067181011637"
"176663","0.29173901010059133","0.29173901010059133","0.29173901010059133"
"176922","0.2902553847501952","0.2902553847501952","0.2902553847501952"
"177186","0.29547074397928125","0.29547074397928125","0.29547074397928125"
"177447","0.2941927989791547","0.2941927989791547","0.2941927989791547"
"177709","0.28918369061028976","0.28918369061028976","0.28918369061028976"
"177975","0.29484042425350676","0.29484042425350676","0.29484042425350676"
"178233","0.2866255831143532","0.2866255831143532","0.2866255831143532"
"178493","0.2956537205647552","0.2956537205647552","0.2956537205647552"
"178759","0.29777825459542795","0.29777825459542795","0.29777825459542795"
"179017","0.28611432716944774","0.28611432716944774","0.28611432716944774"
"179279","0.2879491044753302","0.2879491044753302","0.2879491044753302"
"179543","0.2896007554983512","0.2896007554983512","0.2896007554983512"
"179806","0.29123126064730837","0.29123126064730837","0.29123126064730837"
"180072","0.2961792081882794","0.2961792081882794","0.2961792081882794"
"180331","0.28803711508547936","0.28803711508547936","0.28803711508547936"
"180590","0.29297085118718175","0.29297085118718175","0.29297085118718175"
"180849","0.293514325072465","0.293514325072465","0.293514325072465"
"181116","0.28920457507576264","0.28920457507576264","0.28920457507576264"
"181374","0.2904469093519134","0.2904469093519134","0.2904469093519134"
"181633","0.29063623004182726","0.29063623004182726","0.29063623004182726"
"181893","0.2990333206842979","0.2990333206842979","0.2990333206842979"
"182152","0.28483542021754166","0.28483542021754166","0.28483542021754166"
"182414","0.289665167664659","0.289665167664659","0.289665167664659"
"182673","0.29511859751227876","0.29511859751227876","0.29511859751227876"
"182931","0.28641385862943197","0.28641385862943197","0.28641385862943197"
"183197","0.298544205549757","0.298544205549757","0.298544205549757"
"183457","0.28415284538939667","0.28415284538939667","0.28415284538939667"
"183723","0.2931615724434475","0.2931615724434475","0.2931615724434475"
"183980","0.28405150340723384","0.28405150340723384","0.28405150340723384"
"184241","0.2892716630380444","0.2892716630380444","0.2892716630380444"
"184499","0.2835018141544535","0.2835018141544535","0.2835018141544535"
"184760","0.28521603624612907","0.28521603624612907","0.28521603624612907"
"185017","0.2814911995060706","0.2814911995060706","0.2814911995060706"
"185279","0.28652181430477736","0.28652181430477736","0.28652181430477736"
"185543","0.29213385004320414","0.29213385004320414","0.29213385004320414"
"185807","0.2882669089890184","0.2882669089890184","0.2882669089890184"
"186068","0.27977719130828493","0.27977719130828493","0.27977719130828493"
"186330","0.2930828364812802","0.2930828364812802","0.2930828364812802"
"186591","0.292154398352165","0.292154398352165","0.292154398352165"
"186850","0.2870514529019942","0.2870514529019942","0.2870514529019942"
"187105","0.28373208124771754","0.28373208124771754","0.28373208124771754"
"187366","0.2822238893791956","0.2822238893791956","0.2822238893791956"
"187625","0.2864059974019965","0.2864059974019965","0.2864059974019965"
"187892","0.2926349651382061","0.2926349651382061","0.2926349651382061"
"188156","0.2882678798360985","0.2882678798360985","0.2882678798360985"
"188418","0.28359686393208766","0.28359686393208766","0.28359686393208766"
"188680","0.2859983434613491","0.2859983434613491","0.2859983434613491"
"188939","0.28822161766488885","0.28822161766488885","0.28822161766488885"
"189200","0.2832431513466238","0.2832431513466238","0.2832431513466238"
"189460","0.2862351169459833","0.2862351169459833","0.2862351169459833"
"189722","0.28333467381126776","0.28333467381126776","0.28333467381126776"
"189989","0.28728960300640366","0.28728960300640366","0.28728960300640366"
"190250","0.28290254320351244","0.28290254320351244","0.28290254320351244"
"190507","0.28685708233077223","0.28685708233077223","0.28685708233077223"
"190772","0.288501318808997","0.288501318808997","0.288501318808997"
"191032","0.28085236967505095","0.28085236967505095","0.28085236967505095"
"191290","0.2881513305775745","0.2881513305775745","0.2881513305775745"
"191555","0.29173722139282954","0.29173722139282954","0.29173722139282954"
"191815","0.28460879226486563","0.28460879226486563","0.28460879226486563"
"192072","0.28774248131358454","0.28774248131358454","0.28774248131358454"
"192338","0.29138315213156313","0.29138315213156313","0.29138315213156313"
"192597","0.2873899679225883","0.2873899679225883","0.2873899679225883"
"192859","0.2831754210978805","0.2831754210978805","0.2831754210978805"
"193123","0.28483690151538177","0.28483690151538177","0.28483690151538177"
"193385","0.27784630080014777","0.27784630080014777","0.27784630080014777"
"193644","0.2805812617657895","0.2805812617657895","0.2805812617657895"
"193907","0.282418919148235","0.282418919148235","0.282418919148235"
"194168","0.2768189532987184","0.2768189532987184","0.2768189532987184"
"194428","0.28147740236265567","0.28147740236265567","0.28147740236265567"
"194690","0.28809990956489434","0.28809990956489434","0.28809990956489434"
"194947","0.27890432104023394","0.27890432104023394","0.27890432104023394"
"195202","0.27866726856947316","0.27866726856947316","0.27866726856947316"
"195461","0.2806910225758501","0.2806910225758501","0.2806910225758501"
"195721","0.285479600641805","0.285479600641805","0.285479600641805"
"195983","0.28911043770756917","0.28911043770756917","0.28911043770756917"
"196241","0.2814432954680744","0.2814432954680744","0.2814432954680744"
"196501","0.2724176366168787","0.2724176366168787","0.2724176366168787"
"196761","0.28068436531498614","0.28068436531498614","0.28068436531498614"
"197022","0.2865059048629293","0.2865059048629293","0.2865059048629293"
"197287","0.2863955530373954","0.2863955530373954","0.2863955530373954"
"197547","0.27964085866461014","0.27964085866461014","0.27964085866461014"
"197811","0.2789935575933531","0.2789935575933531","0.2789935575933531"
"198072","0.28235068529298724","0.28235068529298724","0.28235068529298724"
"198341","0.2882324263859315","0.2882324263859315","0.2882324263859315"
"198601","0.27863895582482173","0.27863895582482173","0.27863895582482173"
"198861","0.28042541897093026","0.28042541897093026","0.28042541897093026"
"199124","0.27516953335956706","0.27516953335956706","0.27516953335956706"
"199385","0.28556921606064073","0.28556921606064073","0.28556921606064073"
"199647","0.28048020722203443","0.28048020722203443","0.28048020722203443"
"199910","0.28458271673530827","0.28458271673530827","0.28458271673530827"
"200169","0.28101143138468865","0.28101143138468865","0.28101143138468865"
"200429","0.2814815865886359","0.2814815865886359","0.2814815865886359"
"200695","0.2856461213072538","0.2856461213072538","0.2856461213072538"
"200958","0.2816785866895119","0.2816785866895119","0.2816785866895119"
"201221","0.2784482606907676","0.2784482606907676","0.2784482606907676"
"201484","0.2762220153296921","0.2762220153296921","0.2762220153296921"
"201745","0.27204578543137614","0.27204578543137614","0.27204578543137614"
"202004","0.2806326134964278","0.2806326134964278","0.2806326134964278"
"202265","0.28705663436728057","0.28705663436728057","0.28705663436728057"
"202521","0.2821633217740729","0.2821633217740729","0.2821633217740729"
"202783","0.28360992328717133","0.28360992328717133","0.28360992328717133"
"203048","0.28610169617496933","0.28610169617496933","0.28610169617496933"
"203311","0.2807596116033498","0.2807596116033498","0.2807596116033498"
"203569","0.28102048580879524","0.28102048580879524","0.28102048580879524"
"203827","0.2748306874442155","0.2748306874442155","0.2748306874442155"
"204091","0.28384492118724153","0.28384492118724153","0.28384492118724153"
"204350","0.2827486514006207","0.2827486514006207","0.2827486514006207"
"204615","0.2813491978666427","0.2813491978666427","0.2813491978666427"
"204876","0.28898816042852965","0.28898816042852965","0.28898816042852965"
"205141","0.2780680875457456","0.2780680875457456","0.2780680875457456"
"205401","0.2715822537124399","0.2715822537124399","0.2715822537124399"
"205665","0.28173790124046205","0.28173790124046205","0.28173790124046205"
"205929","0.2798877385320352","0.2798877385320352","0.2798877385320352"
"206188","0.2719646676201391","0.2719646676201391","0.2719646676201391"
"206453","0.28099704337571674","0.28099704337571674","0.28099704337571674"
"206713","0.27444241113141266","0.27444241113141266","0.27444241113141266"
"206971","0.2726083650340747","0.2726083650340747","0.2726083650340747"
"207230","0.27663920044145784","0.27663920044145784","0.27663920044145784"
"207492","0.28376912898058004","0.28376912898058004","0.28376912898058004"
"207758","0.27837063854174876","0.27837063854174876","0.27837063854174876"
"208020","0.27486541282924837","0.27486541282924837","0.27486541282924837"
"208279","0.27827426268997024","0.27827426268997024","0.27827426268997024"
"208541","0.2825607215697136","0.2825607215697136","0.2825607215697136"
"208804","0.2861440177824574","0.2861440177824574","0.2861440177824574"
"209065","0.2749840812098625","0.2749840812098625","0.2749840812098625"
"209329","0.2795390889166624","0.2795390889166624","0.2795390889166624"
"209589","0.27492703715978967","0.27492703715978967","0.27492703715978967"
"209846","0.2801358107634762","0.2801358107634762","0.2801358107634762"
"210106","0.27475094037359","0.27475094037359","0.27475094037359"
"210369","0.2782822296385382","0.2782822296385382","0.2782822296385382"
"210629","0.2805297135714196","0.2805297135714196","0.2805297135714196"
"210892","0.2779115372237963","0.2779115372237963","0.2779115372237963"
"211151","0.2731403057595596","0.2731403057595596","0.2731403057595596"
"211411","0.2755422950335742","0.2755422950335742","0.2755422950335742"
"211673","0.27698432258694083","0.27698432258694083","0.27698432258694083"
"211934","0.2761536341506254","0.2761536341506254","0.2761536341506254"
"212192","0.27671232090617204","0.27671232090617204","0.27671232090617204"
"212451","0.2732555336225844","0.2732555336225844","0.2732555336225844"
"212714","0.2779389301195554","0.2779389301195554","0.2779389301195554"
"212979","0.28579115825894186","0.28579115825894186","0.28579115825894186"
"213238","0.271021068024895","0.271021068024895","0.271021068024895"
"213499","0.26327771651999254","0.26327771651999254","0.26327771651999254"
"213758","0.2713084464863475","0.2713084464863475","0.2713084464863475"
"214021","0.2765142460207933","0.2765142460207933","0.2765142460207933"
"214280","0.2756933410736648","0.2756933410736648","0.2756933410736648"
"214543","0.2697136844477802","0.2697136844477802","0.2697136844477802"
"214806","0.27468242524715125","0.27468242524715125","0.27468242524715125"
"215064","0.2700536674039584","0.2700536674039584","0.2700536674039584"
"215327","0.2733955106085785","0.2733955106085785","0.2733955106085785"
"215589","0.2751139427036763","0.2751139427036763","0.2751139427036763"
"215844","0.2705802657441817","0.2705802657441817","0.2705802657441817"
"216110","0.277061949752936","0.277061949752936","0.277061949752936"
"216368","0.2742578737218284","0.2742578737218284","0.2742578737218284"
"216628","0.27380389664457194","0.27380389664457194","0.27380389664457194"
"216889","0.2789151213626025","0.2789151213626025","0.2789151213626025"
"217150","0.2838320880502579","0.2838320880502579","0.2838320880502579"
"217409","0.2661586023832692","0.2661586023832692","0.2661586023832692"
"217672","0.268173904154908","0.268173904154908","0.268173904154908"
"217930","0.27388510446300324","0.27388510446300324","0.27388510446300324"
"218192","0.26789229781956975","0.26789229781956975","0.26789229781956975"
"218453","0.2736232383989328","0.2736232383989328","0.2736232383989328"
"218712","0.2738097827494213","0.2738097827494213","0.2738097827494213"
"218971","0.26744794912377096","0.26744794912377096","0.26744794912377096"
"219233","0.2712102179781891","0.2712102179781891","0.2712102179781891"
"219496","0.27684552176790633","0.27684552176790633","0.27684552176790633"
"219760","0.27436552889099264","0.27436552889099264","0.27436552889099264"
"220019","0.27145918904671607","0.27145918904671607","0.27145918904671607"
"220282","0.2709412023766878","0.2709412023766878","0.2709412023766878"
"220543","0.27262090232628394","0.27262090232628394","0.27262090232628394"
"220804","0.2747758807311922","0.2747758807311922","0.2747758807311922"
"221065","0.26822933361822643","0.26822933361822643","0.26822933361822643"
"221324","0.2740577282464423","0.2740577282464423","0.2740577282464423"
"221579","0.2666999906289106","0.2666999906289106","0.2666999906289106"
"221845","0.2753001561717142","0.2753001561717142","0.2753001561717142"
"222109","0.2707367791120909","0.2707367791120909","0.2707367791120909"
"222371","0.26441504489939005","0.26441504489939005","0.26441504489939005"
"222634","0.2786493832628356","0.2786493832628356","0.2786493832628356"
"222896","0.27661037095956204","0.27661037095956204","0.27661037095956204"
"223157","0.2675541743374162","0.2675541743374162","0.2675541743374162"
"223416","0.27643026526694975","0.27643026526694975","0.27643026526694975"
"223679","0.2739320123191371","0.2739320123191371","0.2739320123191371"
"223939","0.2686452710202938","0.2686452710202938","0.2686452710202938"
"224201","0.2672017890621911","0.2672017890621911","0.2672017890621911"
"224465","0.2762509626037365","0.2762509626037365","0.2762509626037365"
"224729","0.2668257264298926","0.2668257264298926","0.2668257264298926"
"224991","0.26552400056521674","0.26552400056521674","0.26552400056521674"
"225253","0.2720065776376886","0.2720065776376886","0.2720065776376886"
"225516","0.26718508235476746","0.26718508235476746","0.26718508235476746"
"225774","0.25682820056133016","0.25682820056133016","0.25682820056133016"
"226036","0.27331535160565695","0.27331535160565695","0.27331535160565695"
"226294","0.2631361581835391","0.2631361581835391","0.2631361581835391"
"226558","0.2608247682588212","0.2608247682588212","0.2608247682588212"
"226820","0.2676551613402797","0.2676551613402797","0.2676551613402797"
"227081","0.2606742577485406","0.2606742577485406","0.2606742577485406"
"227341","0.26495700337350725","0.26495700337350725","0.26495700337350725"
"227602","0.26852647451421524","0.26852647451421524","0.26852647451421524"
"227859","0.2649816666357522","0.2649816666357522","0.2649816666357522"
"228118","0.26535316509449974","0.26535316509449974","0.26535316509449974"
"228377","0.26425969942650285","0.26425969942650285","0.26425969942650285"
"228640","0.26827005526976494","0.26827005526976494","0.26827005526976494"
"228899","0.2596834143989738","0.2596834143989738","0.2596834143989738"
"229161","0.2697380581429304","0.2697380581429304","0.2697380581429304"
"229425","0.28150353886364127","0.28150353886364127","0.28150353886364127"
"229683","0.2668646525334641","0.2668646525334641","0.2668646525334641"
"229944","0.26976175068824376","0.26976175068824376","0.26976175068824376"
"230206","0.2625942793347764","0.2625942793347764","0.2625942793347764"
"230470","0.2648652728526117","0.2648652728526117","0.2648652728526117"
"230728","0.26633066588107723","0.26633066588107723","0.26633066588107723"
"230989","0.2620389301388204","0.2620389301388204","0.2620389301388204"
"231251","0.2598799537388845","0.2598799537388845","0.2598799537388845"
"231512","0.2632664573483561","0.2632664573483561","0.2632664573483561"
"231772","0.26979035977097876","0.26979035977097876","0.26979035977097876"
"232034","0.26975969072824","0.26975969072824","0.26975969072824"
"232294","0.2626912170649775","0.2626912170649775","0.2626912170649775"
"232560","0.26756443494921445","0.26756443494921445","0.26756443494921445"
"232826","0.2629021358544769","0.2629021358544769","0.2629021358544769"
"233093","0.2661878143503532","0.2661878143503532","0.2661878143503532"
"233352","0.2664849341993641","0.2664849341993641","0.2664849341993641"
"233614","0.26265582148386724","0.26265582148386724","0.26265582148386724"
"233874","0.27053348494728896","0.27053348494728896","0.27053348494728896"
"234142","0.2665996991350028","0.2665996991350028","0.2665996991350028"
"234400","0.2628284526378128","0.2628284526378128","0.2628284526378128"
"234662","0.26602974219146386","0.26602974219146386","0.26602974219146386"
"234924","0.26136587964406627","0.26136587964406627","0.26136587964406627"
"235188","0.26225285172832574","0.26225285172832574","0.26225285172832574"
"235449","0.26385014167202614","0.26385014167202614","0.26385014167202614"
"235714","0.26054990748986867","0.26054990748986867","0.26054990748986867"
"235974","0.2695219256652431","0.2695219256652431","0.2695219256652431"
"236235","0.26301326009123527","0.26301326009123527","0.26301326009123527"
"236495","0.26303628027250386","0.26303628027250386","0.26303628027250386"
"236755","0.2591061564336111","0.2591061564336111","0.2591061564336111"
"237019","0.2610435641908652","0.2610435641908652","0.2610435641908652"
"237276","0.25864083155290873","0.25864083155290873","0.25864083155290873"
"237537","0.258558560844611","0.258558560844611","0.258558560844611"
"237799","0.2652147547599336","0.2652147547599336","0.2652147547599336"
"238066","0.26345251978806494","0.26345251978806494","0.26345251978806494"
"238331","0.2654383729447225","0.2654383729447225","0.2654383729447225"
"238586","0.257599267089646","0.257599267089646","0.257599267089646"
"238847","0.25668969922248924","0.25668969922248924","0.25668969922248924"
"239108","0.26557667281643776","0.26557667281643776","0.26557667281643776"
"239364","0.2618409283811695","0.2618409283811695","0.2618409283811695"
"239625","0.2634987206384784","0.2634987206384784","0.2634987206384784"
"239887","0.2653250713448296","0.2653250713448296","0.2653250713448296"
"240151","0.2656173087413291","0.2656173087413291","0.2656173087413291"
"240415","0.2597428902131812","0.2597428902131812","0.2597428902131812"
"240674","0.25957578295650846","0.25957578295650846","0.25957578295650846"
"240938","0.26543123908515054","0.26543123908515054","0.26543123908515054"
"241200","0.26004489289022126","0.26004489289022126","0.26004489289022126"
"241461","0.2615057695928529","0.2615057695928529","0.2615057695928529"
"241729","0.2635768903015553","0.2635768903015553","0.2635768903015553"
"241987","0.2587516351744923","0.2587516351744923","0.2587516351744923"
"242248","0.25904401145683437","0.25904401145683437","0.25904401145683437"
"242511","0.2608969978262331","0.2608969978262331","0.2608969978262331"
"242772","0.2577450231929314","0.2577450231929314","0.2577450231929314"
"243033","0.26417777065728343","0.26417777065728343","0.26417777065728343"
"243292","0.2501268748847261","0.2501268748847261","0.2501268748847261"
"243555","0.2578758092606883","0.2578758092606883","0.2578758092606883"
"243819","0.2654716527108194","0.2654716527108194","0.2654716527108194"
"244075","0.25689087823899087","0.25689087823899087","0.25689087823899087"
"244336","0.25815626471372155","0.25815626471372155","0.25815626471372155"
"244601","0.262783189643466","0.262783189643466","0.262783189643466"
"244861","0.25070280540468004","0.25070280540468004","0.25070280540468004"
"245124","0.25953745895414015","0.25953745895414015","0.25953745895414015"
"245384","0.26458489494491405","0.26458489494491405","0.26458489494491405"
"245645","0.2496135773042818","0.2496135773042818","0.2496135773042818"
"245912","0.2652242541049178","0.2652242541049178","0.2652242541049178"
"246172","0.2530441712956469","0.2530441712956469","0.2530441712956469"
"246428","0.25823297173724225","0.25823297173724225","0.25823297173724225"
"246688","0.25702358152561794","0.25702358152561794","0.25702358152561794"
"246953","0.2553283302938227","0.2553283302938227","0.2553283302938227"
"247216","0.2557614635168599","0.2557614635168599","0.2557614635168599"
"247478","0.262689893129996","0.262689893129996","0.262689893129996"
"247737","0.25945103855379226","0.25945103855379226","0.25945103855379226"
"247998","0.261644168497783","0.261644168497783","0.261644168497783"
"248256","0.2624618887439634","0.2624618887439634","0.2624618887439634"
"248517","0.2555931070442092","0.2555931070442092","0.2555931070442092"
"248776","0.25845801294318343","0.25845801294318343","0.25845801294318343"
"249040","0.2580454183528434","0.2580454183528434","0.2580454183528434"
"249299","0.25620487340700254","0.25620487340700254","0.25620487340700254"
"249562","0.25756152602290444","0.25756152602290444","0.25756152602290444"
"249823","0.2485880326181366","0.2485880326181366","0.2485880326181366"
"250083","0.25198559658703146","0.25198559658703146","0.25198559658703146"
"250346","0.2615104889453711","0.2615104889453711","0.2615104889453711"
"250607","0.2604601389617246","0.2604601389617246","0.2604601389617246"
"250868","0.2510801205399709","0.2510801205399709","0.2510801205399709"
"251129","0.25707880025084495","0.25707880025084495","0.25707880025084495"
"251394","0.25450336534327367","0.25450336534327367","0.25450336534327367"
"251657","0.2522967660644847","0.2522967660644847","0.2522967660644847"
"251918","0.25198687474845266","0.25198687474845266","0.25198687474845266"
"252178","0.25622457201312454","0.25622457201312454","0.25622457201312454"
"252435","0.2525558669888565","0.2525558669888565","0.2525558669888565"
"252697","0.2531311727359566","0.2531311727359566","0.2531311727359566"
"252960","0.2531954551016377","0.2531954551016377","0.2531954551016377"
"253221","0.2522525549194314","0.2522525549194314","0.2522525549194314"
"253485","0.2579166272383505","0.2579166272383505","0.2579166272383505"
"253745","0.24979880555372047","0.24979880555372047","0.24979880555372047"
"254007","0.2573471782218978","0.2573471782218978","0.2573471782218978"
"254266","0.2502108355885768","0.2502108355885768","0.2502108355885768"
"254530","0.2580419919065584","0.2580419919065584","0.2580419919065584"
"254793","0.25500810312038263","0.25500810312038263","0.25500810312038263"
"255054","0.250007398673191","0.250007398673191","0.250007398673191"
"255318","0.25243533804952323","0.25243533804952323","0.25243533804952323"
"255579","0.2569560994705243","0.2569560994705243","0.2569560994705243"
"255835","0.24339453251907758","0.24339453251907758","0.24339453251907758"
"256102","0.253897182940343","0.253897182940343","0.253897182940343"
"256363","0.24893968576414596","0.24893968576414596","0.24893968576414596"
"256622","0.25345937568842436","0.25345937568842436","0.25345937568842436"
"256884","0.2490478808230171","0.2490478808230171","0.2490478808230171"
"257145","0.24989232120464175","0.24989232120464175","0.24989232120464175"
"257404","0.2538778336669299","0.2538778336669299","0.2538778336669299"
"257666","0.24814357457883102","0.24814357457883102","0.24814357457883102"
"257927","0.2527083131454078","0.2527083131454078","0.2527083131454078"
"258190","0.2553992143468992","0.2553992143468992","0.2553992143468992"
"258447","0.25154184627799836","0.25154184627799836","0.25154184627799836"
"258706","0.24799520454707746","0.24799520454707746","0.24799520454707746"
"258967","0.2418243238859536","0.2418243238859536","0.2418243238859536"
"259233","0.25772759679149326","0.25772759679149326","0.25772759679149326"
"259498","0.2506211030187952","0.2506211030187952","0.2506211030187952"
"259756","0.2515437680570476","0.2515437680570476","0.2515437680570476"
"260022","0.25322613091705554","0.25322613091705554","0.25322613091705554"
"260285","0.2534896063384553","0.2534896063384553","0.2534896063384553"
"260543","0.2521380890850907","0.2521380890850907","0.2521380890850907"
"260797","0.24979128594185077","0.24979128594185077","0.24979128594185077"
"261057","0.24755071707166093","0.24755071707166093","0.24755071707166093"
"261317","0.24970870485970734","0.24970870485970734","0.24970870485970734"
"261578","0.25098280277386537","0.25098280277386537","0.25098280277386537"
"261838","0.24724770182495046","0.24724770182495046","0.24724770182495046"
"262099","0.25940538775099203","0.25940538775099203","0.25940538775099203"
"262361","0.2533203562788939","0.2533203562788939","0.2533203562788939"
"262623","0.24712176193918023","0.24712176193918023","0.24712176193918023"
"262884","0.2467792500937606","0.2467792500937606","0.2467792500937606"
"263143","0.24188422380798744","0.24188422380798744","0.24188422380798744"
"263405","0.24640311876263354","0.24640311876263354","0.24640311876263354"
"263667","0.24401305993715003","0.24401305993715003","0.24401305993715003"
"263928","0.25073578972978533","0.25073578972978533","0.25073578972978533"
"264189","0.2440557576586743","0.2440557576586743","0.2440557576586743"
"264456","0.24391881691295086","0.24391881691295086","0.24391881691295086"
"264720","0.24902399843848946","0.24902399843848946","0.24902399843848946"
"264981","0.246837550876051","0.246837550876051","0.246837550876051"
"265241","0.25065937517164166","0.25065937517164166","0.25065937517164166"
"265502","0.24052237750541677","0.24052237750541677","0.24052237750541677"
"265768","0.24867453777157494","0.24867453777157494","0.24867453777157494"
"266029","0.24417062587905364","0.24417062587905364","0.24417062587905364"
"266293","0.245190135502572","0.245190135502572","0.245190135502572"
"266554","0.24481560687345058","0.24481560687345058","0.24481560687345058"
"266816","0.2423677646387122","0.2423677646387122","0.2423677646387122"
"267084","0.24713599608970432","0.24713599608970432","0.24713599608970432"
"267346","0.24525875296371824","0.24525875296371824","0.24525875296371824"
"267605","0.24328035303983597","0.24328035303983597","0.24328035303983597"
"267869","0.24731207214719814","0.24731207214719814","0.24731207214719814"
"268129","0.24133332947463668","0.24133332947463668","0.24133332947463668"
"268391","0.24717750717462952","0.24717750717462952","0.24717750717462952"
"268653","0.24087611055362096","0.24087611055362096","0.24087611055362096"
"268912","0.242897981518021","0.242897981518021","0.242897981518021"
"269172","0.24310820458310467","0.24310820458310467","0.24310820458310467"
"269438","0.2525379827080645","0.2525379827080645","0.2525379827080645"
"269698","0.2486015435497393","0.2486015435497393","0.2486015435497393"
"269963","0.24726508672004208","0.24726508672004208","0.24726508672004208"
"270226","0.24989837590945888","0.24989837590945888","0.24989837590945888"
"270484","0.24212938153036112","0.24212938153036112","0.24212938153036112"
"270744","0.24470281025609272","0.24470281025609272","0.24470281025609272"
"271004","0.24204026417926544","0.24204026417926544","0.24204026417926544"
"271267","0.24436255337475427","0.24436255337475427","0.24436255337475427"
"271527","0.2443406597978957","0.2443406597978957","0.2443406597978957"
"271788","0.24280465056171519","0.24280465056171519","0.24280465056171519"
"272047","0.24200753358166682","0.24200753358166682","0.24200753358166682"
"272310","0.2388720008619919","0.2388720008619919","0.2388720008619919"
"272573","0.2372127724794544","0.2372127724794544","0.2372127724794544"
"272835","0.2423920365673191","0.2423920365673191","0.2423920365673191"
"273096","0.24496435117783072","0.24496435117783072","0.24496435117783072"
"273358","0.24056387762459852","0.24056387762459852","0.24056387762459852"
"273623","0.24180771540891038","0.24180771540891038","0.24180771540891038"
"273884","0.2414547572697847","0.2414547572697847","0.2414547572697847"
"274143","0.24517225781107008","0.24517225781107008","0.24517225781107008"
"274407","0.24434836346951602","0.24434836346951602","0.24434836346951602"
"274669","0.24064600637032812","0.24064600637032812","0.24064600637032812"
"274929","0.2385290120634211","0.2385290120634211","0.2385290120634211"
"275189","0.24523556807587119","0.24523556807587119","0.24523556807587119"
"275450","0.2429072171920185","0.2429072171920185","0.2429072171920185"
"275714","0.23823790356046678","0.23823790356046678","0.23823790356046678"
"275977","0.24243839010538096","0.24243839010538096","0.24243839010538096"
"276240","0.23610110590361874","0.23610110590361874","0.23610110590361874"
"276502","0.23798267715510796","0.23798267715510796","0.23798267715510796"
"276764","0.23447689148900275","0.23447689148900275","0.23447689148900275"
"277021","0.23848129733422577","0.23848129733422577","0.23848129733422577"
"277286","0.24886388668233284","0.24886388668233284","0.24886388668233284"
"277547","0.24201587906258323","0.24201587906258323","0.24201587906258323"
"277809","0.24322677456869318","0.24322677456869318","0.24322677456869318"
"278073","0.23769345091614527","0.23769345091614527","0.23769345091614527"
"278338","0.2372072258920079","0.2372072258920079","0.2372072258920079"
"278599","0.24517489059150666","0.24517489059150666","0.24517489059150666"
"278860","0.23772736698924313","0.23772736698924313","0.23772736698924313"
"279120","0.2305516117597742","0.2305516117597742","0.2305516117597742"
"279381","0.23532807615343945","0.23532807615343945","0.23532807615343945"
"279640","0.23369025497413878","0.23369025497413878","0.23369025497413878"
"279900","0.23361750789183544","0.23361750789183544","0.23361750789183544"
"280160","0.2370408484413273","0.2370408484413273","0.2370408484413273"
"280423","0.2361040167627724","0.2361040167627724","0.2361040167627724"
"280684","0.23900371615452728","0.23900371615452728","0.23900371615452728"
"280943","0.2365323240859561","0.2365323240859561","0.2365323240859561"
"281202","0.23446938663556255","0.23446938663556255","0.23446938663556255"
"281467","0.24161968410233603","0.24161968410233603","0.24161968410233603"
"281728","0.2367506366972655","0.2367506366972655","0.2367506366972655"
"281986","0.23529627131426098","0.23529627131426098","0.23529627131426098"
"282249","0.24185946251037713","0.24185946251037713","0.24185946251037713"
"282513","0.23611179038895944","0.23611179038895944","0.23611179038895944"
"282774","0.24095904642044774","0.24095904642044774","0.24095904642044774"
"283039","0.24802157308546544","0.24802157308546544","0.24802157308546544"
"283297","0.23958350399503756","0.23958350399503756","0.23958350399503756"
"283559","0.23141698341662037","0.23141698341662037","0.23141698341662037"
"283821","0.23545399603901512","0.23545399603901512","0.23545399603901512"
"284081","0.23594176360971128","0.23594176360971128","0.23594176360971128"
"284342","0.23933111022252535","0.23933111022252535","0.23933111022252535"
"284602","0.22750491677944332","0.22750491677944332","0.22750491677944332"
"284860","0.232485654718779","0.232485654718779","0.232485654718779"
"285120","0.2306924807176267","0.2306924807176267","0.2306924807176267"
"285380","0.23489839445481603","0.23489839445481603","0.23489839445481603"
"285639","0.23722096390582406","0.23722096390582406","0.23722096390582406"
"285904","0.2347743035341701","0.2347743035341701","0.2347743035341701"
"286170","0.23757516171558166","0.23757516171558166","0.23757516171558166"
"286430","0.23334202155562636","0.23334202155562636","0.23334202155562636"
"286694","0.2318179853250087","0.2318179853250087","0.2318179853250087"
"286958","0.2358046390088034","0.2358046390088034","0.2358046390088034"
"287216","0.23035610257552452","0.23035610257552452","0.23035610257552452"
"287476","0.22892409762647137","0.22892409762647137","0.22892409762647137"
"287735","0.233605497035569","0.233605497035569","0.233605497035569"
"287996","0.2375215808640735","0.2375215808640735","0.2375215808640735"
"288260","0.23413890878712496","0.23413890878712496","0.23413890878712496"
"288522","0.22695277050204402","0.22695277050204402","0.22695277050204402"
"288784","0.23286089001401075","0.23286089001401075","0.23286089001401075"
"289049","0.2322172282513396","0.2322172282513396","0.2322172282513396"
"289309","0.23641911802435922","0.23641911802435922","0.23641911802435922"
"289569","0.23249104363774398","0.23249104363774398","0.23249104363774398"
"289832","0.23213456868493768","0.23213456868493768","0.23213456868493768"
