"Step","fine tune random_0_1e-05 - average_loss","fine tune random_0_1e-05 - average_loss__MIN","fine tune random_0_1e-05 - average_loss__MAX"
"113714","0.36706811018624985","0.36706811018624985","0.36706811018624985"
"113975","0.3555624999134483","0.3555624999134483","0.3555624999134483"
"114239","0.3683079026871743","0.3683079026871743","0.3683079026871743"
"114506","0.38006004815128247","0.38006004815128247","0.38006004815128247"
"114770","0.3768393943351034","0.3768393943351034","0.3768393943351034"
"115031","0.35227953263835515","0.35227953263835515","0.35227953263835515"
"115292","0.36749793717706114","0.36749793717706114","0.36749793717706114"
"115552","0.3708008033173078","0.3708008033173078","0.3708008033173078"
"115812","0.35724150218064665","0.35724150218064665","0.35724150218064665"
"116075","0.36771003575469924","0.36771003575469924","0.36771003575469924"
"116335","0.36150381408054116","0.36150381408054116","0.36150381408054116"
"116598","0.3609567972318625","0.3609567972318625","0.3609567972318625"
"116861","0.38018947946292225","0.38018947946292225","0.38018947946292225"
"117123","0.3742014553930368","0.3742014553930368","0.3742014553930368"
"117383","0.3860570046884182","0.3860570046884182","0.3860570046884182"
"117646","0.3557419021093699","0.3557419021093699","0.3557419021093699"
"117905","0.35802012248038384","0.35802012248038384","0.35802012248038384"
"118165","0.36567186469340857","0.36567186469340857","0.36567186469340857"
"118430","0.38419936036406754","0.38419936036406754","0.38419936036406754"
"118692","0.37036308847240684","0.37036308847240684","0.37036308847240684"
"118953","0.38418659463926674","0.38418659463926674","0.38418659463926674"
"119214","0.3732621925686933","0.3732621925686933","0.3732621925686933"
"119476","0.4001707964245185","0.4001707964245185","0.4001707964245185"
"119735","0.3830263576194784","0.3830263576194784","0.3830263576194784"
"119995","0.37117473672969936","0.37117473672969936","0.37117473672969936"
"120255","0.366245390356478","0.366245390356478","0.366245390356478"
"120517","0.3660012396249757","0.3660012396249757","0.3660012396249757"
"120783","0.41018915830877667","0.41018915830877667","0.41018915830877667"
"121042","0.3649244563736526","0.3649244563736526","0.3649244563736526"
"121303","0.36529792689296575","0.36529792689296575","0.36529792689296575"
"121562","0.36023688633298195","0.36023688633298195","0.36023688633298195"
"121821","0.3690233086998403","0.3690233086998403","0.3690233086998403"
"122086","0.37310058125926243","0.37310058125926243","0.37310058125926243"
"122346","0.36669608751683636","0.36669608751683636","0.36669608751683636"
"122607","0.36949996739462443","0.36949996739462443","0.36949996739462443"
"122873","0.3687651953653797","0.3687651953653797","0.3687651953653797"
"123136","0.36063831335446633","0.36063831335446633","0.36063831335446633"
"123396","0.3572546747344948","0.3572546747344948","0.3572546747344948"
"123652","0.3630853627478141","0.3630853627478141","0.3630853627478141"
"123908","0.3781969011214436","0.3781969011214436","0.3781969011214436"
"124174","0.3595010087119932","0.3595010087119932","0.3595010087119932"
"124435","0.3517150607509187","0.3517150607509187","0.3517150607509187"
"124696","0.3693177464810459","0.3693177464810459","0.3693177464810459"
"124958","0.3786256880787942","0.3786256880787942","0.3786256880787942"
"125224","0.3994179215405204","0.3994179215405204","0.3994179215405204"
"125482","0.3861573214336775","0.3861573214336775","0.3861573214336775"
"125743","0.37175683936596937","0.37175683936596937","0.37175683936596937"
"126003","0.3575172574357066","0.3575172574357066","0.3575172574357066"
"126264","0.36132720205309987","0.36132720205309987","0.36132720205309987"
"126529","0.3692695173135089","0.3692695173135089","0.3692695173135089"
"126789","0.38633999381055145","0.38633999381055145","0.38633999381055145"
"127053","0.37121395743117486","0.37121395743117486","0.37121395743117486"
"127312","0.3586303207397297","0.3586303207397297","0.3586303207397297"
"127574","0.3578207224880757","0.3578207224880757","0.3578207224880757"
"127837","0.36706946543825597","0.36706946543825597","0.36706946543825597"
"128098","0.360749369586092","0.360749369586092","0.360749369586092"
"128359","0.3829801910898076","0.3829801910898076","0.3829801910898076"
"128621","0.37511342665164343","0.37511342665164343","0.37511342665164343"
"128885","0.355216288761131","0.355216288761131","0.355216288761131"
"129145","0.3638687725846327","0.3638687725846327","0.3638687725846327"
"129403","0.3686065094960019","0.3686065094960019","0.3686065094960019"
"129666","0.3875956914459098","0.3875956914459098","0.3875956914459098"
"129927","0.37411147873604805","0.37411147873604805","0.37411147873604805"
"130188","0.3738817203539345","0.3738817203539345","0.3738817203539345"
"130452","0.37374067808518446","0.37374067808518446","0.37374067808518446"
"130711","0.37104587781337056","0.37104587781337056","0.37104587781337056"
"130974","0.37290667063181654","0.37290667063181654","0.37290667063181654"
"131233","0.3613501547477566","0.3613501547477566","0.3613501547477566"
"131495","0.36871516410649224","0.36871516410649224","0.36871516410649224"
"131755","0.3670042708764892","0.3670042708764892","0.3670042708764892"
"132012","0.36447116443243194","0.36447116443243194","0.36447116443243194"
"132277","0.3784839172417601","0.3784839172417601","0.3784839172417601"
"132535","0.34922212591363133","0.34922212591363133","0.34922212591363133"
"132796","0.36766271879493706","0.36766271879493706","0.36766271879493706"
"133062","0.3669277265004293","0.3669277265004293","0.3669277265004293"
"133324","0.37813165996679693","0.37813165996679693","0.37813165996679693"
"133588","0.36440290778867906","0.36440290778867906","0.36440290778867906"
"133850","0.36848272150931516","0.36848272150931516","0.36848272150931516"
"134108","0.3579086219980047","0.3579086219980047","0.3579086219980047"
"134372","0.3921251451271255","0.3921251451271255","0.3921251451271255"
"134630","0.36542499620845775","0.36542499620845775","0.36542499620845775"
"134891","0.3766047877635578","0.3766047877635578","0.3766047877635578"
"135151","0.3484491873944565","0.3484491873944565","0.3484491873944565"
"135407","0.3700403322176519","0.3700403322176519","0.3700403322176519"
"135665","0.36260424045811523","0.36260424045811523","0.36260424045811523"
"135926","0.35521482050502445","0.35521482050502445","0.35521482050502445"
"136189","0.36142909609971713","0.36142909609971713","0.36142909609971713"
"136449","0.36738307342644616","0.36738307342644616","0.36738307342644616"
"136707","0.37481042559232336","0.37481042559232336","0.37481042559232336"
"136964","0.35712005364016824","0.35712005364016824","0.35712005364016824"
"137228","0.3624306537909857","0.3624306537909857","0.3624306537909857"
"137492","0.36160227776215786","0.36160227776215786","0.36160227776215786"
"137752","0.3874976382393546","0.3874976382393546","0.3874976382393546"
"138012","0.3843137913425248","0.3843137913425248","0.3843137913425248"
"138274","0.37684349525774247","0.37684349525774247","0.37684349525774247"
"138531","0.37215370610711485","0.37215370610711485","0.37215370610711485"
"138793","0.36097220061854823","0.36097220061854823","0.36097220061854823"
"139051","0.3541487050027498","0.3541487050027498","0.3541487050027498"
"139311","0.3455318025160163","0.3455318025160163","0.3455318025160163"
"139572","0.3864742948310201","0.3864742948310201","0.3864742948310201"
"139834","0.3615032873790299","0.3615032873790299","0.3615032873790299"
"140089","0.3611985481740243","0.3611985481740243","0.3611985481740243"
"140353","0.37968816278340595","0.37968816278340595","0.37968816278340595"
"140617","0.37278170013229694","0.37278170013229694","0.37278170013229694"
"140880","0.3747114372763811","0.3747114372763811","0.3747114372763811"
"141142","0.3806416193016048","0.3806416193016048","0.3806416193016048"
"141398","0.35599406183519705","0.35599406183519705","0.35599406183519705"
"141660","0.36072562979443457","0.36072562979443457","0.36072562979443457"
"141921","0.37159988746203493","0.37159988746203493","0.37159988746203493"
"142183","0.36971565388381467","0.36971565388381467","0.36971565388381467"
"142439","0.369853349192938","0.369853349192938","0.369853349192938"
"142698","0.3536015190294655","0.3536015190294655","0.3536015190294655"
"142959","0.3598787242944967","0.3598787242944967","0.3598787242944967"
"143221","0.38695194657499477","0.38695194657499477","0.38695194657499477"
"143484","0.4011843339439124","0.4011843339439124","0.4011843339439124"
"143746","0.3759617504792391","0.3759617504792391","0.3759617504792391"
"144009","0.36556387086505426","0.36556387086505426","0.36556387086505426"
"144271","0.37494855063054816","0.37494855063054816","0.37494855063054816"
"144532","0.36218900378111935","0.36218900378111935","0.36218900378111935"
"144790","0.3542680890041222","0.3542680890041222","0.3542680890041222"
"145051","0.35910728553470717","0.35910728553470717","0.35910728553470717"
"145309","0.36590955650885565","0.36590955650885565","0.36590955650885565"
"145576","0.37963285385968565","0.37963285385968565","0.37963285385968565"
"145842","0.3782701543496344","0.3782701543496344","0.3782701543496344"
"146105","0.35210413380964106","0.35210413380964106","0.35210413380964106"
"146367","0.3595641628446341","0.3595641628446341","0.3595641628446341"
"146630","0.35979589788913663","0.35979589788913663","0.35979589788913663"
"146888","0.35344258754943997","0.35344258754943997","0.35344258754943997"
"147154","0.37701176877656867","0.37701176877656867","0.37701176877656867"
"147415","0.35779198696392034","0.35779198696392034","0.35779198696392034"
"147672","0.3587715280784421","0.3587715280784421","0.3587715280784421"
"147932","0.3775453879956331","0.3775453879956331","0.3775453879956331"
"148191","0.36232004099373677","0.36232004099373677","0.36232004099373677"
"148456","0.37955566035391336","0.37955566035391336","0.37955566035391336"
"148715","0.3595364298071497","0.3595364298071497","0.3595364298071497"
"148976","0.3569692985167256","0.3569692985167256","0.3569692985167256"
"149239","0.3589516937656642","0.3589516937656642","0.3589516937656642"
"149500","0.3743628223077007","0.3743628223077007","0.3743628223077007"
"149763","0.358620041360941","0.358620041360941","0.358620041360941"
"150024","0.36751788563081206","0.36751788563081206","0.36751788563081206"
"150285","0.35893249248906717","0.35893249248906717","0.35893249248906717"
"150542","0.3909190847957462","0.3909190847957462","0.3909190847957462"
"150807","0.3625962586474862","0.3625962586474862","0.3625962586474862"
"151072","0.3690520022271785","0.3690520022271785","0.3690520022271785"
"151332","0.3597201659850788","0.3597201659850788","0.3597201659850788"
"151593","0.37904919125518843","0.37904919125518843","0.37904919125518843"
"151854","0.40452999150596897","0.40452999150596897","0.40452999150596897"
"152117","0.37441414922162425","0.37441414922162425","0.37441414922162425"
"152382","0.3825778396346295","0.3825778396346295","0.3825778396346295"
"152641","0.3847348670190303","0.3847348670190303","0.3847348670190303"
"152903","0.3764192844980517","0.3764192844980517","0.3764192844980517"
"153164","0.3706996643094179","0.3706996643094179","0.3706996643094179"
"153427","0.37669048252392356","0.37669048252392356","0.37669048252392356"
"153690","0.3634037220150792","0.3634037220150792","0.3634037220150792"
"153949","0.3559731951138291","0.3559731951138291","0.3559731951138291"
"154211","0.36563507405162804","0.36563507405162804","0.36563507405162804"
"154476","0.3630054342873993","0.3630054342873993","0.3630054342873993"
"154738","0.36665311269783024","0.36665311269783024","0.36665311269783024"
"154996","0.36785500082702266","0.36785500082702266","0.36785500082702266"
"155256","0.35399706362918415","0.35399706362918415","0.35399706362918415"
"155520","0.3714329685961111","0.3714329685961111","0.3714329685961111"
"155781","0.3613313543199664","0.3613313543199664","0.3613313543199664"
"156041","0.36389633304267704","0.36389633304267704","0.36389633304267704"
"156298","0.36294363506368915","0.36294363506368915","0.36294363506368915"
"156559","0.36329048048139007","0.36329048048139007","0.36329048048139007"
"156821","0.36409448875515565","0.36409448875515565","0.36409448875515565"
"157085","0.3650445060283363","0.3650445060283363","0.3650445060283363"
"157347","0.35058071852278194","0.35058071852278194","0.35058071852278194"
"157612","0.3559871081819834","0.3559871081819834","0.3559871081819834"
"157875","0.35897675994553874","0.35897675994553874","0.35897675994553874"
"158138","0.3666914145569295","0.3666914145569295","0.3666914145569295"
"158402","0.3648132658848529","0.3648132658848529","0.3648132658848529"
"158662","0.3662599500310832","0.3662599500310832","0.3662599500310832"
"158925","0.355290935850233","0.355290935850233","0.355290935850233"
"159182","0.35315713909578644","0.35315713909578644","0.35315713909578644"
"159444","0.36661062669564964","0.36661062669564964","0.36661062669564964"
"159709","0.36163421977890364","0.36163421977890364","0.36163421977890364"
"159973","0.36221086402328273","0.36221086402328273","0.36221086402328273"
"160230","0.3566262382045021","0.3566262382045021","0.3566262382045021"
"160492","0.37074576178103236","0.37074576178103236","0.37074576178103236"
"160753","0.3560557658211735","0.3560557658211735","0.3560557658211735"
"161016","0.35636831012604986","0.35636831012604986","0.35636831012604986"
"161275","0.3684365460749108","0.3684365460749108","0.3684365460749108"
"161535","0.3487044579058723","0.3487044579058723","0.3487044579058723"
"161795","0.3605921701798759","0.3605921701798759","0.3605921701798759"
"162054","0.35206785720158973","0.35206785720158973","0.35206785720158973"
"162313","0.37082111010612817","0.37082111010612817","0.37082111010612817"
"162573","0.3568447510327366","0.3568447510327366","0.3568447510327366"
"162837","0.3724524710365277","0.3724524710365277","0.3724524710365277"
"163099","0.36800348432173635","0.36800348432173635","0.36800348432173635"
"163362","0.38413583181243266","0.38413583181243266","0.38413583181243266"
"163625","0.37931748689987793","0.37931748689987793","0.37931748689987793"
"163888","0.36380490526321274","0.36380490526321274","0.36380490526321274"
"164150","0.39076079465263525","0.39076079465263525","0.39076079465263525"
"164410","0.365023745904654","0.365023745904654","0.365023745904654"
"164671","0.3586450957324696","0.3586450957324696","0.3586450957324696"
"164935","0.36772268709445477","0.36772268709445477","0.36772268709445477"
"165199","0.37063726865375374","0.37063726865375374","0.37063726865375374"
"165461","0.3603829693948958","0.3603829693948958","0.3603829693948958"
"165719","0.3569803669514096","0.3569803669514096","0.3569803669514096"
"165977","0.3682920805342012","0.3682920805342012","0.3682920805342012"
"166240","0.36940705937317125","0.36940705937317125","0.36940705937317125"
"166500","0.36052199888061015","0.36052199888061015","0.36052199888061015"
"166757","0.3562726742671362","0.3562726742671362","0.3562726742671362"
"167019","0.3621310713815822","0.3621310713815822","0.3621310713815822"
"167282","0.35919442403253515","0.35919442403253515","0.35919442403253515"
"167542","0.3795010286997869","0.3795010286997869","0.3795010286997869"
"167803","0.36488010420799766","0.36488010420799766","0.36488010420799766"
"168062","0.36390693106478966","0.36390693106478966","0.36390693106478966"
"168321","0.3650035771897679","0.3650035771897679","0.3650035771897679"
"168578","0.3498990752819674","0.3498990752819674","0.3498990752819674"
"168838","0.35015988596396536","0.35015988596396536","0.35015988596396536"
"169101","0.3710880659614909","0.3710880659614909","0.3710880659614909"
"169364","0.3587376904041249","0.3587376904041249","0.3587376904041249"
"169622","0.36219329576213305","0.36219329576213305","0.36219329576213305"
"169886","0.35803121763696855","0.35803121763696855","0.35803121763696855"
"170146","0.3566303740298088","0.3566303740298088","0.3566303740298088"
"170408","0.36632119596354396","0.36632119596354396","0.36632119596354396"
"170668","0.3655060325898895","0.3655060325898895","0.3655060325898895"
"170929","0.36974668879932854","0.36974668879932854","0.36974668879932854"
"171192","0.3664621382991519","0.3664621382991519","0.3664621382991519"
"171450","0.3553901662994942","0.3553901662994942","0.3553901662994942"
"171712","0.36599837480342184","0.36599837480342184","0.36599837480342184"
"171970","0.34951861754242747","0.34951861754242747","0.34951861754242747"
"172237","0.3697347337364682","0.3697347337364682","0.3697347337364682"
"172498","0.3669200048888425","0.3669200048888425","0.3669200048888425"
"172761","0.3583808884102884","0.3583808884102884","0.3583808884102884"
"173024","0.36554043292849336","0.36554043292849336","0.36554043292849336"
"173285","0.3637524128006041","0.3637524128006041","0.3637524128006041"
"173545","0.3645610163305238","0.3645610163305238","0.3645610163305238"
"173808","0.3572463744412397","0.3572463744412397","0.3572463744412397"
"174070","0.3688355766622173","0.3688355766622173","0.3688355766622173"
"174333","0.35352477019572887","0.35352477019572887","0.35352477019572887"
"174597","0.36953471758261347","0.36953471758261347","0.36953471758261347"
"174856","0.36062018433123","0.36062018433123","0.36062018433123"
"175116","0.3650069394580091","0.3650069394580091","0.3650069394580091"
"175376","0.3524773670197288","0.3524773670197288","0.3524773670197288"
"175633","0.35886369266686063","0.35886369266686063","0.35886369266686063"
"175893","0.371446968011881","0.371446968011881","0.371446968011881"
"176155","0.374288820262893","0.374288820262893","0.374288820262893"
"176412","0.36913719649843796","0.36913719649843796","0.36913719649843796"
"176676","0.3836947100677374","0.3836947100677374","0.3836947100677374"
"176944","0.3635781644413526","0.3635781644413526","0.3635781644413526"
"177206","0.35969188989019696","0.35969188989019696","0.35969188989019696"
"177466","0.353248547500474","0.353248547500474","0.353248547500474"
"177733","0.3576927510241183","0.3576927510241183","0.3576927510241183"
"177992","0.3504679590274135","0.3504679590274135","0.3504679590274135"
"178249","0.3574521672830787","0.3574521672830787","0.3574521672830787"
"178506","0.36336646555654584","0.36336646555654584","0.36336646555654584"
"178765","0.37435183807428285","0.37435183807428285","0.37435183807428285"
"179029","0.36120066608619145","0.36120066608619145","0.36120066608619145"
"179294","0.3741636266700887","0.3741636266700887","0.3741636266700887"
"179555","0.3624613914636519","0.3624613914636519","0.3624613914636519"
"179813","0.362962194226694","0.362962194226694","0.362962194226694"
"180078","0.36114243183857936","0.36114243183857936","0.36114243183857936"
"180334","0.3602624978829997","0.3602624978829997","0.3602624978829997"
"180596","0.37218162693898194","0.37218162693898194","0.37218162693898194"
"180856","0.34704757739134284","0.34704757739134284","0.34704757739134284"
"181116","0.35890341817600413","0.35890341817600413","0.35890341817600413"
"181376","0.35776242086946436","0.35776242086946436","0.35776242086946436"
"181635","0.36389849155623766","0.36389849155623766","0.36389849155623766"
"181895","0.37858940389084567","0.37858940389084567","0.37858940389084567"
"182151","0.369078128937018","0.369078128937018","0.369078128937018"
"182410","0.3985154663764311","0.3985154663764311","0.3985154663764311"
"182667","0.3906523761580148","0.3906523761580148","0.3906523761580148"
"182925","0.36162250459227124","0.36162250459227124","0.36162250459227124"
"183186","0.36208138658390776","0.36208138658390776","0.36208138658390776"
"183448","0.3633696497069521","0.3633696497069521","0.3633696497069521"
"183714","0.3624327220692012","0.3624327220692012","0.3624327220692012"
"183977","0.368596197634831","0.368596197634831","0.368596197634831"
"184240","0.42137158280393877","0.42137158280393877","0.42137158280393877"
"184505","0.36744001300605716","0.36744001300605716","0.36744001300605716"
"184766","0.36842871276950767","0.36842871276950767","0.36842871276950767"
"185024","0.36845855387097026","0.36845855387097026","0.36845855387097026"
"185289","0.3751872917416479","0.3751872917416479","0.3751872917416479"
"185547","0.3638003823551004","0.3638003823551004","0.3638003823551004"
"185810","0.3826497594263958","0.3826497594263958","0.3826497594263958"
"186068","0.3592224654251208","0.3592224654251208","0.3592224654251208"
"186329","0.3606856093100554","0.3606856093100554","0.3606856093100554"
"186590","0.36315454234902744","0.36315454234902744","0.36315454234902744"
"186852","0.3635671251485717","0.3635671251485717","0.3635671251485717"
"187114","0.35454938822458015","0.35454938822458015","0.35454938822458015"
"187373","0.3537760608518371","0.3537760608518371","0.3537760608518371"
"187636","0.384551099431712","0.384551099431712","0.384551099431712"
"187899","0.3707709510014551","0.3707709510014551","0.3707709510014551"
"188160","0.3537955373246653","0.3537955373246653","0.3537955373246653"
"188422","0.3548049124864189","0.3548049124864189","0.3548049124864189"
"188686","0.4124010289210811","0.4124010289210811","0.4124010289210811"
"188952","0.38727213976776254","0.38727213976776254","0.38727213976776254"
"189212","0.3512969582839903","0.3512969582839903","0.3512969582839903"
"189475","0.359444630383415","0.359444630383415","0.359444630383415"
"189737","0.36412957744778046","0.36412957744778046","0.36412957744778046"
"189995","0.36429038775554023","0.36429038775554023","0.36429038775554023"
"190256","0.36918412681429","0.36918412681429","0.36918412681429"
"190519","0.3664992476284776","0.3664992476284776","0.3664992476284776"
"190781","0.37857341910324555","0.37857341910324555","0.37857341910324555"
"191045","0.3769964055356593","0.3769964055356593","0.3769964055356593"
"191308","0.3918595796545171","0.3918595796545171","0.3918595796545171"
"191568","0.35092201615602925","0.35092201615602925","0.35092201615602925"
"191835","0.3578392712958675","0.3578392712958675","0.3578392712958675"
"192096","0.3611681158341052","0.3611681158341052","0.3611681158341052"
"192358","0.36013960103771364","0.36013960103771364","0.36013960103771364"
"192615","0.3558749952707503","0.3558749952707503","0.3558749952707503"
"192874","0.3625716621178211","0.3625716621178211","0.3625716621178211"
"193136","0.375032978100155","0.375032978100155","0.375032978100155"
"193397","0.37783412691399676","0.37783412691399676","0.37783412691399676"
"193657","0.37583729369071356","0.37583729369071356","0.37583729369071356"
"193923","0.3623707778982025","0.3623707778982025","0.3623707778982025"
"194184","0.3642495477198975","0.3642495477198975","0.3642495477198975"
"194447","0.3729786327126834","0.3729786327126834","0.3729786327126834"
"194711","0.35696676241852565","0.35696676241852565","0.35696676241852565"
"194972","0.35482228401624627","0.35482228401624627","0.35482228401624627"
"195233","0.36530153662421805","0.36530153662421805","0.36530153662421805"
"195494","0.3503969204510103","0.3503969204510103","0.3503969204510103"
"195759","0.39824059044296073","0.39824059044296073","0.39824059044296073"
"196020","0.36321516574088647","0.36321516574088647","0.36321516574088647"
"196281","0.36181664520371043","0.36181664520371043","0.36181664520371043"
"196540","0.35291534231142035","0.35291534231142035","0.35291534231142035"
"196803","0.36140626380788354","0.36140626380788354","0.36140626380788354"
"197059","0.35666904689252776","0.35666904689252776","0.35666904689252776"
"197323","0.3659472722543734","0.3659472722543734","0.3659472722543734"
"197592","0.3663271671502205","0.3663271671502205","0.3663271671502205"
"197856","0.35348939872438795","0.35348939872438795","0.35348939872438795"
"198122","0.3820449456657765","0.3820449456657765","0.3820449456657765"
"198387","0.3576446719598882","0.3576446719598882","0.3576446719598882"
"198646","0.3656569629504441","0.3656569629504441","0.3656569629504441"
"198908","0.3556283768903637","0.3556283768903637","0.3556283768903637"
"199171","0.3677874370792214","0.3677874370792214","0.3677874370792214"
"199432","0.3529327098637896","0.3529327098637896","0.3529327098637896"
"199699","0.36723736300158427","0.36723736300158427","0.36723736300158427"
"199960","0.37894460944717","0.37894460944717","0.37894460944717"
"200223","0.3771439429688265","0.3771439429688265","0.3771439429688265"
"200483","0.36462640424638904","0.36462640424638904","0.36462640424638904"
"200742","0.35832684673951565","0.35832684673951565","0.35832684673951565"
"201004","0.3600471854082265","0.3600471854082265","0.3600471854082265"
"201267","0.3801308347350035","0.3801308347350035","0.3801308347350035"
"201525","0.36134672543842683","0.36134672543842683","0.36134672543842683"
"201788","0.3832429088587877","0.3832429088587877","0.3832429088587877"
"202052","0.3771519742227941","0.3771519742227941","0.3771519742227941"
"202316","0.37549364932064316","0.37549364932064316","0.37549364932064316"
"202578","0.35950528797603154","0.35950528797603154","0.35950528797603154"
"202838","0.36952321513055847","0.36952321513055847","0.36952321513055847"
"203099","0.35719112120505364","0.35719112120505364","0.35719112120505364"
"203362","0.4095375130699767","0.4095375130699767","0.4095375130699767"
"203628","0.34870306173865745","0.34870306173865745","0.34870306173865745"
"203884","0.35184779293912644","0.35184779293912644","0.35184779293912644"
"204144","0.3538603186779642","0.3538603186779642","0.3538603186779642"
"204405","0.3592876950101579","0.3592876950101579","0.3592876950101579"
"204667","0.36725059070429517","0.36725059070429517","0.36725059070429517"
"204928","0.3788309797588913","0.3788309797588913","0.3788309797588913"
"205191","0.3608493596905972","0.3608493596905972","0.3608493596905972"
"205447","0.36145546190911204","0.36145546190911204","0.36145546190911204"
"205706","0.3615767553046224","0.3615767553046224","0.3615767553046224"
"205966","0.37414444333164565","0.37414444333164565","0.37414444333164565"
"206226","0.3965085909429175","0.3965085909429175","0.3965085909429175"
"206486","0.3667154352161623","0.3667154352161623","0.3667154352161623"
"206747","0.3605585289332695","0.3605585289332695","0.3605585289332695"
"207007","0.3634973464770072","0.3634973464770072","0.3634973464770072"
"207267","0.36385993574400927","0.36385993574400927","0.36385993574400927"
"207527","0.3641464689048794","0.3641464689048794","0.3641464689048794"
"207790","0.38398205949105313","0.38398205949105313","0.38398205949105313"
"208055","0.37356503927485185","0.37356503927485185","0.37356503927485185"
"208315","0.35591869635652873","0.35591869635652873","0.35591869635652873"
"208571","0.3732706417228057","0.3732706417228057","0.3732706417228057"
"208833","0.4078962248093801","0.4078962248093801","0.4078962248093801"
"209093","0.35171866623891723","0.35171866623891723","0.35171866623891723"
"209357","0.3690297837487957","0.3690297837487957","0.3690297837487957"
"209619","0.35482167101692785","0.35482167101692785","0.35482167101692785"
"209878","0.37142587902978264","0.37142587902978264","0.37142587902978264"
"210142","0.35377717228235134","0.35377717228235134","0.35377717228235134"
"210401","0.35879684601010525","0.35879684601010525","0.35879684601010525"
"210668","0.3606162678261171","0.3606162678261171","0.3606162678261171"
"210930","0.3573401114013527","0.3573401114013527","0.3573401114013527"
"211191","0.3584632101672109","0.3584632101672109","0.3584632101672109"
"211448","0.35122611724785274","0.35122611724785274","0.35122611724785274"
"211709","0.35590512789939777","0.35590512789939777","0.35590512789939777"
"211972","0.3800849679826452","0.3800849679826452","0.3800849679826452"
"212231","0.351607539273155","0.351607539273155","0.351607539273155"
"212493","0.3813409574478845","0.3813409574478845","0.3813409574478845"
"212759","0.38301350368573417","0.38301350368573417","0.38301350368573417"
"213022","0.3605380851424315","0.3605380851424315","0.3605380851424315"
"213285","0.35354967606366794","0.35354967606366794","0.35354967606366794"
"213549","0.36118478593482406","0.36118478593482406","0.36118478593482406"
"213808","0.35434112512288934","0.35434112512288934","0.35434112512288934"
"214065","0.3724862658992956","0.3724862658992956","0.3724862658992956"
"214333","0.3770916439801507","0.3770916439801507","0.3770916439801507"
"214594","0.3637934097190488","0.3637934097190488","0.3637934097190488"
"214855","0.37357068041691","0.37357068041691","0.37357068041691"
"215116","0.3484063554225079","0.3484063554225079","0.3484063554225079"
"215377","0.3654298592866987","0.3654298592866987","0.3654298592866987"
"215639","0.3615872890055415","0.3615872890055415","0.3615872890055415"
"215902","0.3660447684288413","0.3660447684288413","0.3660447684288413"
"216160","0.36238078555771425","0.36238078555771425","0.36238078555771425"
"216418","0.3599787398053958","0.3599787398053958","0.3599787398053958"
"216676","0.3697298510393747","0.3697298510393747","0.3697298510393747"
"216939","0.3616849957781699","0.3616849957781699","0.3616849957781699"
"217201","0.35969783892744633","0.35969783892744633","0.35969783892744633"
"217458","0.3544435386784071","0.3544435386784071","0.3544435386784071"
"217717","0.35493076087092934","0.35493076087092934","0.35493076087092934"
"217978","0.36191335019188353","0.36191335019188353","0.36191335019188353"
"218240","0.3702164421278352","0.3702164421278352","0.3702164421278352"
"218498","0.3556768638119914","0.3556768638119914","0.3556768638119914"
"218762","0.3598268636419424","0.3598268636419424","0.3598268636419424"
"219020","0.35353449243887325","0.35353449243887325","0.35353449243887325"
"219282","0.360694106644705","0.360694106644705","0.360694106644705"
"219542","0.36312769710935894","0.36312769710935894","0.36312769710935894"
"219802","0.373957784827884","0.373957784827884","0.373957784827884"
"220064","0.3622969249889947","0.3622969249889947","0.3622969249889947"
"220324","0.3588252917005582","0.3588252917005582","0.3588252917005582"
"220584","0.3561946985689823","0.3561946985689823","0.3561946985689823"
"220846","0.3640635550785934","0.3640635550785934","0.3640635550785934"
"221109","0.3584995808877372","0.3584995808877372","0.3584995808877372"
"221370","0.36891739459657014","0.36891739459657014","0.36891739459657014"
"221638","0.38548552898274413","0.38548552898274413","0.38548552898274413"
"221902","0.3553703427703679","0.3553703427703679","0.3553703427703679"
"222165","0.36813238299943263","0.36813238299943263","0.36813238299943263"
"222425","0.3627079496567992","0.3627079496567992","0.3627079496567992"
"222685","0.38276194888349535","0.38276194888349535","0.38276194888349535"
"222947","0.36241895950130854","0.36241895950130854","0.36241895950130854"
"223202","0.3509706510871988","0.3509706510871988","0.3509706510871988"
"223465","0.3629488969658296","0.3629488969658296","0.3629488969658296"
"223727","0.3600793997340147","0.3600793997340147","0.3600793997340147"
"223985","0.3519486605978466","0.3519486605978466","0.3519486605978466"
"224242","0.35200058561063735","0.35200058561063735","0.35200058561063735"
"224502","0.365941008509006","0.365941008509006","0.365941008509006"
"224762","0.3635671418803049","0.3635671418803049","0.3635671418803049"
"225022","0.3703349663836499","0.3703349663836499","0.3703349663836499"
"225285","0.3755807460411886","0.3755807460411886","0.3755807460411886"
"225548","0.3673726170075466","0.3673726170075466","0.3673726170075466"
"225809","0.38713352456865185","0.38713352456865185","0.38713352456865185"
"226071","0.3542008339103301","0.3542008339103301","0.3542008339103301"
"226331","0.3568133102241448","0.3568133102241448","0.3568133102241448"
"226590","0.35240695117065507","0.35240695117065507","0.35240695117065507"
"226854","0.37321091905304266","0.37321091905304266","0.37321091905304266"
"227113","0.3697537610294463","0.3697537610294463","0.3697537610294463"
"227375","0.37694622290734237","0.37694622290734237","0.37694622290734237"
"227639","0.35711548515018354","0.35711548515018354","0.35711548515018354"
