"Step","1.relabel_0_0.0001 - average_loss","1.relabel_0_0.0001 - average_loss__MIN","1.relabel_0_0.0001 - average_loss__MAX"
"255584","0.9781527670086335","0.9781527670086335","0.9781527670086335"
"255847","0.8482473992127488","0.8482473992127488","0.8482473992127488"
"256111","1.0011467743463065","1.0011467743463065","1.0011467743463065"
"256364","0.9547974282250193","0.9547974282250193","0.9547974282250193"
"256635","1.017610712737881","1.017610712737881","1.017610712737881"
"256905","0.9680544253852632","0.9680544253852632","0.9680544253852632"
"257149","0.9576492339966505","0.9576492339966505","0.9576492339966505"
"257418","0.8004466395043748","0.8004466395043748","0.8004466395043748"
"257684","0.916973638345137","0.916973638345137","0.916973638345137"
"257950","0.8773112800172049","0.8773112800172049","0.8773112800172049"
"258213","0.8646797156235085","0.8646797156235085","0.8646797156235085"
"258476","1.0669920141080687","1.0669920141080687","1.0669920141080687"
"258740","0.9369309312607651","0.9369309312607651","0.9369309312607651"
"259009","0.9084611145308844","0.9084611145308844","0.9084611145308844"
"259258","0.999485489145966","0.999485489145966","0.999485489145966"
"259506","0.9670519360562105","0.9670519360562105","0.9670519360562105"
"259762","0.9585820991532067","0.9585820991532067","0.9585820991532067"
"260024","0.8877365042599059","0.8877365042599059","0.8877365042599059"
"260286","0.9422849782678369","0.9422849782678369","0.9422849782678369"
"260534","1.0631390208127212","1.0631390208127212","1.0631390208127212"
"260799","1.0290173954837964","1.0290173954837964","1.0290173954837964"
"261059","0.8323639189927741","0.8323639189927741","0.8323639189927741"
"261314","0.9750652498069785","0.9750652498069785","0.9750652498069785"
"261574","0.8393064616545948","0.8393064616545948","0.8393064616545948"
"261827","0.957145420304948","0.957145420304948","0.957145420304948"
"262073","0.9403478650278166","0.9403478650278166","0.9403478650278166"
"262338","1.0228010980557019","1.0228010980557019","1.0228010980557019"
"262600","0.8945986619493115","0.8945986619493115","0.8945986619493115"
"262853","0.9507687723546437","0.9507687723546437","0.9507687723546437"
"263100","0.903262083565153","0.903262083565153","0.903262083565153"
"263374","1.0018142551413107","1.0018142551413107","1.0018142551413107"
"263634","0.8678582132788808","0.8678582132788808","0.8678582132788808"
"263899","0.9731943703345041","0.9731943703345041","0.9731943703345041"
"264149","1.0383698937356527","1.0383698937356527","1.0383698937356527"
"264412","0.920786802466259","0.920786802466259","0.920786802466259"
"264674","0.906678041681469","0.906678041681469","0.906678041681469"
"264936","1.0365956998564623","1.0365956998564623","1.0365956998564623"
"265196","0.9199048654491352","0.9199048654491352","0.9199048654491352"
"265463","0.9016062386300392","0.9016062386300392","0.9016062386300392"
"265730","1.0289006496608244","1.0289006496608244","1.0289006496608244"
"265988","1.0261655494227617","1.0261655494227617","1.0261655494227617"
"266241","1.0361027842133248","1.0361027842133248","1.0361027842133248"
"266508","0.9800165338613792","0.9800165338613792","0.9800165338613792"
"266777","0.9660961488333496","0.9660961488333496","0.9660961488333496"
"267037","0.8620517093365936","0.8620517093365936","0.8620517093365936"
"267298","0.9636333814257805","0.9636333814257805","0.9636333814257805"
"267560","0.9842892683287621","0.9842892683287621","0.9842892683287621"
"267816","0.917333481094317","0.917333481094317","0.917333481094317"
"268079","0.9099181247288706","0.9099181247288706","0.9099181247288706"
"268346","0.9980009952940906","0.9980009952940906","0.9980009952940906"
"268616","1.0081623844164722","1.0081623844164722","1.0081623844164722"
"268874","1.0694154531303264","1.0694154531303264","1.0694154531303264"
"269134","0.9968972283638735","0.9968972283638735","0.9968972283638735"
"269407","0.9392461080379473","0.9392461080379473","0.9392461080379473"
"269672","1.0606909538345866","1.0606909538345866","1.0606909538345866"
"269939","1.0632821593367074","1.0632821593367074","1.0632821593367074"
"270204","0.9101698624657985","0.9101698624657985","0.9101698624657985"
"270470","0.8691071749191799","0.8691071749191799","0.8691071749191799"
"270731","0.9848645918399412","0.9848645918399412","0.9848645918399412"
"270980","0.8767512695488412","0.8767512695488412","0.8767512695488412"
"271240","0.9302404220357086","0.9302404220357086","0.9302404220357086"
"271508","0.9866311991529291","0.9866311991529291","0.9866311991529291"
"271762","0.9501277605507896","0.9501277605507896","0.9501277605507896"
"272032","0.9837764940232965","0.9837764940232965","0.9837764940232965"
"272292","0.9024526389294705","0.9024526389294705","0.9024526389294705"
"272553","0.8500943677697915","0.8500943677697915","0.8500943677697915"
"272822","0.8510293357669754","0.8510293357669754","0.8510293357669754"
"273091","0.9378830115566245","0.9378830115566245","0.9378830115566245"
"273361","1.0617107196771367","1.0617107196771367","1.0617107196771367"
"273624","0.9470669543712655","0.9470669543712655","0.9470669543712655"
"273881","0.874550797608482","0.874550797608482","0.874550797608482"
"274141","0.9534137387652536","0.9534137387652536","0.9534137387652536"
"274402","0.9603988340607396","0.9603988340607396","0.9603988340607396"
"274669","0.9420274563401041","0.9420274563401041","0.9420274563401041"
"274925","1.0917011890614419","1.0917011890614419","1.0917011890614419"
"275199","0.9850819558451246","0.9850819558451246","0.9850819558451246"
"275470","0.9470341541034109","0.9470341541034109","0.9470341541034109"
"275729","0.8322156664231902","0.8322156664231902","0.8322156664231902"
"275991","0.9430546418827639","0.9430546418827639","0.9430546418827639"
"276251","0.890904045123796","0.890904045123796","0.890904045123796"
"276514","0.9486888615265477","0.9486888615265477","0.9486888615265477"
"276783","1.0121764908115143","1.0121764908115143","1.0121764908115143"
"277039","0.8891451900467557","0.8891451900467557","0.8891451900467557"
"277305","0.9699843625641127","0.9699843625641127","0.9699843625641127"
"277551","1.0772441704381444","1.0772441704381444","1.0772441704381444"
"277819","0.9234066347350125","0.9234066347350125","0.9234066347350125"
"278076","0.9852503980360608","0.9852503980360608","0.9852503980360608"
"278341","1.0001706566223354","1.0001706566223354","1.0001706566223354"
"278595","1.0676758505549406","1.0676758505549406","1.0676758505549406"
"278857","0.9855437757704362","0.9855437757704362","0.9855437757704362"
"279126","1.0222912039979482","1.0222912039979482","1.0222912039979482"
"279387","1.0331401169805556","1.0331401169805556","1.0331401169805556"
"279643","1.0347184089049013","1.0347184089049013","1.0347184089049013"
"279905","1.01026775977396","1.01026775977396","1.01026775977396"
"280168","1.0518470984949393","1.0518470984949393","1.0518470984949393"
"280427","0.9064570351388519","0.9064570351388519","0.9064570351388519"
"280693","0.9417830643929692","0.9417830643929692","0.9417830643929692"
"280958","1.0230129456874986","1.0230129456874986","1.0230129456874986"
"281206","0.9363700057095331","0.9363700057095331","0.9363700057095331"
"281470","1.0207102486425672","1.0207102486425672","1.0207102486425672"
"281730","0.8818240654424959","0.8818240654424959","0.8818240654424959"
"281996","0.8568832925760314","0.8568832925760314","0.8568832925760314"
"282248","0.8724379835671175","0.8724379835671175","0.8724379835671175"
"282506","0.9171080880643179","0.9171080880643179","0.9171080880643179"
"282761","0.9791628324185256","0.9791628324185256","0.9791628324185256"
"283021","1.0102966815219383","1.0102966815219383","1.0102966815219383"
"283273","0.8810177558205194","0.8810177558205194","0.8810177558205194"
"283538","1.030802359547589","1.030802359547589","1.030802359547589"
"283795","0.9204750346895585","0.9204750346895585","0.9204750346895585"
"284052","0.9499354446914381","0.9499354446914381","0.9499354446914381"
"284322","1.0488617373063363","1.0488617373063363","1.0488617373063363"
"284578","0.9716551843444318","0.9716551843444318","0.9716551843444318"
"284844","0.9658800919836116","0.9658800919836116","0.9658800919836116"
"285101","0.9565392124212344","0.9565392124212344","0.9565392124212344"
"285356","0.9889399289321911","0.9889399289321911","0.9889399289321911"
"285611","0.9252726441698045","0.9252726441698045","0.9252726441698045"
"285872","1.0708637639870142","1.0708637639870142","1.0708637639870142"
"286142","1.0322331999269585","1.0322331999269585","1.0322331999269585"
"286405","1.0511164446796843","1.0511164446796843","1.0511164446796843"
"286664","0.9974531553137407","0.9974531553137407","0.9974531553137407"
"286927","0.966917316309306","0.966917316309306","0.966917316309306"
"287198","0.9072420040367922","0.9072420040367922","0.9072420040367922"
"287457","1.0192094496066333","1.0192094496066333","1.0192094496066333"
"287720","0.9086356421815218","0.9086356421815218","0.9086356421815218"
"287980","0.913071832225837","0.913071832225837","0.913071832225837"
"288241","1.0109528848847185","1.0109528848847185","1.0109528848847185"
"288504","1.0268882829183175","1.0268882829183175","1.0268882829183175"
"288771","0.9633240543002624","0.9633240543002624","0.9633240543002624"
"289026","1.0009452731289716","1.0009452731289716","1.0009452731289716"
"289277","0.8941591987833106","0.8941591987833106","0.8941591987833106"
"289542","0.9041549295256943","0.9041549295256943","0.9041549295256943"
"289798","0.9667715014338717","0.9667715014338717","0.9667715014338717"
"290059","1.0563633579048122","1.0563633579048122","1.0563633579048122"
"290329","0.9956147620777472","0.9956147620777472","0.9956147620777472"
"290588","0.9530737947380052","0.9530737947380052","0.9530737947380052"
"290857","0.9402335766132413","0.9402335766132413","0.9402335766132413"
"291111","0.816208355542045","0.816208355542045","0.816208355542045"
"291367","1.0217394372757185","1.0217394372757185","1.0217394372757185"
"291625","0.9630654950250771","0.9630654950250771","0.9630654950250771"
"291894","0.9244786124538492","0.9244786124538492","0.9244786124538492"
"292151","0.9655956793855972","0.9655956793855972","0.9655956793855972"
"292411","0.8738253681889175","0.8738253681889175","0.8738253681889175"
"292681","1.0163668522473286","1.0163668522473286","1.0163668522473286"
"292948","0.997816493452419","0.997816493452419","0.997816493452419"
"293212","0.9303653107090643","0.9303653107090643","0.9303653107090643"
"293482","0.917455170432952","0.917455170432952","0.917455170432952"
"293753","0.9555250672060085","0.9555250672060085","0.9555250672060085"
"294017","0.9857092227415089","0.9857092227415089","0.9857092227415089"
"294282","0.9409135641392182","0.9409135641392182","0.9409135641392182"
"294547","0.8791235646720333","0.8791235646720333","0.8791235646720333"
"294814","0.8535698923591702","0.8535698923591702","0.8535698923591702"
"295079","0.9630631176309119","0.9630631176309119","0.9630631176309119"
"295325","0.9785147131909702","0.9785147131909702","0.9785147131909702"
"295594","0.9129624302539957","0.9129624302539957","0.9129624302539957"
"295864","1.0116738722769798","1.0116738722769798","1.0116738722769798"
"296130","0.9720723596101413","0.9720723596101413","0.9720723596101413"
"296395","1.028357122399191","1.028357122399191","1.028357122399191"
"296662","1.0794973943658448","1.0794973943658448","1.0794973943658448"
"296931","0.9921308710330373","0.9921308710330373","0.9921308710330373"
"297198","0.9616184157384448","0.9616184157384448","0.9616184157384448"
"297456","0.9410430463258445","0.9410430463258445","0.9410430463258445"
"297703","0.9586614600363882","0.9586614600363882","0.9586614600363882"
"297967","0.9522967142527895","0.9522967142527895","0.9522967142527895"
"298237","0.8813483397829682","0.8813483397829682","0.8813483397829682"
"298501","0.9674663279585466","0.9674663279585466","0.9674663279585466"
"298756","0.8533450962136865","0.8533450962136865","0.8533450962136865"
"299007","1.0078999170877323","1.0078999170877323","1.0078999170877323"
"299269","0.930288142639989","0.930288142639989","0.930288142639989"
"299528","0.9088712214239522","0.9088712214239522","0.9088712214239522"
"299785","0.9754627861687907","0.9754627861687907","0.9754627861687907"
"300037","0.9440803102980782","0.9440803102980782","0.9440803102980782"
"300311","0.9713612367488706","0.9713612367488706","0.9713612367488706"
"300568","1.0425930832995585","1.0425930832995585","1.0425930832995585"
"300831","0.9478093876071881","0.9478093876071881","0.9478093876071881"
"301092","0.8679599538098309","0.8679599538098309","0.8679599538098309"
"301346","0.9159565119163244","0.9159565119163244","0.9159565119163244"
"301590","0.9509543061800553","0.9509543061800553","0.9509543061800553"
"301851","0.9463929843803613","0.9463929843803613","0.9463929843803613"
"302119","1.0319581235737567","1.0319581235737567","1.0319581235737567"
"302385","1.0457016288560732","1.0457016288560732","1.0457016288560732"
"302649","1.0232131497306525","1.0232131497306525","1.0232131497306525"
"302912","0.8962386555869798","0.8962386555869798","0.8962386555869798"
"303185","0.9591156605329128","0.9591156605329128","0.9591156605329128"
"303439","0.8707606380372049","0.8707606380372049","0.8707606380372049"
"303695","0.9244113781869937","0.9244113781869937","0.9244113781869937"
"303940","0.994227875321485","0.994227875321485","0.994227875321485"
"304197","0.9798183921029503","0.9798183921029503","0.9798183921029503"
"304463","1.0148691616103895","1.0148691616103895","1.0148691616103895"
"304728","0.9729295139840196","0.9729295139840196","0.9729295139840196"
"304997","0.9483673248398787","0.9483673248398787","0.9483673248398787"
"305252","0.8630252347509909","0.8630252347509909","0.8630252347509909"
"305520","0.9484421828576843","0.9484421828576843","0.9484421828576843"
"305773","0.9813317758928146","0.9813317758928146","0.9813317758928146"
"306037","0.9503455346904959","0.9503455346904959","0.9503455346904959"
"306300","0.9598204006046176","0.9598204006046176","0.9598204006046176"
"306564","1.0314874101706124","1.0314874101706124","1.0314874101706124"
"306826","0.8666656243729848","0.8666656243729848","0.8666656243729848"
"307094","1.0209789744976914","1.0209789744976914","1.0209789744976914"
"307348","0.8947826367513367","0.8947826367513367","0.8947826367513367"
"307612","0.9636136585771201","0.9636136585771201","0.9636136585771201"
"307885","0.8971517959671674","0.8971517959671674","0.8971517959671674"
"308158","0.8853509249474949","0.8853509249474949","0.8853509249474949"
"308423","0.9807147306894574","0.9807147306894574","0.9807147306894574"
"308680","0.8988595939640635","0.8988595939640635","0.8988595939640635"
"308942","0.9843468924846498","0.9843468924846498","0.9843468924846498"
"309206","0.9950381860090601","0.9950381860090601","0.9950381860090601"
"309470","1.0439267567749102","1.0439267567749102","1.0439267567749102"
"309729","0.9882268813675263","0.9882268813675263","0.9882268813675263"
"310000","1.034627802655122","1.034627802655122","1.034627802655122"
"310266","1.0443949629157452","1.0443949629157452","1.0443949629157452"
"310531","1.005734612342028","1.005734612342028","1.005734612342028"
"310800","0.9996371661140411","0.9996371661140411","0.9996371661140411"
"311066","0.9315345869210702","0.9315345869210702","0.9315345869210702"
"311329","0.9578862597067768","0.9578862597067768","0.9578862597067768"
"311588","1.0040218428472987","1.0040218428472987","1.0040218428472987"
"311849","0.960355494674128","0.960355494674128","0.960355494674128"
"312118","1.0611441997495044","1.0611441997495044","1.0611441997495044"
"312381","0.8608350696217063","0.8608350696217063","0.8608350696217063"
"312650","0.9115500222173306","0.9115500222173306","0.9115500222173306"
"312912","1.025665541494968","1.025665541494968","1.025665541494968"
"313173","0.9163530353826134","0.9163530353826134","0.9163530353826134"
"313433","0.8850912627001789","0.8850912627001789","0.8850912627001789"
"313701","0.9901937010791443","0.9901937010791443","0.9901937010791443"
"313975","0.96457625442416","0.96457625442416","0.96457625442416"
"314233","0.70321513263515","0.70321513263515","0.70321513263515"
"314491","0.8978544506695652","0.8978544506695652","0.8978544506695652"
"314757","0.8943191039801259","0.8943191039801259","0.8943191039801259"
"315019","1.0010552349009412","1.0010552349009412","1.0010552349009412"
"315280","1.0629876724852594","1.0629876724852594","1.0629876724852594"
"315547","0.894102063556378","0.894102063556378","0.894102063556378"
"315804","0.9442579494233025","0.9442579494233025","0.9442579494233025"
"316071","1.036081461444287","1.036081461444287","1.036081461444287"
"316334","0.9433954630291512","0.9433954630291512","0.9433954630291512"
"316599","1.1023731621767587","1.1023731621767587","1.1023731621767587"
"316870","0.9164065304690957","0.9164065304690957","0.9164065304690957"
"317118","0.8031105806272644","0.8031105806272644","0.8031105806272644"
"317376","0.9269160714882667","0.9269160714882667","0.9269160714882667"
"317649","0.926119167214634","0.926119167214634","0.926119167214634"
"317900","1.02947560772263","1.02947560772263","1.02947560772263"
"318166","0.9338633663295269","0.9338633663295269","0.9338633663295269"
"318414","0.9034926174009791","0.9034926174009791","0.9034926174009791"
"318684","0.9075730303405888","0.9075730303405888","0.9075730303405888"
"318940","1.0303737200109555","1.0303737200109555","1.0303737200109555"
"319198","0.885567063173845","0.885567063173845","0.885567063173845"
"319455","0.8701371333734909","0.8701371333734909","0.8701371333734909"
"319717","0.9752804283094976","0.9752804283094976","0.9752804283094976"
"319972","0.9550684329889959","0.9550684329889959","0.9550684329889959"
"320236","0.8382536897660766","0.8382536897660766","0.8382536897660766"
"320494","0.9680925454906375","0.9680925454906375","0.9680925454906375"
"320757","0.914356447183198","0.914356447183198","0.914356447183198"
"321021","0.8801955864793998","0.8801955864793998","0.8801955864793998"
"321287","0.9207283689605968","0.9207283689605968","0.9207283689605968"
"321547","0.9423786624492837","0.9423786624492837","0.9423786624492837"
"321805","0.9467976887565412","0.9467976887565412","0.9467976887565412"
"322073","0.8795884414799597","0.8795884414799597","0.8795884414799597"
"322333","1.0442620247492491","1.0442620247492491","1.0442620247492491"
"322591","0.9778599118053062","0.9778599118053062","0.9778599118053062"
"322863","0.9069605860055482","0.9069605860055482","0.9069605860055482"
"323120","1.011825961562196","1.011825961562196","1.011825961562196"
"323384","0.8161514440888789","0.8161514440888789","0.8161514440888789"
"323645","0.9393555355743061","0.9393555355743061","0.9393555355743061"
"323900","1.0244975043074243","1.0244975043074243","1.0244975043074243"
"324167","0.874507432136612","0.874507432136612","0.874507432136612"
"324435","0.95020673432837","0.95020673432837","0.95020673432837"
"324702","0.858824122712677","0.858824122712677","0.858824122712677"
"324968","0.9659064631622704","0.9659064631622704","0.9659064631622704"
"325232","0.8928264023784204","0.8928264023784204","0.8928264023784204"
"325493","0.9737862272332405","0.9737862272332405","0.9737862272332405"
"325749","0.9860350030117762","0.9860350030117762","0.9860350030117762"
"326006","0.9330223112688213","0.9330223112688213","0.9330223112688213"
"326261","0.8992777941410939","0.8992777941410939","0.8992777941410939"
"326531","0.8943221266633675","0.8943221266633675","0.8943221266633675"
"326795","0.8720547942644918","0.8720547942644918","0.8720547942644918"
"327070","0.9095550723512635","0.9095550723512635","0.9095550723512635"
"327324","1.0077418807825005","1.0077418807825005","1.0077418807825005"
"327590","1.0346583337358328","1.0346583337358328","1.0346583337358328"
"327847","0.9475121555455454","0.9475121555455454","0.9475121555455454"
"328115","0.9575228815286715","0.9575228815286715","0.9575228815286715"
"328376","1.0235378021987276","1.0235378021987276","1.0235378021987276"
"328646","0.9837019924056745","0.9837019924056745","0.9837019924056745"
"328912","1.0163848789609609","1.0163848789609609","1.0163848789609609"
"329179","0.8755829578803597","0.8755829578803597","0.8755829578803597"
"329445","1.0143198928716028","1.0143198928716028","1.0143198928716028"
"329707","0.8597319579865385","0.8597319579865385","0.8597319579865385"
"329965","1.0204798616838118","1.0204798616838118","1.0204798616838118"
"330225","1.0047195700201672","1.0047195700201672","1.0047195700201672"
"330499","0.9076954126967562","0.9076954126967562","0.9076954126967562"
"330745","0.849723252028222","0.849723252028222","0.849723252028222"
"331006","1.0407420987009013","1.0407420987009013","1.0407420987009013"
"331272","1.0339076262258242","1.0339076262258242","1.0339076262258242"
"331531","0.9452711105588134","0.9452711105588134","0.9452711105588134"
"331797","0.9066645744698286","0.9066645744698286","0.9066645744698286"
"332048","0.8074292407412177","0.8074292407412177","0.8074292407412177"
"332317","1.0369928117560216","1.0369928117560216","1.0369928117560216"
"332571","1.0080833202572885","1.0080833202572885","1.0080833202572885"
"332833","0.8639670649034626","0.8639670649034626","0.8639670649034626"
"333104","0.943039538017524","0.943039538017524","0.943039538017524"
"333363","0.8852331811551206","0.8852331811551206","0.8852331811551206"
"333619","0.9426283759878142","0.9426283759878142","0.9426283759878142"
"333890","1.0266049906546206","1.0266049906546206","1.0266049906546206"
"334142","0.8285733755285942","0.8285733755285942","0.8285733755285942"
"334399","0.9368431570447411","0.9368431570447411","0.9368431570447411"
"334660","0.9084526780067493","0.9084526780067493","0.9084526780067493"
"334924","0.9831605275630427","0.9831605275630427","0.9831605275630427"
"335188","0.9683994970461283","0.9683994970461283","0.9683994970461283"
"335456","1.1077505399715544","1.1077505399715544","1.1077505399715544"
"335721","0.9471746442307748","0.9471746442307748","0.9471746442307748"
"335963","0.8833788498132317","0.8833788498132317","0.8833788498132317"
"336223","1.1054357154746388","1.1054357154746388","1.1054357154746388"
"336476","0.8386654788692781","0.8386654788692781","0.8386654788692781"
"336740","0.9546978887184402","0.9546978887184402","0.9546978887184402"
"337009","0.9239649105128289","0.9239649105128289","0.9239649105128289"
"337259","0.8997626388884236","0.8997626388884236","0.8997626388884236"
"337517","0.9707228126901167","0.9707228126901167","0.9707228126901167"
"337774","0.9312586537478543","0.9312586537478543","0.9312586537478543"
"338023","0.9430812667051618","0.9430812667051618","0.9430812667051618"
"338283","0.9561979410034408","0.9561979410034408","0.9561979410034408"
"338538","0.9139246241151839","0.9139246241151839","0.9139246241151839"
"338805","0.8266666054985461","0.8266666054985461","0.8266666054985461"
"339074","0.8475016699102627","0.8475016699102627","0.8475016699102627"
"339333","0.9724170468942915","0.9724170468942915","0.9724170468942915"
"339594","0.8620099884561366","0.8620099884561366","0.8620099884561366"
"339857","0.9626308659126585","0.9626308659126585","0.9626308659126585"
"340105","0.8221169685489998","0.8221169685489998","0.8221169685489998"
"340372","0.8385053810976094","0.8385053810976094","0.8385053810976094"
"340641","0.9254775742803287","0.9254775742803287","0.9254775742803287"
"340896","0.8648592763283115","0.8648592763283115","0.8648592763283115"
"341161","0.9668400114444273","0.9668400114444273","0.9668400114444273"
"341423","0.8964600595972638","0.8964600595972638","0.8964600595972638"
"341680","0.9136388960566735","0.9136388960566735","0.9136388960566735"
"341932","0.939348545713671","0.939348545713671","0.939348545713671"
"342196","0.9286755047052802","0.9286755047052802","0.9286755047052802"
"342467","0.9330531629782123","0.9330531629782123","0.9330531629782123"
"342714","0.8994105745923192","0.8994105745923192","0.8994105745923192"
"342973","0.8122236960563087","0.8122236960563087","0.8122236960563087"
"343245","0.9463069558205461","0.9463069558205461","0.9463069558205461"
"343500","0.8497114367921044","0.8497114367921044","0.8497114367921044"
"343765","1.002141382971373","1.002141382971373","1.002141382971373"
"344031","1.019465497211206","1.019465497211206","1.019465497211206"
"344284","0.9575792457346931","0.9575792457346931","0.9575792457346931"
"344546","0.9494874137574016","0.9494874137574016","0.9494874137574016"
"344790","0.936120548289006","0.936120548289006","0.936120548289006"
"345053","0.9410216520614119","0.9410216520614119","0.9410216520614119"
"345320","0.9703579582860169","0.9703579582860169","0.9703579582860169"
"345583","0.9341878187107526","0.9341878187107526","0.9341878187107526"
"345839","0.8329512082505324","0.8329512082505324","0.8329512082505324"
"346106","0.9105371132856794","0.9105371132856794","0.9105371132856794"
"346352","1.04721742174676","1.04721742174676","1.04721742174676"
"346617","0.9530495161763004","0.9530495161763004","0.9530495161763004"
"346872","0.9237598122075994","0.9237598122075994","0.9237598122075994"
"347139","0.9945095703104342","0.9945095703104342","0.9945095703104342"
"347401","1.0290806098519378","1.0290806098519378","1.0290806098519378"
"347663","1.0107595772121263","1.0107595772121263","1.0107595772121263"
"347928","0.9254086463318874","0.9254086463318874","0.9254086463318874"
"348188","1.0185386010963056","1.0185386010963056","1.0185386010963056"
"348448","1.0038780109452898","1.0038780109452898","1.0038780109452898"
"348702","0.9714006685592318","0.9714006685592318","0.9714006685592318"
"348959","1.0198490552431732","1.0198490552431732","1.0198490552431732"
"349226","0.9884806950629044","0.9884806950629044","0.9884806950629044"
"349486","0.906774067151805","0.906774067151805","0.906774067151805"
"349748","0.8380747499553747","0.8380747499553747","0.8380747499553747"
"350017","1.0649921455799982","1.0649921455799982","1.0649921455799982"
"350273","0.9804993871031321","0.9804993871031321","0.9804993871031321"
"350536","0.924840559301882","0.924840559301882","0.924840559301882"
"350798","0.9768371373697846","0.9768371373697846","0.9768371373697846"
"351061","0.9605998584334412","0.9605998584334412","0.9605998584334412"
"351314","0.8475662463701237","0.8475662463701237","0.8475662463701237"
"351572","0.9317019583038355","0.9317019583038355","0.9317019583038355"
"351841","0.8552163827807482","0.8552163827807482","0.8552163827807482"
"352094","0.92977529465421","0.92977529465421","0.92977529465421"
"352357","0.8281907431561778","0.8281907431561778","0.8281907431561778"
"352611","1.0555174603964765","1.0555174603964765","1.0555174603964765"
"352865","0.9352531013081223","0.9352531013081223","0.9352531013081223"
"353128","0.9092588411591115","0.9092588411591115","0.9092588411591115"
"353390","1.0408998390618145","1.0408998390618145","1.0408998390618145"
"353663","0.9114221917705946","0.9114221917705946","0.9114221917705946"
"353934","0.9691478154017861","0.9691478154017861","0.9691478154017861"
"354199","0.9205341201625237","0.9205341201625237","0.9205341201625237"
"354460","0.9243278081197372","0.9243278081197372","0.9243278081197372"
"354724","0.8007372103065032","0.8007372103065032","0.8007372103065032"
"354985","0.8879878855262268","0.8879878855262268","0.8879878855262268"
"355249","0.9948383934102233","0.9948383934102233","0.9948383934102233"
"355510","0.7985692015110314","0.7985692015110314","0.7985692015110314"
"355766","0.9415048102576954","0.9415048102576954","0.9415048102576954"
"356037","0.8907632641436549","0.8907632641436549","0.8907632641436549"
"356289","1.0115365700875196","1.0115365700875196","1.0115365700875196"
"356546","0.9671005948757132","0.9671005948757132","0.9671005948757132"
"356815","0.8091457789581996","0.8091457789581996","0.8091457789581996"
"357071","0.9743342557839764","0.9743342557839764","0.9743342557839764"
"357341","0.9158480250510669","0.9158480250510669","0.9158480250510669"
"357600","0.8620653122395442","0.8620653122395442","0.8620653122395442"
"357866","0.9362991303395204","0.9362991303395204","0.9362991303395204"
"358131","0.8446395479594055","0.8446395479594055","0.8446395479594055"
"358392","0.9773018831408249","0.9773018831408249","0.9773018831408249"
"358657","0.971165003378211","0.971165003378211","0.971165003378211"
"358923","1.0263944843928312","1.0263944843928312","1.0263944843928312"
"359187","0.9116665514461391","0.9116665514461391","0.9116665514461391"
"359448","0.8923744222789313","0.8923744222789313","0.8923744222789313"
"359705","0.9681295753467001","0.9681295753467001","0.9681295753467001"
"359970","0.8621609787773722","0.8621609787773722","0.8621609787773722"
"360235","0.8964394430986803","0.8964394430986803","0.8964394430986803"
"360497","0.9759684100774806","0.9759684100774806","0.9759684100774806"
"360758","1.0330715279565235","1.0330715279565235","1.0330715279565235"
"361028","1.0722572370440908","1.0722572370440908","1.0722572370440908"
"361286","0.9652097438742337","0.9652097438742337","0.9652097438742337"
"361546","1.07117683192902","1.07117683192902","1.07117683192902"
"361810","0.8914056618675241","0.8914056618675241","0.8914056618675241"
"362074","0.9783694636323372","0.9783694636323372","0.9783694636323372"
"362326","0.8171563981252518","0.8171563981252518","0.8171563981252518"
"362584","0.9036783076433467","0.9036783076433467","0.9036783076433467"
"362834","0.8491826223815291","0.8491826223815291","0.8491826223815291"
"363096","0.9078881552819905","0.9078881552819905","0.9078881552819905"
"363352","0.9589356191763431","0.9589356191763431","0.9589356191763431"
"363612","1.0292505690783076","1.0292505690783076","1.0292505690783076"
"363881","0.9471502792573583","0.9471502792573583","0.9471502792573583"
"364131","0.9941277963100226","0.9941277963100226","0.9941277963100226"
"364386","1.0464771884773965","1.0464771884773965","1.0464771884773965"
"364658","0.823892052099315","0.823892052099315","0.823892052099315"
"364919","1.0341270470292834","1.0341270470292834","1.0341270470292834"
"365187","1.0434537510856794","1.0434537510856794","1.0434537510856794"
"365458","0.9743104973072879","0.9743104973072879","0.9743104973072879"
"365722","0.9247148168044583","0.9247148168044583","0.9247148168044583"
"365967","0.8842486392878022","0.8842486392878022","0.8842486392878022"
"366225","0.9567186059607273","0.9567186059607273","0.9567186059607273"
"366494","0.9103454501648189","0.9103454501648189","0.9103454501648189"
"366752","0.9079799794508562","0.9079799794508562","0.9079799794508562"
"367008","0.9581610528478838","0.9581610528478838","0.9581610528478838"
"367277","0.7494218848324363","0.7494218848324363","0.7494218848324363"
"367529","0.9212423498356251","0.9212423498356251","0.9212423498356251"
"367789","0.9550624323357046","0.9550624323357046","0.9550624323357046"
"368049","0.8684317808357837","0.8684317808357837","0.8684317808357837"
"368315","0.9374131650456952","0.9374131650456952","0.9374131650456952"
"368585","0.9039763776339814","0.9039763776339814","0.9039763776339814"
"368854","0.9846373170994025","0.9846373170994025","0.9846373170994025"
"369117","0.9011742693360499","0.9011742693360499","0.9011742693360499"
"369375","0.8388010892206013","0.8388010892206013","0.8388010892206013"
"369631","0.8757678015166204","0.8757678015166204","0.8757678015166204"
"369900","0.9140833568855675","0.9140833568855675","0.9140833568855675"
"370157","0.9489325671229314","0.9489325671229314","0.9489325671229314"
"370419","0.900828957222222","0.900828957222222","0.900828957222222"
