"Step","1.random_0_0.0001 - average_loss","1.random_0_0.0001 - average_loss__MIN","1.random_0_0.0001 - average_loss__MAX"
"175629","0.41303043132247835","0.41303043132247835","0.41303043132247835"
"175888","0.4138187944488331","0.4138187944488331","0.4138187944488331"
"176147","0.4039106759804941","0.4039106759804941","0.4039106759804941"
"176411","0.391828637952351","0.391828637952351","0.391828637952351"
"176666","0.37766084191946925","0.37766084191946925","0.37766084191946925"
"176929","0.3988869181785838","0.3988869181785838","0.3988869181785838"
"177195","0.4051918371059549","0.4051918371059549","0.4051918371059549"
"177457","0.39908605638468453","0.39908605638468453","0.39908605638468453"
"177713","0.3848081620455407","0.3848081620455407","0.3848081620455407"
"177972","0.38721460456011697","0.38721460456011697","0.38721460456011697"
"178236","0.397482214989916","0.397482214989916","0.397482214989916"
"178498","0.40094586607488314","0.40094586607488314","0.40094586607488314"
"178758","0.3945205094856688","0.3945205094856688","0.3945205094856688"
"179018","0.39971855295155456","0.39971855295155456","0.39971855295155456"
"179282","0.39416404811795164","0.39416404811795164","0.39416404811795164"
"179544","0.3970289749316118","0.3970289749316118","0.3970289749316118"
"179804","0.40689693098010005","0.40689693098010005","0.40689693098010005"
"180064","0.39050536826734655","0.39050536826734655","0.39050536826734655"
"180325","0.38859427023232834","0.38859427023232834","0.38859427023232834"
"180587","0.382219406309151","0.382219406309151","0.382219406309151"
"180846","0.4071559432553375","0.4071559432553375","0.4071559432553375"
"181105","0.3799965168818674","0.3799965168818674","0.3799965168818674"
"181369","0.39851387089164686","0.39851387089164686","0.39851387089164686"
"181629","0.413030757398837","0.413030757398837","0.413030757398837"
"181889","0.39507541850560723","0.39507541850560723","0.39507541850560723"
"182149","0.3939207525984854","0.3939207525984854","0.3939207525984854"
"182410","0.3981618633505917","0.3981618633505917","0.3981618633505917"
"182670","0.3947188009340022","0.3947188009340022","0.3947188009340022"
"182931","0.3928178619763285","0.3928178619763285","0.3928178619763285"
"183191","0.41008087489440537","0.41008087489440537","0.41008087489440537"
"183456","0.3895947796107039","0.3895947796107039","0.3895947796107039"
"183716","0.39019301699304326","0.39019301699304326","0.39019301699304326"
"183975","0.3853064024895922","0.3853064024895922","0.3853064024895922"
"184237","0.3881298764371577","0.3881298764371577","0.3881298764371577"
"184501","0.3990259079883716","0.3990259079883716","0.3990259079883716"
"184764","0.39953618527539425","0.39953618527539425","0.39953618527539425"
"185024","0.3957376176803001","0.3957376176803001","0.3957376176803001"
"185283","0.39944823787499323","0.39944823787499323","0.39944823787499323"
"185551","0.41516636856771205","0.41516636856771205","0.41516636856771205"
"185813","0.3857595352256091","0.3857595352256091","0.3857595352256091"
"186072","0.40129944331897693","0.40129944331897693","0.40129944331897693"
"186331","0.3817465178175343","0.3817465178175343","0.3817465178175343"
"186594","0.4077794820109496","0.4077794820109496","0.4077794820109496"
"186856","0.40347251230609577","0.40347251230609577","0.40347251230609577"
"187118","0.3841757270200822","0.3841757270200822","0.3841757270200822"
"187380","0.38777030988349276","0.38777030988349276","0.38777030988349276"
"187637","0.3943782146975123","0.3943782146975123","0.3943782146975123"
"187897","0.3840090506537481","0.3840090506537481","0.3840090506537481"
"188157","0.385194459852157","0.385194459852157","0.385194459852157"
"188411","0.3971673711449022","0.3971673711449022","0.3971673711449022"
"188674","0.44255888924750647","0.44255888924750647","0.44255888924750647"
"188935","0.4277509632338618","0.4277509632338618","0.4277509632338618"
"189191","0.3766437018876509","0.3766437018876509","0.3766437018876509"
"189453","0.39215539544592826","0.39215539544592826","0.39215539544592826"
"189716","0.3890573296925237","0.3890573296925237","0.3890573296925237"
"189978","0.38970751744352927","0.38970751744352927","0.38970751744352927"
"190242","0.3889735079598604","0.3889735079598604","0.3889735079598604"
"190504","0.40499005603498756","0.40499005603498756","0.40499005603498756"
"190764","0.3804255680302972","0.3804255680302972","0.3804255680302972"
"191030","0.3889305281791782","0.3889305281791782","0.3889305281791782"
"191289","0.3944073411931703","0.3944073411931703","0.3944073411931703"
"191554","0.39597740867521114","0.39597740867521114","0.39597740867521114"
"191814","0.39325337084028084","0.39325337084028084","0.39325337084028084"
"192074","0.3823742475463708","0.3823742475463708","0.3823742475463708"
"192327","0.40688078529365157","0.40688078529365157","0.40688078529365157"
"192585","0.40226222395331596","0.40226222395331596","0.40226222395331596"
"192844","0.3896022102130086","0.3896022102130086","0.3896022102130086"
"193098","0.3830117416837029","0.3830117416837029","0.3830117416837029"
"193361","0.4026021675773971","0.4026021675773971","0.4026021675773971"
"193620","0.3810958609889781","0.3810958609889781","0.3810958609889781"
"193883","0.4155305403263988","0.4155305403263988","0.4155305403263988"
"194143","0.3859853199408615","0.3859853199408615","0.3859853199408615"
"194408","0.4322952671319176","0.4322952671319176","0.4322952671319176"
"194668","0.3805550991108551","0.3805550991108551","0.3805550991108551"
"194930","0.3825927528267081","0.3825927528267081","0.3825927528267081"
"195191","0.3819013116121233","0.3819013116121233","0.3819013116121233"
"195450","0.393740435559588","0.393740435559588","0.393740435559588"
"195712","0.38528534890374294","0.38528534890374294","0.38528534890374294"
"195976","0.37354898694057","0.37354898694057","0.37354898694057"
"196237","0.3935660501039488","0.3935660501039488","0.3935660501039488"
"196499","0.4179223574989454","0.4179223574989454","0.4179223574989454"
"196764","0.4106788141264522","0.4106788141264522","0.4106788141264522"
"197024","0.4027147664986083","0.4027147664986083","0.4027147664986083"
"197289","0.3939152942124051","0.3939152942124051","0.3939152942124051"
"197547","0.3848308077704624","0.3848308077704624","0.3848308077704624"
"197809","0.3908314668699779","0.3908314668699779","0.3908314668699779"
"198068","0.3869897619332097","0.3869897619332097","0.3869897619332097"
"198326","0.38232531293581196","0.38232531293581196","0.38232531293581196"
"198584","0.3769155854634488","0.3769155854634488","0.3769155854634488"
"198847","0.38674164376743475","0.38674164376743475","0.38674164376743475"
"199111","0.38376655818457506","0.38376655818457506","0.38376655818457506"
"199375","0.3940971076246726","0.3940971076246726","0.3940971076246726"
"199637","0.3939219777348487","0.3939219777348487","0.3939219777348487"
"199894","0.39425593852041063","0.39425593852041063","0.39425593852041063"
"200156","0.3984222045570976","0.3984222045570976","0.3984222045570976"
"200416","0.37966591872111405","0.37966591872111405","0.37966591872111405"
"200681","0.39745627260773236","0.39745627260773236","0.39745627260773236"
"200947","0.40289483014460264","0.40289483014460264","0.40289483014460264"
"201206","0.3822022221910839","0.3822022221910839","0.3822022221910839"
"201471","0.3945949698245939","0.3945949698245939","0.3945949698245939"
"201731","0.3752465790013516","0.3752465790013516","0.3752465790013516"
"201992","0.42375899858284705","0.42375899858284705","0.42375899858284705"
"202253","0.39252102452475923","0.39252102452475923","0.39252102452475923"
"202519","0.392734712390549","0.392734712390549","0.392734712390549"
"202788","0.39144274938029305","0.39144274938029305","0.39144274938029305"
"203051","0.3810512741148352","0.3810512741148352","0.3810512741148352"
"203314","0.3845279779156383","0.3845279779156383","0.3845279779156383"
"203576","0.3933302863433884","0.3933302863433884","0.3933302863433884"
"203841","0.3999042860792238","0.3999042860792238","0.3999042860792238"
"204104","0.39820366714353106","0.39820366714353106","0.39820366714353106"
"204366","0.4114016718239961","0.4114016718239961","0.4114016718239961"
"204630","0.3916302540014445","0.3916302540014445","0.3916302540014445"
"204896","0.37943842602838773","0.37943842602838773","0.37943842602838773"
"205159","0.38983845931781663","0.38983845931781663","0.38983845931781663"
"205420","0.3934023732254268","0.3934023732254268","0.3934023732254268"
"205683","0.379008287602928","0.379008287602928","0.379008287602928"
"205943","0.38696103736350335","0.38696103736350335","0.38696103736350335"
"206203","0.3845593734333313","0.3845593734333313","0.3845593734333313"
"206460","0.385105069270411","0.385105069270411","0.385105069270411"
"206723","0.39005382853224035","0.39005382853224035","0.39005382853224035"
"206985","0.3898737985784728","0.3898737985784728","0.3898737985784728"
"207245","0.3884753206840766","0.3884753206840766","0.3884753206840766"
"207506","0.3775620299489409","0.3775620299489409","0.3775620299489409"
"207766","0.3834664776790865","0.3834664776790865","0.3834664776790865"
"208026","0.3871161142451456","0.3871161142451456","0.3871161142451456"
"208287","0.3976478008886316","0.3976478008886316","0.3976478008886316"
"208549","0.3831096504496419","0.3831096504496419","0.3831096504496419"
"208808","0.38180596234319675","0.38180596234319675","0.38180596234319675"
"209075","0.39381717294003304","0.39381717294003304","0.39381717294003304"
"209335","0.4019643172870498","0.4019643172870498","0.4019643172870498"
"209587","0.39386558174231573","0.39386558174231573","0.39386558174231573"
"209848","0.40362026896164444","0.40362026896164444","0.40362026896164444"
"210114","0.39478741431935993","0.39478741431935993","0.39478741431935993"
"210373","0.3800703956900367","0.3800703956900367","0.3800703956900367"
"210632","0.3834871854956068","0.3834871854956068","0.3834871854956068"
"210892","0.367078544915021","0.367078544915021","0.367078544915021"
"211154","0.3963989588502663","0.3963989588502663","0.3963989588502663"
"211417","0.4198870869448471","0.4198870869448471","0.4198870869448471"
"211681","0.40805816023172764","0.40805816023172764","0.40805816023172764"
"211942","0.39645307738656527","0.39645307738656527","0.39645307738656527"
"212201","0.3810618425536319","0.3810618425536319","0.3810618425536319"
"212468","0.4002891042228856","0.4002891042228856","0.4002891042228856"
"212729","0.3848878745239838","0.3848878745239838","0.3848878745239838"
"212994","0.38347982822970816","0.38347982822970816","0.38347982822970816"
"213252","0.3884520453538034","0.3884520453538034","0.3884520453538034"
"213512","0.38701033967482323","0.38701033967482323","0.38701033967482323"
"213769","0.40682554337849924","0.40682554337849924","0.40682554337849924"
"214025","0.39053531817648685","0.39053531817648685","0.39053531817648685"
"214283","0.4324590520475138","0.4324590520475138","0.4324590520475138"
"214538","0.38983326834809884","0.38983326834809884","0.38983326834809884"
"214804","0.4001683644211634","0.4001683644211634","0.4001683644211634"
"215070","0.4018107599958589","0.4018107599958589","0.4018107599958589"
"215331","0.38856080196156895","0.38856080196156895","0.38856080196156895"
"215594","0.37579108804769046","0.37579108804769046","0.37579108804769046"
"215851","0.37012734940336917","0.37012734940336917","0.37012734940336917"
"216113","0.3951507121683227","0.3951507121683227","0.3951507121683227"
"216373","0.433877001998811","0.433877001998811","0.433877001998811"
"216639","0.39954790918185057","0.39954790918185057","0.39954790918185057"
"216896","0.38085365177790537","0.38085365177790537","0.38085365177790537"
"217161","0.3900905048799359","0.3900905048799359","0.3900905048799359"
"217427","0.37909508246151413","0.37909508246151413","0.37909508246151413"
"217689","0.39126469336671027","0.39126469336671027","0.39126469336671027"
"217951","0.39484957672734305","0.39484957672734305","0.39484957672734305"
"218216","0.3843163862073914","0.3843163862073914","0.3843163862073914"
"218471","0.38524591030727606","0.38524591030727606","0.38524591030727606"
"218731","0.37599165122460715","0.37599165122460715","0.37599165122460715"
"218996","0.3866179538501799","0.3866179538501799","0.3866179538501799"
"219256","0.38514970853975683","0.38514970853975683","0.38514970853975683"
"219520","0.382706467976771","0.382706467976771","0.382706467976771"
"219782","0.3892866031147247","0.3892866031147247","0.3892866031147247"
"220046","0.3972851447100413","0.3972851447100413","0.3972851447100413"
"220307","0.4265085582511756","0.4265085582511756","0.4265085582511756"
"220571","0.37731077872531904","0.37731077872531904","0.37731077872531904"
"220829","0.3791628848760421","0.3791628848760421","0.3791628848760421"
"221091","0.38936711905661114","0.38936711905661114","0.38936711905661114"
"221350","0.38143399512659315","0.38143399512659315","0.38143399512659315"
"221609","0.37581204407158086","0.37581204407158086","0.37581204407158086"
"221870","0.3820278909701581","0.3820278909701581","0.3820278909701581"
"222132","0.4029792954372004","0.4029792954372004","0.4029792954372004"
"222393","0.3875933882738948","0.3875933882738948","0.3875933882738948"
"222653","0.38330140874946833","0.38330140874946833","0.38330140874946833"
"222914","0.3930343529267258","0.3930343529267258","0.3930343529267258"
"223177","0.40525872633180837","0.40525872633180837","0.40525872633180837"
"223439","0.40607187556702057","0.40607187556702057","0.40607187556702057"
"223700","0.39999799918340867","0.39999799918340867","0.39999799918340867"
"223963","0.3701739631645944","0.3701739631645944","0.3701739631645944"
"224221","0.37034306070573336","0.37034306070573336","0.37034306070573336"
"224484","0.39348029851111926","0.39348029851111926","0.39348029851111926"
"224747","0.3758727021819196","0.3758727021819196","0.3758727021819196"
"225004","0.3832520374461599","0.3832520374461599","0.3832520374461599"
"225269","0.38560532516128826","0.38560532516128826","0.38560532516128826"
"225530","0.3768335751044464","0.3768335751044464","0.3768335751044464"
"225785","0.3747934483737481","0.3747934483737481","0.3747934483737481"
"226044","0.3762678616315166","0.3762678616315166","0.3762678616315166"
"226309","0.4408936084245828","0.4408936084245828","0.4408936084245828"
"226569","0.3762848979564937","0.3762848979564937","0.3762848979564937"
"226829","0.37597411008946335","0.37597411008946335","0.37597411008946335"
"227092","0.38952870089158853","0.38952870089158853","0.38952870089158853"
"227360","0.401685750736347","0.401685750736347","0.401685750736347"
"227622","0.382300562911086","0.382300562911086","0.382300562911086"
"227883","0.3667519854453999","0.3667519854453999","0.3667519854453999"
"228150","0.3872056159762405","0.3872056159762405","0.3872056159762405"
"228409","0.3768274505347322","0.3768274505347322","0.3768274505347322"
"228673","0.38687062635929603","0.38687062635929603","0.38687062635929603"
"228935","0.43113036269694743","0.43113036269694743","0.43113036269694743"
"229197","0.37983701415352783","0.37983701415352783","0.37983701415352783"
"229461","0.4032049870412108","0.4032049870412108","0.4032049870412108"
"229720","0.38206644242568766","0.38206644242568766","0.38206644242568766"
"229982","0.3760860851361803","0.3760860851361803","0.3760860851361803"
"230242","0.38010304422569435","0.38010304422569435","0.38010304422569435"
"230504","0.37992342755902464","0.37992342755902464","0.37992342755902464"
"230765","0.39074716405914706","0.39074716405914706","0.39074716405914706"
"231024","0.4149302883901188","0.4149302883901188","0.4149302883901188"
"231285","0.3947292050202612","0.3947292050202612","0.3947292050202612"
"231550","0.4016316071772499","0.4016316071772499","0.4016316071772499"
"231815","0.3936865450773821","0.3936865450773821","0.3936865450773821"
"232075","0.3737837904869642","0.3737837904869642","0.3737837904869642"
"232334","0.3801447637572437","0.3801447637572437","0.3801447637572437"
"232594","0.3885543935112517","0.3885543935112517","0.3885543935112517"
"232855","0.38420776679572044","0.38420776679572044","0.38420776679572044"
"233116","0.38733847552468387","0.38733847552468387","0.38733847552468387"
"233377","0.368397760926834","0.368397760926834","0.368397760926834"
"233638","0.3810593777937844","0.3810593777937844","0.3810593777937844"
"233895","0.3746581594281979","0.3746581594281979","0.3746581594281979"
"234156","0.3966622580888544","0.3966622580888544","0.3966622580888544"
"234415","0.4450734522564349","0.4450734522564349","0.4450734522564349"
"234678","0.3804558606191031","0.3804558606191031","0.3804558606191031"
"234937","0.36837051715590735","0.36837051715590735","0.36837051715590735"
"235199","0.38429153765997454","0.38429153765997454","0.38429153765997454"
"235457","0.41960341622944647","0.41960341622944647","0.41960341622944647"
"235719","0.37908667553598413","0.37908667553598413","0.37908667553598413"
"235977","0.3861102484877157","0.3861102484877157","0.3861102484877157"
"236242","0.3906705290472735","0.3906705290472735","0.3906705290472735"
"236503","0.37238025043144396","0.37238025043144396","0.37238025043144396"
"236760","0.3764224867489332","0.3764224867489332","0.3764224867489332"
"237020","0.3771026690380768","0.3771026690380768","0.3771026690380768"
"237280","0.3868342390039403","0.3868342390039403","0.3868342390039403"
"237545","0.38987841694689923","0.38987841694689923","0.38987841694689923"
"237806","0.38208254780488543","0.38208254780488543","0.38208254780488543"
"238068","0.38863484734517056","0.38863484734517056","0.38863484734517056"
"238329","0.3894561698737263","0.3894561698737263","0.3894561698737263"
"238591","0.42333030172971164","0.42333030172971164","0.42333030172971164"
"238853","0.41661497646197543","0.41661497646197543","0.41661497646197543"
"239115","0.37305797144947456","0.37305797144947456","0.37305797144947456"
"239374","0.3740857740045931","0.3740857740045931","0.3740857740045931"
"239633","0.3777213869297997","0.3777213869297997","0.3777213869297997"
"239898","0.38398632573145897","0.38398632573145897","0.38398632573145897"
"240158","0.39935374849876604","0.39935374849876604","0.39935374849876604"
"240419","0.38532978512025934","0.38532978512025934","0.38532978512025934"
"240679","0.39405213537136535","0.39405213537136535","0.39405213537136535"
"240943","0.3767175689108799","0.3767175689108799","0.3767175689108799"
"241201","0.3645733260354833","0.3645733260354833","0.3645733260354833"
"241466","0.3873636658759473","0.3873636658759473","0.3873636658759473"
"241728","0.39164485490988366","0.39164485490988366","0.39164485490988366"
"241987","0.39394447376363323","0.39394447376363323","0.39394447376363323"
"242248","0.4008515611951365","0.4008515611951365","0.4008515611951365"
"242509","0.3906881403035468","0.3906881403035468","0.3906881403035468"
"242769","0.38160908091760154","0.38160908091760154","0.38160908091760154"
"243032","0.3946978149042204","0.3946978149042204","0.3946978149042204"
"243295","0.3766880668727582","0.3766880668727582","0.3766880668727582"
"243551","0.3805826857500226","0.3805826857500226","0.3805826857500226"
"243807","0.3725901484151011","0.3725901484151011","0.3725901484151011"
"244069","0.3759058462458497","0.3759058462458497","0.3759058462458497"
"244331","0.38039516385768085","0.38039516385768085","0.38039516385768085"
"244595","0.3959352012855771","0.3959352012855771","0.3959352012855771"
"244856","0.3789212176008123","0.3789212176008123","0.3789212176008123"
"245119","0.3845421260723952","0.3845421260723952","0.3845421260723952"
"245379","0.3846039177869514","0.3846039177869514","0.3846039177869514"
"245642","0.37818504593223784","0.37818504593223784","0.37818504593223784"
"245905","0.3803466187908648","0.3803466187908648","0.3803466187908648"
"246167","0.3772856093838655","0.3772856093838655","0.3772856093838655"
"246428","0.3866098918145231","0.3866098918145231","0.3866098918145231"
"246688","0.42003379341376085","0.42003379341376085","0.42003379341376085"
"246947","0.377141971776199","0.377141971776199","0.377141971776199"
"247208","0.3803295185489263","0.3803295185489263","0.3803295185489263"
"247469","0.37484024476492334","0.37484024476492334","0.37484024476492334"
"247731","0.3730187826141826","0.3730187826141826","0.3730187826141826"
"247987","0.3657488270788284","0.3657488270788284","0.3657488270788284"
"248248","0.3696231324880389","0.3696231324880389","0.3696231324880389"
"248510","0.3763926726215957","0.3763926726215957","0.3763926726215957"
"248767","0.38081284794866055","0.38081284794866055","0.38081284794866055"
"249031","0.387137793179246","0.387137793179246","0.387137793179246"
"249295","0.37717923209634563","0.37717923209634563","0.37717923209634563"
"249561","0.40159019190862827","0.40159019190862827","0.40159019190862827"
"249828","0.3869613919245735","0.3869613919245735","0.3869613919245735"
"250087","0.40465770411372093","0.40465770411372093","0.40465770411372093"
"250349","0.37367931843858604","0.37367931843858604","0.37367931843858604"
"250612","0.38865636912187956","0.38865636912187956","0.38865636912187956"
"250871","0.4295761876309297","0.4295761876309297","0.4295761876309297"
"251127","0.37115614273652475","0.37115614273652475","0.37115614273652475"
"251386","0.43253660236560476","0.43253660236560476","0.43253660236560476"
"251647","0.37965396032247034","0.37965396032247034","0.37965396032247034"
"251908","0.38154081253048316","0.38154081253048316","0.38154081253048316"
"252172","0.39706559742496733","0.39706559742496733","0.39706559742496733"
"252436","0.40374580372358515","0.40374580372358515","0.40374580372358515"
"252702","0.3669924495041053","0.3669924495041053","0.3669924495041053"
"252960","0.3788996241920798","0.3788996241920798","0.3788996241920798"
"253225","0.38270399713633885","0.38270399713633885","0.38270399713633885"
"253487","0.3753288716705031","0.3753288716705031","0.3753288716705031"
"253751","0.3825639329513928","0.3825639329513928","0.3825639329513928"
"254011","0.42229233556485046","0.42229233556485046","0.42229233556485046"
"254277","0.3719099841172448","0.3719099841172448","0.3719099841172448"
"254536","0.36843259418651975","0.36843259418651975","0.36843259418651975"
"254796","0.37308572525355255","0.37308572525355255","0.37308572525355255"
"255060","0.3758296015107138","0.3758296015107138","0.3758296015107138"
"255320","0.3981305552242075","0.3981305552242075","0.3981305552242075"
"255580","0.3644571260789179","0.3644571260789179","0.3644571260789179"
"255841","0.38885282509672836","0.38885282509672836","0.38885282509672836"
"256102","0.3820171086455874","0.3820171086455874","0.3820171086455874"
"256362","0.3722732129904945","0.3722732129904945","0.3722732129904945"
"256627","0.37406307688879126","0.37406307688879126","0.37406307688879126"
"256888","0.3873836609079517","0.3873836609079517","0.3873836609079517"
"257148","0.4036698787201303","0.4036698787201303","0.4036698787201303"
"257409","0.36970224055081236","0.36970224055081236","0.36970224055081236"
"257670","0.3768646597605606","0.3768646597605606","0.3768646597605606"
"257933","0.37339338174337117","0.37339338174337117","0.37339338174337117"
"258196","0.37738643559066576","0.37738643559066576","0.37738643559066576"
"258461","0.3950151322994013","0.3950151322994013","0.3950151322994013"
"258721","0.41999828453557975","0.41999828453557975","0.41999828453557975"
"258982","0.3837113824458828","0.3837113824458828","0.3837113824458828"
"259245","0.37275170667004626","0.37275170667004626","0.37275170667004626"
"259503","0.37677730550402544","0.37677730550402544","0.37677730550402544"
"259764","0.37273488304940244","0.37273488304940244","0.37273488304940244"
"260029","0.439687241749668","0.439687241749668","0.439687241749668"
"260291","0.37514922473620216","0.37514922473620216","0.37514922473620216"
"260555","0.37736212855793905","0.37736212855793905","0.37736212855793905"
"260812","0.36496962268974764","0.36496962268974764","0.36496962268974764"
"261071","0.37594153188208934","0.37594153188208934","0.37594153188208934"
"261335","0.3810211719693098","0.3810211719693098","0.3810211719693098"
"261595","0.3678926198283421","0.3678926198283421","0.3678926198283421"
"261858","0.37646238530755577","0.37646238530755577","0.37646238530755577"
"262116","0.3767654743913442","0.3767654743913442","0.3767654743913442"
"262372","0.36465257024221875","0.36465257024221875","0.36465257024221875"
"262635","0.3650986671444755","0.3650986671444755","0.3650986671444755"
"262900","0.3862531012130096","0.3862531012130096","0.3862531012130096"
"263162","0.3864541615854473","0.3864541615854473","0.3864541615854473"
"263420","0.37058060294190137","0.37058060294190137","0.37058060294190137"
"263678","0.36499041351519046","0.36499041351519046","0.36499041351519046"
"263941","0.3821584633107528","0.3821584633107528","0.3821584633107528"
"264200","0.36734340748281297","0.36734340748281297","0.36734340748281297"
"264459","0.3660575420824704","0.3660575420824704","0.3660575420824704"
"264721","0.3651662296997321","0.3651662296997321","0.3651662296997321"
"264981","0.3737599962502385","0.3737599962502385","0.3737599962502385"
"265241","0.3607913684157676","0.3607913684157676","0.3607913684157676"
"265500","0.37215963581550626","0.37215963581550626","0.37215963581550626"
"265759","0.372031537703344","0.372031537703344","0.372031537703344"
"266019","0.38007498186708644","0.38007498186708644","0.38007498186708644"
"266284","0.3941933443682003","0.3941933443682003","0.3941933443682003"
"266547","0.42913246433402163","0.42913246433402163","0.42913246433402163"
"266809","0.3708127491156634","0.3708127491156634","0.3708127491156634"
"267069","0.3691535635271382","0.3691535635271382","0.3691535635271382"
"267336","0.3676272859176441","0.3676272859176441","0.3676272859176441"
"267598","0.3870888470755952","0.3870888470755952","0.3870888470755952"
"267854","0.3725632044998613","0.3725632044998613","0.3725632044998613"
"268112","0.3567635894047831","0.3567635894047831","0.3567635894047831"
"268374","0.3849454313738339","0.3849454313738339","0.3849454313738339"
"268635","0.3818327710143972","0.3818327710143972","0.3818327710143972"
"268893","0.3652134623650804","0.3652134623650804","0.3652134623650804"
"269152","0.3682155835039586","0.3682155835039586","0.3682155835039586"
"269417","0.3755595481980665","0.3755595481980665","0.3755595481980665"
"269678","0.3968272186523641","0.3968272186523641","0.3968272186523641"
"269931","0.39627511261361287","0.39627511261361287","0.39627511261361287"
"270193","0.3921718569130517","0.3921718569130517","0.3921718569130517"
"270454","0.35661918172930956","0.35661918172930956","0.35661918172930956"
"270715","0.40597392046894126","0.40597392046894126","0.40597392046894126"
"270979","0.37365363225542364","0.37365363225542364","0.37365363225542364"
"271246","0.3931979766512496","0.3931979766512496","0.3931979766512496"
"271507","0.37468523029993567","0.37468523029993567","0.37468523029993567"
"271771","0.3640022208093277","0.3640022208093277","0.3640022208093277"
"272032","0.37307930138780354","0.37307930138780354","0.37307930138780354"
"272293","0.3671308540076924","0.3671308540076924","0.3671308540076924"
"272557","0.4087529312706671","0.4087529312706671","0.4087529312706671"
"272819","0.39672411132258995","0.39672411132258995","0.39672411132258995"
"273081","0.3717167225298881","0.3717167225298881","0.3717167225298881"
"273348","0.37132525177342296","0.37132525177342296","0.37132525177342296"
"273608","0.3814054483990672","0.3814054483990672","0.3814054483990672"
"273867","0.3745952704870071","0.3745952704870071","0.3745952704870071"
"274130","0.3836313980997662","0.3836313980997662","0.3836313980997662"
"274392","0.3822112458789446","0.3822112458789446","0.3822112458789446"
"274654","0.38321453908192293","0.38321453908192293","0.38321453908192293"
"274915","0.37339892645843387","0.37339892645843387","0.37339892645843387"
"275175","0.3817934479295551","0.3817934479295551","0.3817934479295551"
"275438","0.38829437662962424","0.38829437662962424","0.38829437662962424"
"275698","0.3715464655782604","0.3715464655782604","0.3715464655782604"
"275959","0.3671688538844316","0.3671688538844316","0.3671688538844316"
"276222","0.36993311737585993","0.36993311737585993","0.36993311737585993"
"276482","0.37178310913961343","0.37178310913961343","0.37178310913961343"
"276749","0.386926252044186","0.386926252044186","0.386926252044186"
"277012","0.36924127086882164","0.36924127086882164","0.36924127086882164"
"277272","0.37889479323109665","0.37889479323109665","0.37889479323109665"
"277532","0.37150596844198497","0.37150596844198497","0.37150596844198497"
"277793","0.39357758773005125","0.39357758773005125","0.39357758773005125"
"278051","0.36758571264897544","0.36758571264897544","0.36758571264897544"
"278312","0.36021782883233644","0.36021782883233644","0.36021782883233644"
"278573","0.3732017176637153","0.3732017176637153","0.3732017176637153"
"278837","0.398457337698236","0.398457337698236","0.398457337698236"
"279097","0.39436925460331934","0.39436925460331934","0.39436925460331934"
"279358","0.37907315397564106","0.37907315397564106","0.37907315397564106"
"279617","0.3818748816533446","0.3818748816533446","0.3818748816533446"
"279877","0.37504669875755214","0.37504669875755214","0.37504669875755214"
"280137","0.405096222245968","0.405096222245968","0.405096222245968"
"280394","0.3602929779506791","0.3602929779506791","0.3602929779506791"
"280661","0.38379702432759133","0.38379702432759133","0.38379702432759133"
"280918","0.38287588434542097","0.38287588434542097","0.38287588434542097"
"281180","0.3670811529356209","0.3670811529356209","0.3670811529356209"
"281442","0.37911012459271004","0.37911012459271004","0.37911012459271004"
"281707","0.36894172652457613","0.36894172652457613","0.36894172652457613"
"281967","0.36317958201101613","0.36317958201101613","0.36317958201101613"
"282233","0.3726425845954646","0.3726425845954646","0.3726425845954646"
"282495","0.40672286765214455","0.40672286765214455","0.40672286765214455"
"282754","0.3753353696652498","0.3753353696652498","0.3753353696652498"
"283017","0.3710740324530696","0.3710740324530696","0.3710740324530696"
"283277","0.3777280538251249","0.3777280538251249","0.3777280538251249"
"283537","0.3736883761689219","0.3736883761689219","0.3736883761689219"
"283800","0.41565907756555126","0.41565907756555126","0.41565907756555126"
"284059","0.36960163618711905","0.36960163618711905","0.36960163618711905"
"284319","0.38752018058753995","0.38752018058753995","0.38752018058753995"
"284580","0.41721299699648856","0.41721299699648856","0.41721299699648856"
"284843","0.37656736535537866","0.37656736535537866","0.37656736535537866"
"285103","0.3723468166331415","0.3723468166331415","0.3723468166331415"
"285364","0.3687492206083737","0.3687492206083737","0.3687492206083737"
"285620","0.3745293567435017","0.3745293567435017","0.3745293567435017"
"285885","0.38290338934874735","0.38290338934874735","0.38290338934874735"
"286146","0.3698417424724303","0.3698417424724303","0.3698417424724303"
"286403","0.37104599588957177","0.37104599588957177","0.37104599588957177"
"286659","0.38080772277192443","0.38080772277192443","0.38080772277192443"
"286921","0.3814167686573869","0.3814167686573869","0.3814167686573869"
"287185","0.3686428410206795","0.3686428410206795","0.3686428410206795"
"287446","0.3707990148438582","0.3707990148438582","0.3707990148438582"
"287710","0.3678026013605062","0.3678026013605062","0.3678026013605062"
"287971","0.3686010999381599","0.3686010999381599","0.3686010999381599"
"288238","0.38292120300729776","0.38292120300729776","0.38292120300729776"
"288500","0.37685564184557596","0.37685564184557596","0.37685564184557596"
"288761","0.36468673378779226","0.36468673378779226","0.36468673378779226"
"289020","0.3686475210989876","0.3686475210989876","0.3686475210989876"
"289279","0.36857329645782655","0.36857329645782655","0.36857329645782655"
"289542","0.37346418793978436","0.37346418793978436","0.37346418793978436"
