"Step","1.drop_0_0.0001 - average_loss","1.drop_0_0.0001 - average_loss__MIN","1.drop_0_0.0001 - average_loss__MAX"
"293638","0.1779368257059594","0.1779368257059594","0.1779368257059594"
"293895","0.15194731365489111","0.15194731365489111","0.15194731365489111"
"294159","0.1656351720276813","0.1656351720276813","0.1656351720276813"
"294420","0.16635018240882113","0.16635018240882113","0.16635018240882113"
"294680","0.14957373161201024","0.14957373161201024","0.14957373161201024"
"294944","0.1624589423917569","0.1624589423917569","0.1624589423917569"
"295206","0.15006276145091266","0.15006276145091266","0.15006276145091266"
"295467","0.1904627569593433","0.1904627569593433","0.1904627569593433"
"295730","0.12168751382921872","0.12168751382921872","0.12168751382921872"
"295993","0.18466807305887808","0.18466807305887808","0.18466807305887808"
"296255","0.1723126800149308","0.1723126800149308","0.1723126800149308"
"296517","0.16755286145674536","0.16755286145674536","0.16755286145674536"
"296779","0.13276159870981166","0.13276159870981166","0.13276159870981166"
"297037","0.14677963187628462","0.14677963187628462","0.14677963187628462"
"297300","0.15929115793832324","0.15929115793832324","0.15929115793832324"
"297566","0.14611340186997201","0.14611340186997201","0.14611340186997201"
"297827","0.1569723193925506","0.1569723193925506","0.1569723193925506"
"298089","0.1572728799867236","0.1572728799867236","0.1572728799867236"
"298351","0.15315286916067564","0.15315286916067564","0.15315286916067564"
"298614","0.1474433588477916","0.1474433588477916","0.1474433588477916"
"298874","0.15843618762268938","0.15843618762268938","0.15843618762268938"
"299136","0.15206309953745356","0.15206309953745356","0.15206309953745356"
"299392","0.163774668119613","0.163774668119613","0.163774668119613"
"299650","0.13861483097240615","0.13861483097240615","0.13861483097240615"
"299910","0.16652297208252093","0.16652297208252093","0.16652297208252093"
"300171","0.1393492604051138","0.1393492604051138","0.1393492604051138"
"300433","0.16129406930078927","0.16129406930078927","0.16129406930078927"
"300693","0.1473824611031636","0.1473824611031636","0.1473824611031636"
"300953","0.1424436451732583","0.1424436451732583","0.1424436451732583"
"301213","0.13903525868155522","0.13903525868155522","0.13903525868155522"
"301472","0.13973696736128083","0.13973696736128083","0.13973696736128083"
"301737","0.14186435691228613","0.14186435691228613","0.14186435691228613"
"301998","0.1370754043304334","0.1370754043304334","0.1370754043304334"
"302261","0.15311165632371615","0.15311165632371615","0.15311165632371615"
"302522","0.1805014071030041","0.1805014071030041","0.1805014071030041"
"302783","0.1350727388549416","0.1350727388549416","0.1350727388549416"
"303041","0.13483761963711774","0.13483761963711774","0.13483761963711774"
"303300","0.16263220053473162","0.16263220053473162","0.16263220053473162"
"303564","0.13909191612176683","0.13909191612176683","0.13909191612176683"
"303823","0.17137651086189426","0.17137651086189426","0.17137651086189426"
"304079","0.14445119286972694","0.14445119286972694","0.14445119286972694"
"304340","0.12641521314473125","0.12641521314473125","0.12641521314473125"
"304602","0.14073235205761006","0.14073235205761006","0.14073235205761006"
"304865","0.13898753419705295","0.13898753419705295","0.13898753419705295"
"305129","0.15324360918815177","0.15324360918815177","0.15324360918815177"
"305389","0.15358803632608725","0.15358803632608725","0.15358803632608725"
"305649","0.13639835572987158","0.13639835572987158","0.13639835572987158"
"305914","0.13252553845679924","0.13252553845679924","0.13252553845679924"
"306174","0.14703794683817054","0.14703794683817054","0.14703794683817054"
"306432","0.16593019473230028","0.16593019473230028","0.16593019473230028"
"306692","0.14772800641894598","0.14772800641894598","0.14772800641894598"
"306950","0.12061120373553229","0.12061120373553229","0.12061120373553229"
"307213","0.16356543129515883","0.16356543129515883","0.16356543129515883"
"307474","0.1437472084706461","0.1437472084706461","0.1437472084706461"
"307731","0.1204395282494803","0.1204395282494803","0.1204395282494803"
"307992","0.14878520966224645","0.14878520966224645","0.14878520966224645"
"308248","0.1730550663709568","0.1730550663709568","0.1730550663709568"
"308509","0.15161226010504075","0.15161226010504075","0.15161226010504075"
"308766","0.12735887540092564","0.12735887540092564","0.12735887540092564"
"309032","0.1488243719181089","0.1488243719181089","0.1488243719181089"
"309293","0.12945719778444947","0.12945719778444947","0.12945719778444947"
"309552","0.141463655947241","0.141463655947241","0.141463655947241"
"309816","0.15119254416742017","0.15119254416742017","0.15119254416742017"
"310078","0.16938487036028085","0.16938487036028085","0.16938487036028085"
"310343","0.14974765562043865","0.14974765562043865","0.14974765562043865"
"310605","0.1340489479347736","0.1340489479347736","0.1340489479347736"
"310868","0.13400535882093126","0.13400535882093126","0.13400535882093126"
"311131","0.12435371313735466","0.12435371313735466","0.12435371313735466"
"311391","0.1516820312169793","0.1516820312169793","0.1516820312169793"
"311650","0.1529842611633021","0.1529842611633021","0.1529842611633021"
"311909","0.1535403292615819","0.1535403292615819","0.1535403292615819"
"312174","0.1515648565208647","0.1515648565208647","0.1515648565208647"
"312435","0.15295896445543933","0.15295896445543933","0.15295896445543933"
"312698","0.17185669308882248","0.17185669308882248","0.17185669308882248"
"312958","0.17535441735155632","0.17535441735155632","0.17535441735155632"
"313221","0.1666229448139297","0.1666229448139297","0.1666229448139297"
"313482","0.1831334527948223","0.1831334527948223","0.1831334527948223"
"313745","0.16479873703040196","0.16479873703040196","0.16479873703040196"
"314006","0.14329189142139484","0.14329189142139484","0.14329189142139484"
"314267","0.14127871497712718","0.14127871497712718","0.14127871497712718"
"314529","0.14176546350356542","0.14176546350356542","0.14176546350356542"
"314788","0.143439635737359","0.143439635737359","0.143439635737359"
"315046","0.17375358224417453","0.17375358224417453","0.17375358224417453"
"315312","0.13702627267377662","0.13702627267377662","0.13702627267377662"
"315574","0.12336453695331523","0.12336453695331523","0.12336453695331523"
"315832","0.13531210106322714","0.13531210106322714","0.13531210106322714"
"316093","0.16165324623272942","0.16165324623272942","0.16165324623272942"
"316354","0.1263677171498671","0.1263677171498671","0.1263677171498671"
"316617","0.15075251314262736","0.15075251314262736","0.15075251314262736"
"316882","0.16465135528840208","0.16465135528840208","0.16465135528840208"
"317146","0.14395262344114185","0.14395262344114185","0.14395262344114185"
"317411","0.15358611410594344","0.15358611410594344","0.15358611410594344"
"317672","0.13459033594204842","0.13459033594204842","0.13459033594204842"
"317936","0.13982703519152231","0.13982703519152231","0.13982703519152231"
"318197","0.20141259681354262","0.20141259681354262","0.20141259681354262"
"318457","0.13665787233121487","0.13665787233121487","0.13665787233121487"
"318720","0.13413907976832165","0.13413907976832165","0.13413907976832165"
"318976","0.15097539344495073","0.15097539344495073","0.15097539344495073"
"319239","0.15988783334263842","0.15988783334263842","0.15988783334263842"
"319502","0.1432793640333399","0.1432793640333399","0.1432793640333399"
"319761","0.14685737961475345","0.14685737961475345","0.14685737961475345"
"320026","0.14244188262840873","0.14244188262840873","0.14244188262840873"
"320289","0.1655979746053892","0.1655979746053892","0.1655979746053892"
"320547","0.14867667856795028","0.14867667856795028","0.14867667856795028"
"320808","0.14984637840711912","0.14984637840711912","0.14984637840711912"
"321071","0.1364322561348863","0.1364322561348863","0.1364322561348863"
"321334","0.15691763873183856","0.15691763873183856","0.15691763873183856"
"321600","0.1686267211734724","0.1686267211734724","0.1686267211734724"
"321866","0.18667521363194678","0.18667521363194678","0.18667521363194678"
"322127","0.13320804477469017","0.13320804477469017","0.13320804477469017"
"322384","0.12920542273308666","0.12920542273308666","0.12920542273308666"
"322648","0.15291956527071504","0.15291956527071504","0.15291956527071504"
"322911","0.1482583179519707","0.1482583179519707","0.1482583179519707"
"323174","0.14363959944417418","0.14363959944417418","0.14363959944417418"
"323435","0.15437840433560748","0.15437840433560748","0.15437840433560748"
"323699","0.13670010526173496","0.13670010526173496","0.13670010526173496"
"323964","0.13623434519390895","0.13623434519390895","0.13623434519390895"
"324226","0.11858629705049722","0.11858629705049722","0.11858629705049722"
"324485","0.13401197345733626","0.13401197345733626","0.13401197345733626"
"324748","0.15183740951480826","0.15183740951480826","0.15183740951480826"
"325009","0.14442906554735424","0.14442906554735424","0.14442906554735424"
"325268","0.1625274795758374","0.1625274795758374","0.1625274795758374"
"325528","0.1145004651940935","0.1145004651940935","0.1145004651940935"
"325791","0.13964799058851052","0.13964799058851052","0.13964799058851052"
"326054","0.15014330771167567","0.15014330771167567","0.15014330771167567"
"326310","0.1430745699925246","0.1430745699925246","0.1430745699925246"
"326568","0.14291615587163317","0.14291615587163317","0.14291615587163317"
"326829","0.13656413084845553","0.13656413084845553","0.13656413084845553"
"327091","0.15901526946907962","0.15901526946907962","0.15901526946907962"
"327356","0.14280411380117858","0.14280411380117858","0.14280411380117858"
"327618","0.13564752971963234","0.13564752971963234","0.13564752971963234"
"327882","0.12400270512398277","0.12400270512398277","0.12400270512398277"
"328142","0.13038192241683494","0.13038192241683494","0.13038192241683494"
"328404","0.12800782565093222","0.12800782565093222","0.12800782565093222"
"328667","0.1233345618004411","0.1233345618004411","0.1233345618004411"
"328929","0.12865841233160427","0.12865841233160427","0.12865841233160427"
"329192","0.16147316508807283","0.16147316508807283","0.16147316508807283"
"329454","0.14972580417989248","0.14972580417989248","0.14972580417989248"
"329716","0.16803018544154247","0.16803018544154247","0.16803018544154247"
"329979","0.1441370886341125","0.1441370886341125","0.1441370886341125"
"330240","0.14288623718839602","0.14288623718839602","0.14288623718839602"
"330505","0.14577858978663852","0.14577858978663852","0.14577858978663852"
"330767","0.15817646735997845","0.15817646735997845","0.15817646735997845"
"331025","0.16102890778829912","0.16102890778829912","0.16102890778829912"
"331281","0.15186251224997005","0.15186251224997005","0.15186251224997005"
"331542","0.12910995615589996","0.12910995615589996","0.12910995615589996"
"331803","0.13396496864796337","0.13396496864796337","0.13396496864796337"
"332062","0.12124987346389696","0.12124987346389696","0.12124987346389696"
"332320","0.12229475700554875","0.12229475700554875","0.12229475700554875"
"332581","0.12457670206405058","0.12457670206405058","0.12457670206405058"
"332842","0.14214970644979985","0.14214970644979985","0.14214970644979985"
"333104","0.13207125464518668","0.13207125464518668","0.13207125464518668"
"333369","0.14254680622003124","0.14254680622003124","0.14254680622003124"
"333627","0.13316347333600864","0.13316347333600864","0.13316347333600864"
"333887","0.13966525146189585","0.13966525146189585","0.13966525146189585"
"334150","0.15505828943736485","0.15505828943736485","0.15505828943736485"
"334413","0.15493144508080411","0.15493144508080411","0.15493144508080411"
"334670","0.15650869083079957","0.15650869083079957","0.15650869083079957"
"334930","0.1308813384024326","0.1308813384024326","0.1308813384024326"
"335191","0.15952222912316452","0.15952222912316452","0.15952222912316452"
"335447","0.13011562842667063","0.13011562842667063","0.13011562842667063"
"335707","0.14669039134028508","0.14669039134028508","0.14669039134028508"
"335964","0.15533718399712898","0.15533718399712898","0.15533718399712898"
"336222","0.11449829075437487","0.11449829075437487","0.11449829075437487"
"336484","0.12280727003863566","0.12280727003863566","0.12280727003863566"
"336749","0.13031778768378316","0.13031778768378316","0.13031778768378316"
"337015","0.12383948750741004","0.12383948750741004","0.12383948750741004"
"337283","0.15451714552209522","0.15451714552209522","0.15451714552209522"
"337543","0.1591675561691143","0.1591675561691143","0.1591675561691143"
"337804","0.1531368450920354","0.1531368450920354","0.1531368450920354"
"338066","0.12309443714873936","0.12309443714873936","0.12309443714873936"
"338328","0.13374677185020153","0.13374677185020153","0.13374677185020153"
"338594","0.12662233608593423","0.12662233608593423","0.12662233608593423"
"338854","0.1322142133776029","0.1322142133776029","0.1322142133776029"
"339111","0.13334093554004464","0.13334093554004464","0.13334093554004464"
"339375","0.14997046812207124","0.14997046812207124","0.14997046812207124"
"339633","0.14566361628893237","0.14566361628893237","0.14566361628893237"
"339892","0.1309239466217801","0.1309239466217801","0.1309239466217801"
"340153","0.12376995852484167","0.12376995852484167","0.12376995852484167"
"340415","0.15108168676008266","0.15108168676008266","0.15108168676008266"
"340675","0.1466415557342736","0.1466415557342736","0.1466415557342736"
"340940","0.12030752525614957","0.12030752525614957","0.12030752525614957"
"341205","0.1480672315571548","0.1480672315571548","0.1480672315571548"
"341470","0.11765346880804586","0.11765346880804586","0.11765346880804586"
"341729","0.12556115328859593","0.12556115328859593","0.12556115328859593"
"341993","0.10745949158073051","0.10745949158073051","0.10745949158073051"
"342255","0.16194324128666218","0.16194324128666218","0.16194324128666218"
"342518","0.1609616472847382","0.1609616472847382","0.1609616472847382"
"342782","0.14903852442560192","0.14903852442560192","0.14903852442560192"
"343045","0.16414682736259678","0.16414682736259678","0.16414682736259678"
"343306","0.13038641260500855","0.13038641260500855","0.13038641260500855"
"343564","0.14201267465017792","0.14201267465017792","0.14201267465017792"
"343823","0.1208984741666611","0.1208984741666611","0.1208984741666611"
"344084","0.12254006751681407","0.12254006751681407","0.12254006751681407"
"344345","0.12414508422940322","0.12414508422940322","0.12414508422940322"
"344606","0.11119070208183443","0.11119070208183443","0.11119070208183443"
"344870","0.1412678566704626","0.1412678566704626","0.1412678566704626"
"345131","0.17970974504184395","0.17970974504184395","0.17970974504184395"
"345392","0.18151836274236244","0.18151836274236244","0.18151836274236244"
"345654","0.1159738270479002","0.1159738270479002","0.1159738270479002"
"345918","0.13394893783967568","0.13394893783967568","0.13394893783967568"
"346176","0.1523956305217988","0.1523956305217988","0.1523956305217988"
"346436","0.14840339730058458","0.14840339730058458","0.14840339730058458"
"346699","0.16308245727312945","0.16308245727312945","0.16308245727312945"
"346958","0.12994445408196803","0.12994445408196803","0.12994445408196803"
"347221","0.12549300504924862","0.12549300504924862","0.12549300504924862"
"347484","0.1178596499022748","0.1178596499022748","0.1178596499022748"
"347745","0.13234546035658706","0.13234546035658706","0.13234546035658706"
"348008","0.1327622306708265","0.1327622306708265","0.1327622306708265"
"348268","0.1456497283291314","0.1456497283291314","0.1456497283291314"
"348528","0.11348588567784472","0.11348588567784472","0.11348588567784472"
"348791","0.14134462380589166","0.14134462380589166","0.14134462380589166"
"349050","0.11384840867821315","0.11384840867821315","0.11384840867821315"
"349311","0.15589841260605045","0.15589841260605045","0.15589841260605045"
"349572","0.14920689584185914","0.14920689584185914","0.14920689584185914"
"349830","0.13017690613370317","0.13017690613370317","0.13017690613370317"
"350095","0.16085853156104185","0.16085853156104185","0.16085853156104185"
"350358","0.13739910512960954","0.13739910512960954","0.13739910512960954"
"350619","0.13366460093617588","0.13366460093617588","0.13366460093617588"
"350882","0.12694057048317237","0.12694057048317237","0.12694057048317237"
"351148","0.143046274694894","0.143046274694894","0.143046274694894"
"351408","0.1251899192822954","0.1251899192822954","0.1251899192822954"
"351668","0.14558112361126027","0.14558112361126027","0.14558112361126027"
"351928","0.1267338913403364","0.1267338913403364","0.1267338913403364"
"352189","0.12796991726327178","0.12796991726327178","0.12796991726327178"
"352453","0.1566166417417377","0.1566166417417377","0.1566166417417377"
"352711","0.13860349236123357","0.13860349236123357","0.13860349236123357"
"352969","0.1402997699850643","0.1402997699850643","0.1402997699850643"
"353233","0.12335762404977116","0.12335762404977116","0.12335762404977116"
"353491","0.1364644889264705","0.1364644889264705","0.1364644889264705"
"353752","0.1756316710315978","0.1756316710315978","0.1756316710315978"
"354010","0.10917374074222458","0.10917374074222458","0.10917374074222458"
"354269","0.12440904200978102","0.12440904200978102","0.12440904200978102"
"354531","0.12327070530667496","0.12327070530667496","0.12327070530667496"
"354795","0.13368960957760787","0.13368960957760787","0.13368960957760787"
"355057","0.12248875300230283","0.12248875300230283","0.12248875300230283"
"355321","0.1369741694149256","0.1369741694149256","0.1369741694149256"
"355582","0.12981870541799745","0.12981870541799745","0.12981870541799745"
"355848","0.12737883231635433","0.12737883231635433","0.12737883231635433"
"356107","0.13979515043577306","0.13979515043577306","0.13979515043577306"
"356370","0.15069919492264805","0.15069919492264805","0.15069919492264805"
"356631","0.12142967283341434","0.12142967283341434","0.12142967283341434"
"356894","0.13562131595845545","0.13562131595845545","0.13562131595845545"
"357154","0.13763651380529018","0.13763651380529018","0.13763651380529018"
"357415","0.11770827225208509","0.11770827225208509","0.11770827225208509"
"357675","0.13603922922108314","0.13603922922108314","0.13603922922108314"
"357938","0.13440262031162745","0.13440262031162745","0.13440262031162745"
"358197","0.13895288890518404","0.13895288890518404","0.13895288890518404"
"358461","0.13525948079556352","0.13525948079556352","0.13525948079556352"
"358722","0.128316719978432","0.128316719978432","0.128316719978432"
"358978","0.1240813302208732","0.1240813302208732","0.1240813302208732"
"359242","0.1391788257677298","0.1391788257677298","0.1391788257677298"
"359504","0.142217867426712","0.142217867426712","0.142217867426712"
"359765","0.1342706509327756","0.1342706509327756","0.1342706509327756"
"360032","0.12312440128948765","0.12312440128948765","0.12312440128948765"
"360294","0.14545067614888146","0.14545067614888146","0.14545067614888146"
"360556","0.1872614993817307","0.1872614993817307","0.1872614993817307"
"360820","0.13220827703951646","0.13220827703951646","0.13220827703951646"
"361081","0.14393788023687087","0.14393788023687087","0.14393788023687087"
"361344","0.11581100974902955","0.11581100974902955","0.11581100974902955"
"361611","0.13290878766874167","0.13290878766874167","0.13290878766874167"
"361872","0.15352017152960942","0.15352017152960942","0.15352017152960942"
"362134","0.10595134794247811","0.10595134794247811","0.10595134794247811"
"362390","0.11539228025126998","0.11539228025126998","0.11539228025126998"
"362652","0.10694679206764925","0.10694679206764925","0.10694679206764925"
"362920","0.15552065745277605","0.15552065745277605","0.15552065745277605"
"363176","0.12716102125186315","0.12716102125186315","0.12716102125186315"
"363439","0.10952397033799964","0.10952397033799964","0.10952397033799964"
"363699","0.1500452157842705","0.1500452157842705","0.1500452157842705"
"363960","0.13071670623432072","0.13071670623432072","0.13071670623432072"
"364223","0.10355991461401452","0.10355991461401452","0.10355991461401452"
"364486","0.12251139159276776","0.12251139159276776","0.12251139159276776"
"364751","0.12379135446246244","0.12379135446246244","0.12379135446246244"
"365016","0.11384638373689475","0.11384638373689475","0.11384638373689475"
"365274","0.12712077401024033","0.12712077401024033","0.12712077401024033"
"365537","0.12574601937596105","0.12574601937596105","0.12574601937596105"
"365795","0.1420261806458694","0.1420261806458694","0.1420261806458694"
"366056","0.11754152911741485","0.11754152911741485","0.11754152911741485"
"366313","0.1473286883253524","0.1473286883253524","0.1473286883253524"
"366572","0.11744473006673058","0.11744473006673058","0.11744473006673058"
"366835","0.1402611650078401","0.1402611650078401","0.1402611650078401"
"367099","0.10999306535605187","0.10999306535605187","0.10999306535605187"
"367360","0.14161422029574994","0.14161422029574994","0.14161422029574994"
"367617","0.12457592112312997","0.12457592112312997","0.12457592112312997"
"367879","0.15389424916201835","0.15389424916201835","0.15389424916201835"
"368138","0.1422046155328644","0.1422046155328644","0.1422046155328644"
"368402","0.13739454544550614","0.13739454544550614","0.13739454544550614"
"368666","0.12181179426349821","0.12181179426349821","0.12181179426349821"
"368925","0.14213387094019847","0.14213387094019847","0.14213387094019847"
"369187","0.09501932894127414","0.09501932894127414","0.09501932894127414"
"369447","0.12785182492683192","0.12785182492683192","0.12785182492683192"
"369710","0.13745536813815856","0.13745536813815856","0.13745536813815856"
"369969","0.12642090032968795","0.12642090032968795","0.12642090032968795"
"370233","0.1137966966790824","0.1137966966790824","0.1137966966790824"
"370494","0.12408166919456655","0.12408166919456655","0.12408166919456655"
"370757","0.12627636960607164","0.12627636960607164","0.12627636960607164"
"371013","0.14266294157442544","0.14266294157442544","0.14266294157442544"
"371275","0.1426831918946067","0.1426831918946067","0.1426831918946067"
"371538","0.15107557468673546","0.15107557468673546","0.15107557468673546"
"371799","0.12895213741249678","0.12895213741249678","0.12895213741249678"
"372057","0.1408721442109446","0.1408721442109446","0.1408721442109446"
"372320","0.10134787563739531","0.10134787563739531","0.10134787563739531"
"372585","0.14953611553283422","0.14953611553283422","0.14953611553283422"
"372847","0.11645158573451035","0.11645158573451035","0.11645158573451035"
"373106","0.13132526607190959","0.13132526607190959","0.13132526607190959"
"373368","0.13180549439276648","0.13180549439276648","0.13180549439276648"
"373628","0.12407221308278067","0.12407221308278067","0.12407221308278067"
"373884","0.12716229929728037","0.12716229929728037","0.12716229929728037"
"374147","0.14868441385923162","0.14868441385923162","0.14868441385923162"
"374409","0.1264867349374491","0.1264867349374491","0.1264867349374491"
"374666","0.11430857976048815","0.11430857976048815","0.11430857976048815"
"374924","0.11067387043827882","0.11067387043827882","0.11067387043827882"
"375189","0.13910759564168296","0.13910759564168296","0.13910759564168296"
"375455","0.14434294582961707","0.14434294582961707","0.14434294582961707"
"375713","0.12737408731620864","0.12737408731620864","0.12737408731620864"
"375972","0.1375106464195107","0.1375106464195107","0.1375106464195107"
"376234","0.1336953331294131","0.1336953331294131","0.1336953331294131"
"376498","0.12509967335744018","0.12509967335744018","0.12509967335744018"
"376763","0.10862256518740158","0.10862256518740158","0.10862256518740158"
"377026","0.1326160898748854","0.1326160898748854","0.1326160898748854"
"377286","0.115131874034319","0.115131874034319","0.115131874034319"
"377547","0.11698061606049151","0.11698061606049151","0.11698061606049151"
"377808","0.11701173917677977","0.11701173917677977","0.11701173917677977"
"378067","0.14396694209572997","0.14396694209572997","0.14396694209572997"
"378331","0.12518136252334386","0.12518136252334386","0.12518136252334386"
"378591","0.13427764638769366","0.13427764638769366","0.13427764638769366"
"378851","0.14399232755732586","0.14399232755732586","0.14399232755732586"
"379113","0.11186439248476952","0.11186439248476952","0.11186439248476952"
"379374","0.13600436290915002","0.13600436290915002","0.13600436290915002"
"379637","0.1325545447665216","0.1325545447665216","0.1325545447665216"
"379893","0.09213086071239138","0.09213086071239138","0.09213086071239138"
"380158","0.12835808501631663","0.12835808501631663","0.12835808501631663"
"380419","0.13102047182964208","0.13102047182964208","0.13102047182964208"
"380678","0.13671612533354305","0.13671612533354305","0.13671612533354305"
"380937","0.1216769497988539","0.1216769497988539","0.1216769497988539"
"381197","0.12496784671028592","0.12496784671028592","0.12496784671028592"
"381456","0.11442961025710671","0.11442961025710671","0.11442961025710671"
"381718","0.11099694536556604","0.11099694536556604","0.11099694536556604"
"381981","0.14433737223371332","0.14433737223371332","0.14433737223371332"
"382242","0.1378576089744666","0.1378576089744666","0.1378576089744666"
"382505","0.12356711134909329","0.12356711134909329","0.12356711134909329"
"382771","0.1199424458113477","0.1199424458113477","0.1199424458113477"
"383028","0.10741169930452782","0.10741169930452782","0.10741169930452782"
"383286","0.11989453472495837","0.11989453472495837","0.11989453472495837"
"383547","0.14121199259199557","0.14121199259199557","0.14121199259199557"
"383812","0.13970409668895506","0.13970409668895506","0.13970409668895506"
"384070","0.12872953801821985","0.12872953801821985","0.12872953801821985"
"384332","0.12120701018873231","0.12120701018873231","0.12120701018873231"
"384597","0.1176128624006326","0.1176128624006326","0.1176128624006326"
"384858","0.12401677067234965","0.12401677067234965","0.12401677067234965"
"385121","0.10876101078116927","0.10876101078116927","0.10876101078116927"
"385383","0.1695458709505648","0.1695458709505648","0.1695458709505648"
"385644","0.10959121013745472","0.10959121013745472","0.10959121013745472"
"385904","0.1518926357134155","0.1518926357134155","0.1518926357134155"
"386167","0.1319497334093788","0.1319497334093788","0.1319497334093788"
"386422","0.1237414740150713","0.1237414740150713","0.1237414740150713"
"386684","0.14521720421528192","0.14521720421528192","0.14521720421528192"
"386949","0.11657900197882516","0.11657900197882516","0.11657900197882516"
"387210","0.11834099098799959","0.11834099098799959","0.11834099098799959"
"387471","0.12843661588503996","0.12843661588503996","0.12843661588503996"
"387733","0.1377517488548051","0.1377517488548051","0.1377517488548051"
"387998","0.12757692652671998","0.12757692652671998","0.12757692652671998"
"388265","0.1460205769659618","0.1460205769659618","0.1460205769659618"
"388523","0.11020205330358245","0.11020205330358245","0.11020205330358245"
"388787","0.1266262173354857","0.1266262173354857","0.1266262173354857"
"389051","0.11472947093668116","0.11472947093668116","0.11472947093668116"
"389310","0.1265336878891254","0.1265336878891254","0.1265336878891254"
"389574","0.12037501208808295","0.12037501208808295","0.12037501208808295"
"389837","0.1298604117194278","0.1298604117194278","0.1298604117194278"
"390096","0.11523593438129279","0.11523593438129279","0.11523593438129279"
"390356","0.11260107857545165","0.11260107857545165","0.11260107857545165"
"390619","0.12034885055405198","0.12034885055405198","0.12034885055405198"
"390877","0.14442120289170088","0.14442120289170088","0.14442120289170088"
"391138","0.11889925032213054","0.11889925032213054","0.11889925032213054"
"391401","0.10569487088903927","0.10569487088903927","0.10569487088903927"
"391660","0.10426551754485303","0.10426551754485303","0.10426551754485303"
"391920","0.1483618639399875","0.1483618639399875","0.1483618639399875"
"392177","0.11715051392737497","0.11715051392737497","0.11715051392737497"
"392438","0.12087913772709816","0.12087913772709816","0.12087913772709816"
"392698","0.13189534691708132","0.13189534691708132","0.13189534691708132"
"392962","0.15184446458177422","0.15184446458177422","0.15184446458177422"
"393223","0.10514541843318886","0.10514541843318886","0.10514541843318886"
"393487","0.16287484251752346","0.16287484251752346","0.16287484251752346"
"393751","0.1224550830600269","0.1224550830600269","0.1224550830600269"
"394011","0.10558512499560063","0.10558512499560063","0.10558512499560063"
"394271","0.13757205407119166","0.13757205407119166","0.13757205407119166"
"394531","0.12090660911969162","0.12090660911969162","0.12090660911969162"
"394791","0.11353779922409768","0.11353779922409768","0.11353779922409768"
"395054","0.13715083807525902","0.13715083807525902","0.13715083807525902"
"395317","0.12023189789669715","0.12023189789669715","0.12023189789669715"
"395574","0.1140966315712977","0.1140966315712977","0.1140966315712977"
"395832","0.13061153991048446","0.13061153991048446","0.13061153991048446"
"396096","0.13327787474674485","0.13327787474674485","0.13327787474674485"
"396358","0.12750694347042674","0.12750694347042674","0.12750694347042674"
"396614","0.11504159061739232","0.11504159061739232","0.11504159061739232"
"396874","0.1260370549960855","0.1260370549960855","0.1260370549960855"
"397130","0.15004866857319854","0.15004866857319854","0.15004866857319854"
"397391","0.13574440681376232","0.13574440681376232","0.13574440681376232"
"397655","0.12670842399451493","0.12670842399451493","0.12670842399451493"
"397918","0.1402316219739671","0.1402316219739671","0.1402316219739671"
"398180","0.11716386577941523","0.11716386577941523","0.11716386577941523"
"398442","0.1322339096801618","0.1322339096801618","0.1322339096801618"
"398703","0.12794498000230894","0.12794498000230894","0.12794498000230894"
"398964","0.14841687279922064","0.14841687279922064","0.14841687279922064"
"399229","0.12378406067834345","0.12378406067834345","0.12378406067834345"
"399493","0.1381513583593262","0.1381513583593262","0.1381513583593262"
"399753","0.14213135020101192","0.14213135020101192","0.14213135020101192"
"400015","0.09715709662843668","0.09715709662843668","0.09715709662843668"
"400277","0.12785344332547502","0.12785344332547502","0.12785344332547502"
"400535","0.1317558289715809","0.1317558289715809","0.1317558289715809"
"400801","0.13211605930460224","0.13211605930460224","0.13211605930460224"
"401060","0.11846562650155666","0.11846562650155666","0.11846562650155666"
"401323","0.12904290178951022","0.12904290178951022","0.12904290178951022"
"401586","0.11826022629429256","0.11826022629429256","0.11826022629429256"
"401843","0.10525197607306078","0.10525197607306078","0.10525197607306078"
"402102","0.10892379646858558","0.10892379646858558","0.10892379646858558"
"402361","0.10757678580328943","0.10757678580328943","0.10757678580328943"
"402625","0.10318564702742002","0.10318564702742002","0.10318564702742002"
"402886","0.11416896974007136","0.11416896974007136","0.11416896974007136"
"403148","0.12488912365040634","0.12488912365040634","0.12488912365040634"
"403414","0.10665492030260838","0.10665492030260838","0.10665492030260838"
"403678","0.12811896885898133","0.12811896885898133","0.12811896885898133"
"403937","0.11448808901988236","0.11448808901988236","0.11448808901988236"
"404198","0.10722993904563984","0.10722993904563984","0.10722993904563984"
"404460","0.12143268004755227","0.12143268004755227","0.12143268004755227"
"404717","0.13433025675426605","0.13433025675426605","0.13433025675426605"
"404975","0.09786277718208702","0.09786277718208702","0.09786277718208702"
"405236","0.13459634939293466","0.13459634939293466","0.13459634939293466"
"405495","0.12099447159169006","0.12099447159169006","0.12099447159169006"
"405757","0.12014149832928087","0.12014149832928087","0.12014149832928087"
"406016","0.11157296953604495","0.11157296953604495","0.11157296953604495"
"406279","0.11448930512195309","0.11448930512195309","0.11448930512195309"
"406540","0.11594026959693791","0.11594026959693791","0.11594026959693791"
"406798","0.11164042973074724","0.11164042973074724","0.11164042973074724"
"407057","0.12823099586400985","0.12823099586400985","0.12823099586400985"
"407322","0.10137048933321727","0.10137048933321727","0.10137048933321727"
