"Step","fine tune no_0_1e-05 - average_loss","fine tune no_0_1e-05 - average_loss__MIN","fine tune no_0_1e-05 - average_loss__MAX"
"113772","0.17695642475444456","0.17695642475444456","0.17695642475444456"
"114039","0.17293994111526542","0.17293994111526542","0.17293994111526542"
"114298","0.17308890136998087","0.17308890136998087","0.17308890136998087"
"114559","0.1724992206763791","0.1724992206763791","0.1724992206763791"
"114822","0.17185651452507067","0.17185651452507067","0.17185651452507067"
"115082","0.17511422817218808","0.17511422817218808","0.17511422817218808"
"115335","0.16529106936138366","0.16529106936138366","0.16529106936138366"
"115599","0.17381141258940647","0.17381141258940647","0.17381141258940647"
"115859","0.17129634549548595","0.17129634549548595","0.17129634549548595"
"116119","0.17291849656918826","0.17291849656918826","0.17291849656918826"
"116379","0.17101874247109594","0.17101874247109594","0.17101874247109594"
"116641","0.16763209785465227","0.16763209785465227","0.16763209785465227"
"116903","0.1735415651263765","0.1735415651263765","0.1735415651263765"
"117160","0.16150665036475054","0.16150665036475054","0.16150665036475054"
"117422","0.16790706405151837","0.16790706405151837","0.16790706405151837"
"117683","0.17210271688849507","0.17210271688849507","0.17210271688849507"
"117944","0.17118014884693605","0.17118014884693605","0.17118014884693605"
"118205","0.1707104518855835","0.1707104518855835","0.1707104518855835"
"118465","0.1748712839271277","0.1748712839271277","0.1748712839271277"
"118727","0.16979728401074995","0.16979728401074995","0.16979728401074995"
"118985","0.16550040392285534","0.16550040392285534","0.16550040392285534"
"119249","0.16968127994215843","0.16968127994215843","0.16968127994215843"
"119511","0.16905742446899652","0.16905742446899652","0.16905742446899652"
"119772","0.17002023302791214","0.17002023302791214","0.17002023302791214"
"120031","0.1646752682534384","0.1646752682534384","0.1646752682534384"
"120295","0.17355995203994704","0.17355995203994704","0.17355995203994704"
"120556","0.1715176223093924","0.1715176223093924","0.1715176223093924"
"120820","0.17065441686756602","0.17065441686756602","0.17065441686756602"
"121079","0.17192193610690118","0.17192193610690118","0.17192193610690118"
"121340","0.17627257973716143","0.17627257973716143","0.17627257973716143"
"121605","0.16651706981292463","0.16651706981292463","0.16651706981292463"
"121864","0.16253637899313844","0.16253637899313844","0.16253637899313844"
"122126","0.17123529859022196","0.17123529859022196","0.17123529859022196"
"122385","0.1664920119601623","0.1664920119601623","0.1664920119601623"
"122646","0.1711198853757161","0.1711198853757161","0.1711198853757161"
"122905","0.17165071936132195","0.17165071936132195","0.17165071936132195"
"123168","0.16688112232571894","0.16688112232571894","0.16688112232571894"
"123431","0.1760802694070341","0.1760802694070341","0.1760802694070341"
"123695","0.16953602021425435","0.16953602021425435","0.16953602021425435"
"123959","0.1662372455554274","0.1662372455554274","0.1662372455554274"
"124217","0.1620693358438694","0.1620693358438694","0.1620693358438694"
"124477","0.1584095014057021","0.1584095014057021","0.1584095014057021"
"124735","0.16415913254153675","0.16415913254153675","0.16415913254153675"
"124997","0.171730031436297","0.171730031436297","0.171730031436297"
"125261","0.16708907627582817","0.16708907627582817","0.16708907627582817"
"125519","0.1585264040065276","0.1585264040065276","0.1585264040065276"
"125781","0.16447748594216263","0.16447748594216263","0.16447748594216263"
"126047","0.1693165804561898","0.1693165804561898","0.1693165804561898"
"126307","0.15849688436765585","0.15849688436765585","0.15849688436765585"
"126567","0.16363266533781945","0.16363266533781945","0.16363266533781945"
"126830","0.17622757384841398","0.17622757384841398","0.17622757384841398"
"127094","0.16423764823694242","0.16423764823694242","0.16423764823694242"
"127352","0.16035360848665228","0.16035360848665228","0.16035360848665228"
"127618","0.1701595496415509","0.1701595496415509","0.1701595496415509"
"127880","0.16829200847252582","0.16829200847252582","0.16829200847252582"
"128140","0.16290173500507746","0.16290173500507746","0.16290173500507746"
"128399","0.16211266394974042","0.16211266394974042","0.16211266394974042"
"128661","0.16612045497991978","0.16612045497991978","0.16612045497991978"
"128921","0.16650074855467076","0.16650074855467076","0.16650074855467076"
"129186","0.16947070124340483","0.16947070124340483","0.16947070124340483"
"129451","0.16875816726461884","0.16875816726461884","0.16875816726461884"
"129716","0.17871801710087762","0.17871801710087762","0.17871801710087762"
"129977","0.1623388254065399","0.1623388254065399","0.1623388254065399"
"130241","0.17285138927156424","0.17285138927156424","0.17285138927156424"
"130503","0.17063717736724385","0.17063717736724385","0.17063717736724385"
"130764","0.16051891503744545","0.16051891503744545","0.16051891503744545"
"131026","0.16454829662014983","0.16454829662014983","0.16454829662014983"
"131291","0.16122187195523408","0.16122187195523408","0.16122187195523408"
"131553","0.16342684285545486","0.16342684285545486","0.16342684285545486"
"131815","0.16457944354270507","0.16457944354270507","0.16457944354270507"
"132076","0.16986008269466987","0.16986008269466987","0.16986008269466987"
"132334","0.15780351898019807","0.15780351898019807","0.15780351898019807"
"132597","0.1659716096492461","0.1659716096492461","0.1659716096492461"
"132859","0.16142631697602378","0.16142631697602378","0.16142631697602378"
"133118","0.17195255745174923","0.17195255745174923","0.17195255745174923"
"133378","0.16331478412208966","0.16331478412208966","0.16331478412208966"
"133640","0.1583499524560731","0.1583499524560731","0.1583499524560731"
"133898","0.15953475171045284","0.15953475171045284","0.15953475171045284"
"134158","0.15730657769553463","0.15730657769553463","0.15730657769553463"
"134414","0.15677701736071042","0.15677701736071042","0.15677701736071042"
"134671","0.15868085388908135","0.15868085388908135","0.15868085388908135"
"134929","0.16129321467677477","0.16129321467677477","0.16129321467677477"
"135191","0.16337572204466017","0.16337572204466017","0.16337572204466017"
"135449","0.15593249963227435","0.15593249963227435","0.15593249963227435"
"135709","0.16178681963100922","0.16178681963100922","0.16178681963100922"
"135971","0.16240828923623182","0.16240828923623182","0.16240828923623182"
"136236","0.16637816908831002","0.16637816908831002","0.16637816908831002"
"136501","0.16519679632966422","0.16519679632966422","0.16519679632966422"
"136763","0.16576785594400284","0.16576785594400284","0.16576785594400284"
"137027","0.15924955901399063","0.15924955901399063","0.15924955901399063"
"137289","0.162740708836183","0.162740708836183","0.162740708836183"
"137551","0.16317053352550312","0.16317053352550312","0.16317053352550312"
"137814","0.15366606546226272","0.15366606546226272","0.15366606546226272"
"138077","0.16793550184710332","0.16793550184710332","0.16793550184710332"
"138337","0.15366405832075428","0.15366405832075428","0.15366405832075428"
"138598","0.15349917932464183","0.15349917932464183","0.15349917932464183"
"138860","0.15669248245291936","0.15669248245291936","0.15669248245291936"
"139121","0.1723173380418149","0.1723173380418149","0.1723173380418149"
"139383","0.15758102089548004","0.15758102089548004","0.15758102089548004"
"139642","0.15604026402456486","0.15604026402456486","0.15604026402456486"
"139902","0.15156344633989724","0.15156344633989724","0.15156344633989724"
"140169","0.16488423576397115","0.16488423576397115","0.16488423576397115"
"140433","0.16330546531932977","0.16330546531932977","0.16330546531932977"
"140695","0.1561479253238415","0.1561479253238415","0.1561479253238415"
"140955","0.15645986063902362","0.15645986063902362","0.15645986063902362"
"141216","0.1577319586375655","0.1577319586375655","0.1577319586375655"
"141478","0.15628068185398644","0.15628068185398644","0.15628068185398644"
"141740","0.15875721876380522","0.15875721876380522","0.15875721876380522"
"142000","0.15552839431181603","0.15552839431181603","0.15552839431181603"
"142258","0.16101429763366398","0.16101429763366398","0.16101429763366398"
"142516","0.14801981699943634","0.14801981699943634","0.14801981699943634"
"142777","0.15835844490744116","0.15835844490744116","0.15835844490744116"
"143039","0.15798649945861382","0.15798649945861382","0.15798649945861382"
"143302","0.16245687847798554","0.16245687847798554","0.16245687847798554"
"143563","0.1537034157360096","0.1537034157360096","0.1537034157360096"
"143824","0.15871172972943523","0.15871172972943523","0.15871172972943523"
"144089","0.1631030288293882","0.1631030288293882","0.1631030288293882"
"144355","0.1589935725018994","0.1589935725018994","0.1589935725018994"
"144616","0.16710268930858319","0.16710268930858319","0.16710268930858319"
"144881","0.16271409464914913","0.16271409464914913","0.16271409464914913"
"145138","0.14632327534915945","0.14632327534915945","0.14632327534915945"
"145401","0.15655806506252812","0.15655806506252812","0.15655806506252812"
"145664","0.1591590172311991","0.1591590172311991","0.1591590172311991"
"145922","0.16038115878569562","0.16038115878569562","0.16038115878569562"
"146179","0.15619401311689857","0.15619401311689857","0.15619401311689857"
"146446","0.16262523732333442","0.16262523732333442","0.16262523732333442"
"146706","0.14878539405044114","0.14878539405044114","0.14878539405044114"
"146967","0.15377205346387743","0.15377205346387743","0.15377205346387743"
"147226","0.15532427989242428","0.15532427989242428","0.15532427989242428"
"147487","0.15367132981587225","0.15367132981587225","0.15367132981587225"
"147748","0.1545636873882306","0.1545636873882306","0.1545636873882306"
"148009","0.15356172732906992","0.15356172732906992","0.15356172732906992"
"148263","0.14576432400631173","0.14576432400631173","0.14576432400631173"
"148530","0.1561841333929828","0.1561841333929828","0.1561841333929828"
"148795","0.15991496215280315","0.15991496215280315","0.15991496215280315"
"149055","0.14731592725613377","0.14731592725613377","0.14731592725613377"
"149320","0.15558488029171988","0.15558488029171988","0.15558488029171988"
"149582","0.15741837210395307","0.15741837210395307","0.15741837210395307"
"149844","0.1516703174800501","0.1516703174800501","0.1516703174800501"
"150102","0.15200519499986753","0.15200519499986753","0.15200519499986753"
"150363","0.1530292350708191","0.1530292350708191","0.1530292350708191"
"150629","0.1599350976676044","0.1599350976676044","0.1599350976676044"
"150894","0.15512863177052838","0.15512863177052838","0.15512863177052838"
"151154","0.1531851277946964","0.1531851277946964","0.1531851277946964"
"151416","0.1589825069225863","0.1589825069225863","0.1589825069225863"
"151677","0.1519968528802053","0.1519968528802053","0.1519968528802053"
"151938","0.15783974167884965","0.15783974167884965","0.15783974167884965"
"152201","0.16701481305631644","0.16701481305631644","0.16701481305631644"
"152462","0.1564318013438295","0.1564318013438295","0.1564318013438295"
"152721","0.14822642076038062","0.14822642076038062","0.14822642076038062"
"152982","0.1507866712298005","0.1507866712298005","0.1507866712298005"
"153245","0.1564168016297014","0.1564168016297014","0.1564168016297014"
"153508","0.15009648402850195","0.15009648402850195","0.15009648402850195"
"153769","0.15066513956831368","0.15066513956831368","0.15066513956831368"
"154030","0.1472202481980533","0.1472202481980533","0.1472202481980533"
"154293","0.14834328914638245","0.14834328914638245","0.14834328914638245"
"154560","0.1576034192648885","0.1576034192648885","0.1576034192648885"
"154822","0.1516186309761712","0.1516186309761712","0.1516186309761712"
"155084","0.14973287997505286","0.14973287997505286","0.14973287997505286"
"155347","0.15745767526442928","0.15745767526442928","0.15745767526442928"
"155607","0.14645992765644872","0.14645992765644872","0.14645992765644872"
"155866","0.15224994216543666","0.15224994216543666","0.15224994216543666"
"156133","0.15478604465102797","0.15478604465102797","0.15478604465102797"
"156396","0.15492559884138205","0.15492559884138205","0.15492559884138205"
"156661","0.15188181789355584","0.15188181789355584","0.15188181789355584"
"156921","0.15447693498544152","0.15447693498544152","0.15447693498544152"
"157183","0.15259863141314298","0.15259863141314298","0.15259863141314298"
"157442","0.15133041745192574","0.15133041745192574","0.15133041745192574"
"157704","0.15455050706849238","0.15455050706849238","0.15455050706849238"
"157968","0.15433118993492803","0.15433118993492803","0.15433118993492803"
"158229","0.15230270654953096","0.15230270654953096","0.15230270654953096"
"158491","0.14834683042645752","0.14834683042645752","0.14834683042645752"
"158746","0.1461038199013696","0.1461038199013696","0.1461038199013696"
"159011","0.15397027284607326","0.15397027284607326","0.15397027284607326"
"159274","0.14581902826479615","0.14581902826479615","0.14581902826479615"
"159535","0.14876359122691019","0.14876359122691019","0.14876359122691019"
"159792","0.1449645540710389","0.1449645540710389","0.1449645540710389"
"160054","0.14656383467369416","0.14656383467369416","0.14656383467369416"
"160319","0.15208931942093354","0.15208931942093354","0.15208931942093354"
"160581","0.15321160092283798","0.15321160092283798","0.15321160092283798"
"160841","0.14773014860410577","0.14773014860410577","0.14773014860410577"
"161102","0.14721242282288355","0.14721242282288355","0.14721242282288355"
"161361","0.1510070161685024","0.1510070161685024","0.1510070161685024"
"161621","0.14823910662588521","0.14823910662588521","0.14823910662588521"
"161883","0.14854553633788947","0.14854553633788947","0.14854553633788947"
"162142","0.15283824496264148","0.15283824496264148","0.15283824496264148"
"162400","0.14709022314934783","0.14709022314934783","0.14709022314934783"
"162664","0.1543353529704003","0.1543353529704003","0.1543353529704003"
"162925","0.14956388052975073","0.14956388052975073","0.14956388052975073"
"163190","0.14477959888533015","0.14477959888533015","0.14477959888533015"
"163455","0.1499522641126721","0.1499522641126721","0.1499522641126721"
"163714","0.1459574808672706","0.1459574808672706","0.1459574808672706"
"163976","0.14822443494622561","0.14822443494622561","0.14822443494622561"
"164242","0.15351113482115217","0.15351113482115217","0.15351113482115217"
"164501","0.14280556451758972","0.14280556451758972","0.14280556451758972"
"164761","0.1485948008615683","0.1485948008615683","0.1485948008615683"
"165023","0.1510890906779805","0.1510890906779805","0.1510890906779805"
"165284","0.14887716760245853","0.14887716760245853","0.14887716760245853"
"165545","0.14917923647801534","0.14917923647801534","0.14917923647801534"
"165807","0.1498090578324628","0.1498090578324628","0.1498090578324628"
"166069","0.14840675666289718","0.14840675666289718","0.14840675666289718"
"166332","0.16178782027488428","0.16178782027488428","0.16178782027488428"
"166593","0.1508521885307808","0.1508521885307808","0.1508521885307808"
"166856","0.14927006050479386","0.14927006050479386","0.14927006050479386"
"167114","0.14157458429290273","0.14157458429290273","0.14157458429290273"
"167374","0.14668040910893876","0.14668040910893876","0.14668040910893876"
"167636","0.15251396242789414","0.15251396242789414","0.15251396242789414"
"167899","0.15797997202119055","0.15797997202119055","0.15797997202119055"
"168160","0.15340288618884","0.15340288618884","0.15340288618884"
"168421","0.1536958263790307","0.1536958263790307","0.1536958263790307"
"168680","0.14947481221185382","0.14947481221185382","0.14947481221185382"
"168946","0.14987651789429896","0.14987651789429896","0.14987651789429896"
"169208","0.14501736731208045","0.14501736731208045","0.14501736731208045"
"169472","0.14372069245982805","0.14372069245982805","0.14372069245982805"
"169731","0.14358314127444657","0.14358314127444657","0.14358314127444657"
"169991","0.1476622246046853","0.1476622246046853","0.1476622246046853"
"170249","0.14491775005673108","0.14491775005673108","0.14491775005673108"
"170511","0.1452956979393803","0.1452956979393803","0.1452956979393803"
"170776","0.14714132445815412","0.14714132445815412","0.14714132445815412"
"171040","0.1525234229154414","0.1525234229154414","0.1525234229154414"
"171302","0.14317164938436502","0.14317164938436502","0.14317164938436502"
"171565","0.1487840651899199","0.1487840651899199","0.1487840651899199"
"171830","0.14556611923181556","0.14556611923181556","0.14556611923181556"
"172091","0.14796594826144707","0.14796594826144707","0.14796594826144707"
"172348","0.14745337900701952","0.14745337900701952","0.14745337900701952"
"172607","0.14635769140723406","0.14635769140723406","0.14635769140723406"
"172867","0.14155133753738572","0.14155133753738572","0.14155133753738572"
"173129","0.1470385440700406","0.1470385440700406","0.1470385440700406"
"173392","0.1459966677538445","0.1459966677538445","0.1459966677538445"
"173653","0.1466307855717695","0.1466307855717695","0.1466307855717695"
"173914","0.14990404813701355","0.14990404813701355","0.14990404813701355"
"174180","0.1491904756918418","0.1491904756918418","0.1491904756918418"
"174443","0.14563929707690879","0.14563929707690879","0.14563929707690879"
"174705","0.14607954156991984","0.14607954156991984","0.14607954156991984"
"174966","0.14910934533278","0.14910934533278","0.14910934533278"
"175227","0.15488640859819294","0.15488640859819294","0.15488640859819294"
"175490","0.14986991089171767","0.14986991089171767","0.14986991089171767"
"175755","0.14476351457370468","0.14476351457370468","0.14476351457370468"
"176013","0.1397628514855264","0.1397628514855264","0.1397628514855264"
"176276","0.14645435874990093","0.14645435874990093","0.14645435874990093"
"176537","0.1469640159276554","0.1469640159276554","0.1469640159276554"
"176793","0.14081551884469784","0.14081551884469784","0.14081551884469784"
"177054","0.14397596887623348","0.14397596887623348","0.14397596887623348"
"177314","0.1394719373432727","0.1394719373432727","0.1394719373432727"
"177576","0.14301844685707724","0.14301844685707724","0.14301844685707724"
"177835","0.13898153594377483","0.13898153594377483","0.13898153594377483"
"178098","0.14421489766367776","0.14421489766367776","0.14421489766367776"
"178357","0.13935477616131142","0.13935477616131142","0.13935477616131142"
"178620","0.13915980315990487","0.13915980315990487","0.13915980315990487"
"178882","0.1422429093071025","0.1422429093071025","0.1422429093071025"
"179141","0.14141180910983878","0.14141180910983878","0.14141180910983878"
"179402","0.1476442616538688","0.1476442616538688","0.1476442616538688"
"179664","0.13928210817395564","0.13928210817395564","0.13928210817395564"
"179927","0.14838380267767523","0.14838380267767523","0.14838380267767523"
"180190","0.14533609574171782","0.14533609574171782","0.14533609574171782"
"180454","0.14831458859453212","0.14831458859453212","0.14831458859453212"
"180717","0.14297902957549116","0.14297902957549116","0.14297902957549116"
"180980","0.14454286308644196","0.14454286308644196","0.14454286308644196"
"181243","0.14925542619811016","0.14925542619811016","0.14925542619811016"
"181504","0.1446044962296907","0.1446044962296907","0.1446044962296907"
"181765","0.14400205995356458","0.14400205995356458","0.14400205995356458"
"182029","0.14766929600009251","0.14766929600009251","0.14766929600009251"
"182289","0.14362425642010937","0.14362425642010937","0.14362425642010937"
"182548","0.1393358651904084","0.1393358651904084","0.1393358651904084"
"182812","0.14105069524006092","0.14105069524006092","0.14105069524006092"
"183068","0.13494025481112942","0.13494025481112942","0.13494025481112942"
"183331","0.14452478236785626","0.14452478236785626","0.14452478236785626"
"183591","0.13930594290627163","0.13930594290627163","0.13930594290627163"
"183848","0.14060266578671576","0.14060266578671576","0.14060266578671576"
"184109","0.14320015300231193","0.14320015300231193","0.14320015300231193"
"184372","0.14529678314504363","0.14529678314504363","0.14529678314504363"
"184632","0.13998761174268332","0.13998761174268332","0.13998761174268332"
"184889","0.13943725905648094","0.13943725905648094","0.13943725905648094"
"185153","0.14392549506991836","0.14392549506991836","0.14392549506991836"
"185411","0.13730666437850544","0.13730666437850544","0.13730666437850544"
"185667","0.13228286727885094","0.13228286727885094","0.13228286727885094"
"185931","0.1450334096364451","0.1450334096364451","0.1450334096364451"
"186192","0.1373506769375691","0.1373506769375691","0.1373506769375691"
"186455","0.14782839530196026","0.14782839530196026","0.14782839530196026"
"186722","0.1556158932682025","0.1556158932682025","0.1556158932682025"
"186984","0.141645349907858","0.141645349907858","0.141645349907858"
"187244","0.14499100490025332","0.14499100490025332","0.14499100490025332"
"187506","0.13984100417751955","0.13984100417751955","0.13984100417751955"
"187768","0.14108642326480625","0.14108642326480625","0.14108642326480625"
"188029","0.1382745045782746","0.1382745045782746","0.1382745045782746"
"188293","0.141872510152088","0.141872510152088","0.141872510152088"
"188556","0.1391285057975944","0.1391285057975944","0.1391285057975944"
"188816","0.13854630700582704","0.13854630700582704","0.13854630700582704"
"189073","0.14161385506829938","0.14161385506829938","0.14161385506829938"
"189336","0.14153407493813142","0.14153407493813142","0.14153407493813142"
"189596","0.13855807283540872","0.13855807283540872","0.13855807283540872"
"189856","0.13992909208879759","0.13992909208879759","0.13992909208879759"
"190119","0.139935129075431","0.139935129075431","0.139935129075431"
"190380","0.13813334173499517","0.13813334173499517","0.13813334173499517"
"190646","0.15282454725495084","0.15282454725495084","0.15282454725495084"
"190912","0.14379608725848064","0.14379608725848064","0.14379608725848064"
"191175","0.1436605064099017","0.1436605064099017","0.1436605064099017"
"191441","0.1478346552037986","0.1478346552037986","0.1478346552037986"
"191705","0.13915886212664696","0.13915886212664696","0.13915886212664696"
"191963","0.140705177478764","0.140705177478764","0.140705177478764"
"192222","0.13817122863162035","0.13817122863162035","0.13817122863162035"
"192479","0.135824645294371","0.135824645294371","0.135824645294371"
"192743","0.14234898410289262","0.14234898410289262","0.14234898410289262"
"192998","0.1386213966133856","0.1386213966133856","0.1386213966133856"
"193259","0.1408544199663964","0.1408544199663964","0.1408544199663964"
"193518","0.1384633949528607","0.1384633949528607","0.1384633949528607"
"193779","0.13965186529041898","0.13965186529041898","0.13965186529041898"
"194036","0.13921386707667802","0.13921386707667802","0.13921386707667802"
"194293","0.13969575073979232","0.13969575073979232","0.13969575073979232"
"194552","0.13699947693122527","0.13699947693122527","0.13699947693122527"
"194814","0.1425545998561111","0.1425545998561111","0.1425545998561111"
"195076","0.14483214062957742","0.14483214062957742","0.14483214062957742"
"195342","0.14895151967936338","0.14895151967936338","0.14895151967936338"
"195605","0.13432707144363235","0.13432707144363235","0.13432707144363235"
"195868","0.14171115699174724","0.14171115699174724","0.14171115699174724"
"196125","0.1363180546445991","0.1363180546445991","0.1363180546445991"
"196385","0.12965103916211834","0.12965103916211834","0.12965103916211834"
"196644","0.14180624792067528","0.14180624792067528","0.14180624792067528"
"196905","0.13598708733233272","0.13598708733233272","0.13598708733233272"
"197167","0.14268179512847942","0.14268179512847942","0.14268179512847942"
"197428","0.1433986411629889","0.1433986411629889","0.1433986411629889"
"197694","0.14180870421025338","0.14180870421025338","0.14180870421025338"
"197954","0.13588915341039934","0.13588915341039934","0.13588915341039934"
"198215","0.14006768621199195","0.14006768621199195","0.14006768621199195"
"198475","0.1409757921774412","0.1409757921774412","0.1409757921774412"
"198736","0.14131091570896545","0.14131091570896545","0.14131091570896545"
"198997","0.14277324930046723","0.14277324930046723","0.14277324930046723"
"199253","0.13817399636155758","0.13817399636155758","0.13817399636155758"
"199516","0.14171877252093915","0.14171877252093915","0.14171877252093915"
"199776","0.1367305151903463","0.1367305151903463","0.1367305151903463"
"200041","0.13985708643167696","0.13985708643167696","0.13985708643167696"
"200307","0.1432630266814647","0.1432630266814647","0.1432630266814647"
"200567","0.13476571357372757","0.13476571357372757","0.13476571357372757"
"200828","0.1398415977179987","0.1398415977179987","0.1398415977179987"
"201089","0.13721571918894354","0.13721571918894354","0.13721571918894354"
"201350","0.15041835748387739","0.15041835748387739","0.15041835748387739"
"201615","0.1437117866868977","0.1437117866868977","0.1437117866868977"
"201877","0.14186438258056913","0.14186438258056913","0.14186438258056913"
"202142","0.14173409838297285","0.14173409838297285","0.14173409838297285"
"202403","0.13925608236373588","0.13925608236373588","0.13925608236373588"
"202667","0.13672057080193245","0.13672057080193245","0.13672057080193245"
"202928","0.13851979327705244","0.13851979327705244","0.13851979327705244"
"203191","0.13737526305237788","0.13737526305237788","0.13737526305237788"
"203453","0.1415139967741506","0.1415139967741506","0.1415139967741506"
"203713","0.13454214619159047","0.13454214619159047","0.13454214619159047"
"203975","0.1394732951420642","0.1394732951420642","0.1394732951420642"
"204231","0.13593111525114568","0.13593111525114568","0.13593111525114568"
"204495","0.13982086811145014","0.13982086811145014","0.13982086811145014"
"204759","0.13868868432615672","0.13868868432615672","0.13868868432615672"
"205021","0.13904638428218313","0.13904638428218313","0.13904638428218313"
"205279","0.1327649290837584","0.1327649290837584","0.1327649290837584"
"205540","0.1364770584829415","0.1364770584829415","0.1364770584829415"
"205804","0.13459456406360112","0.13459456406360112","0.13459456406360112"
"206066","0.13884072271847725","0.13884072271847725","0.13884072271847725"
"206326","0.13572962473850114","0.13572962473850114","0.13572962473850114"
"206584","0.13265251553870872","0.13265251553870872","0.13265251553870872"
"206847","0.138706183481021","0.138706183481021","0.138706183481021"
"207109","0.13786121814040592","0.13786121814040592","0.13786121814040592"
"207375","0.14226504539590482","0.14226504539590482","0.14226504539590482"
"207636","0.1389111843815649","0.1389111843815649","0.1389111843815649"
"207899","0.13293981224935084","0.13293981224935084","0.13293981224935084"
"208160","0.14146140569506147","0.14146140569506147","0.14146140569506147"
"208416","0.13514399682381725","0.13514399682381725","0.13514399682381725"
"208678","0.13794956990083715","0.13794956990083715","0.13794956990083715"
"208940","0.1342266362936276","0.1342266362936276","0.1342266362936276"
"209200","0.1374982059502986","0.1374982059502986","0.1374982059502986"
"209458","0.13165038114329353","0.13165038114329353","0.13165038114329353"
"209717","0.13632267651832866","0.13632267651832866","0.13632267651832866"
"209979","0.1347303807731307","0.1347303807731307","0.1347303807731307"
"210240","0.13386929373562356","0.13386929373562356","0.13386929373562356"
"210498","0.13566006192883545","0.13566006192883545","0.13566006192883545"
"210758","0.13807474216681143","0.13807474216681143","0.13807474216681143"
"211016","0.13656011128903695","0.13656011128903695","0.13656011128903695"
"211279","0.14314466797513528","0.14314466797513528","0.14314466797513528"
"211543","0.14074749597435798","0.14074749597435798","0.14074749597435798"
"211803","0.13513676749181622","0.13513676749181622","0.13513676749181622"
"212063","0.1333314723822833","0.1333314723822833","0.1333314723822833"
"212322","0.13385496194326355","0.13385496194326355","0.13385496194326355"
"212584","0.14225302202493964","0.14225302202493964","0.14225302202493964"
"212843","0.13546420611278825","0.13546420611278825","0.13546420611278825"
"213103","0.14173355316392508","0.14173355316392508","0.14173355316392508"
"213363","0.13463223443800126","0.13463223443800126","0.13463223443800126"
"213623","0.13773654342177244","0.13773654342177244","0.13773654342177244"
"213887","0.13983425647418288","0.13983425647418288","0.13983425647418288"
"214148","0.14348169062782576","0.14348169062782576","0.14348169062782576"
"214405","0.13101048846395516","0.13101048846395516","0.13101048846395516"
"214670","0.14466263956182443","0.14466263956182443","0.14466263956182443"
"214934","0.14111785311598818","0.14111785311598818","0.14111785311598818"
"215196","0.13545228484590013","0.13545228484590013","0.13545228484590013"
"215458","0.14049437776237902","0.14049437776237902","0.14049437776237902"
"215716","0.13239221123430073","0.13239221123430073","0.13239221123430073"
"215979","0.14031523637374851","0.14031523637374851","0.14031523637374851"
"216239","0.13308327122021643","0.13308327122021643","0.13308327122021643"
"216505","0.14309781496910443","0.14309781496910443","0.14309781496910443"
"216765","0.13860169251183435","0.13860169251183435","0.13860169251183435"
"217023","0.1321497968123488","0.1321497968123488","0.1321497968123488"
"217284","0.1349703334831985","0.1349703334831985","0.1349703334831985"
"217547","0.13973340143353002","0.13973340143353002","0.13973340143353002"
"217810","0.13992086549276625","0.13992086549276625","0.13992086549276625"
"218072","0.13943504296153778","0.13943504296153778","0.13943504296153778"
"218337","0.13924965811825554","0.13924965811825554","0.13924965811825554"
"218600","0.13771630104618576","0.13771630104618576","0.13771630104618576"
"218859","0.13605630584024758","0.13605630584024758","0.13605630584024758"
"219122","0.14051846923311911","0.14051846923311911","0.14051846923311911"
"219384","0.14515774614334173","0.14515774614334173","0.14515774614334173"
"219642","0.13851567075331833","0.13851567075331833","0.13851567075331833"
"219906","0.14303809267026255","0.14303809267026255","0.14303809267026255"
"220168","0.13787336068179412","0.13787336068179412","0.13787336068179412"
"220433","0.133036693821664","0.133036693821664","0.133036693821664"
"220692","0.13972905466178334","0.13972905466178334","0.13972905466178334"
"220950","0.13549656423186837","0.13549656423186837","0.13549656423186837"
"221209","0.1336697575952511","0.1336697575952511","0.1336697575952511"
"221470","0.13647685211043425","0.13647685211043425","0.13647685211043425"
"221731","0.13237796418825246","0.13237796418825246","0.13237796418825246"
"221997","0.14031372306464707","0.14031372306464707","0.14031372306464707"
"222260","0.1346281840724446","0.1346281840724446","0.1346281840724446"
"222516","0.1340399882833441","0.1340399882833441","0.1340399882833441"
"222773","0.13363468660049396","0.13363468660049396","0.13363468660049396"
"223040","0.14307477923998574","0.14307477923998574","0.14307477923998574"
"223301","0.13124153338731848","0.13124153338731848","0.13124153338731848"
"223561","0.13482204090103314","0.13482204090103314","0.13482204090103314"
"223816","0.13509005275758548","0.13509005275758548","0.13509005275758548"
"224078","0.13718761314367353","0.13718761314367353","0.13718761314367353"
"224338","0.13549033109918868","0.13549033109918868","0.13549033109918868"
"224602","0.1371852909104613","0.1371852909104613","0.1371852909104613"
"224862","0.13297076521700263","0.13297076521700263","0.13297076521700263"
"225121","0.12951494757694018","0.12951494757694018","0.12951494757694018"
"225382","0.14025446526621962","0.14025446526621962","0.14025446526621962"
"225649","0.13842796871238255","0.13842796871238255","0.13842796871238255"
"225912","0.14243498937169424","0.14243498937169424","0.14243498937169424"
"226171","0.1342336814584058","0.1342336814584058","0.1342336814584058"
"226433","0.14078228002831986","0.14078228002831986","0.14078228002831986"
"226695","0.12978387676310119","0.12978387676310119","0.12978387676310119"
"226957","0.13527545733033086","0.13527545733033086","0.13527545733033086"
"227225","0.1408003436529589","0.1408003436529589","0.1408003436529589"
"227486","0.13042296878588908","0.13042296878588908","0.13042296878588908"
