"Step","fine tune relabel+random_0_1e-05 - average_loss","fine tune relabel+random_0_1e-05 - average_loss__MIN","fine tune relabel+random_0_1e-05 - average_loss__MAX"
"231703","1.2479968048714625","1.2479968048714625","1.2479968048714625"
"231964","1.113426365022174","1.113426365022174","1.113426365022174"
"232232","1.2405389829090954","1.2405389829090954","1.2405389829090954"
"232495","1.0342189423387431","1.0342189423387431","1.0342189423387431"
"232761","1.121933296352792","1.121933296352792","1.121933296352792"
"233032","1.0024215570862187","1.0024215570862187","1.0024215570862187"
"233293","1.16382343625761","1.16382343625761","1.16382343625761"
"233557","1.060335410904264","1.060335410904264","1.060335410904264"
"233828","1.1715702364164082","1.1715702364164082","1.1715702364164082"
"234097","1.129034213029319","1.129034213029319","1.129034213029319"
"234360","1.0701556491585913","1.0701556491585913","1.0701556491585913"
"234619","1.0714969874808082","1.0714969874808082","1.0714969874808082"
"234875","0.9631010240496835","0.9631010240496835","0.9631010240496835"
"235142","1.0677686527825039","1.0677686527825039","1.0677686527825039"
"235400","1.0875230798862077","1.0875230798862077","1.0875230798862077"
"235666","1.2071843720611368","1.2071843720611368","1.2071843720611368"
"235937","1.1387445614859324","1.1387445614859324","1.1387445614859324"
"236200","1.1512426109675222","1.1512426109675222","1.1512426109675222"
"236466","1.064350236124768","1.064350236124768","1.064350236124768"
"236709","0.9606194760941218","0.9606194760941218","0.9606194760941218"
"236972","1.1133536224839864","1.1133536224839864","1.1133536224839864"
"237226","1.1721208918161108","1.1721208918161108","1.1721208918161108"
"237492","1.1267176885884878","1.1267176885884878","1.1267176885884878"
"237750","1.087118001659796","1.087118001659796","1.087118001659796"
"238012","1.1659112681182568","1.1659112681182568","1.1659112681182568"
"238281","1.1590522753604864","1.1590522753604864","1.1590522753604864"
"238531","1.0692721070238838","1.0692721070238838","1.0692721070238838"
"238792","1.336759615814154","1.336759615814154","1.336759615814154"
"239053","1.1353718703846054","1.1353718703846054","1.1353718703846054"
"239298","1.0547376511825455","1.0547376511825455","1.0547376511825455"
"239566","1.0399056074199124","1.0399056074199124","1.0399056074199124"
"239835","1.2243877153705667","1.2243877153705667","1.2243877153705667"
"240101","1.2457318182083028","1.2457318182083028","1.2457318182083028"
"240363","1.1489931729797163","1.1489931729797163","1.1489931729797163"
"240635","1.1597746601535215","1.1597746601535215","1.1597746601535215"
"240910","1.0511810059107285","1.0511810059107285","1.0511810059107285"
"241170","1.204019116251557","1.204019116251557","1.204019116251557"
"241421","1.1491753625991619","1.1491753625991619","1.1491753625991619"
"241682","1.1056811192588358","1.1056811192588358","1.1056811192588358"
"241939","1.1128254892461895","1.1128254892461895","1.1128254892461895"
"242196","1.1510161420537366","1.1510161420537366","1.1510161420537366"
"242453","1.1230889946717177","1.1230889946717177","1.1230889946717177"
"242702","1.1619948921824188","1.1619948921824188","1.1619948921824188"
"242967","1.1849011393437632","1.1849011393437632","1.1849011393437632"
"243236","1.1331107931620126","1.1331107931620126","1.1331107931620126"
"243496","1.159363813044976","1.159363813044976","1.159363813044976"
"243763","1.0619423750250905","1.0619423750250905","1.0619423750250905"
"244025","1.0691233232728168","1.0691233232728168","1.0691233232728168"
"244295","1.2620485762479128","1.2620485762479128","1.2620485762479128"
"244559","1.1599579143898073","1.1599579143898073","1.1599579143898073"
"244828","1.229464994690709","1.229464994690709","1.229464994690709"
"245073","1.1049851470733907","1.1049851470733907","1.1049851470733907"
"245341","1.211067123857905","1.211067123857905","1.211067123857905"
"245614","1.0632483837448943","1.0632483837448943","1.0632483837448943"
"245888","0.9773300361009585","0.9773300361009585","0.9773300361009585"
"246150","1.072920894375043","1.072920894375043","1.072920894375043"
"246408","1.073332731029514","1.073332731029514","1.073332731029514"
"246674","1.1806480953858463","1.1806480953858463","1.1806480953858463"
"246938","1.0216019232791882","1.0216019232791882","1.0216019232791882"
"247206","1.1853821081720592","1.1853821081720592","1.1853821081720592"
"247455","1.1316190682685205","1.1316190682685205","1.1316190682685205"
"247716","1.1946554096760573","1.1946554096760573","1.1946554096760573"
"247979","1.151622539151598","1.151622539151598","1.151622539151598"
"248236","1.177551771810761","1.177551771810761","1.177551771810761"
"248486","1.125200184875293","1.125200184875293","1.125200184875293"
"248747","1.1686496054100703","1.1686496054100703","1.1686496054100703"
"249003","1.131638804265054","1.131638804265054","1.131638804265054"
"249269","1.1178881344540093","1.1178881344540093","1.1178881344540093"
"249537","1.2136217993582075","1.2136217993582075","1.2136217993582075"
"249799","1.1705858689711761","1.1705858689711761","1.1705858689711761"
"250064","1.0882656292084072","1.0882656292084072","1.0882656292084072"
"250325","1.1160040736807766","1.1160040736807766","1.1160040736807766"
"250573","1.0858642872134259","1.0858642872134259","1.0858642872134259"
"250836","1.1138798036439341","1.1138798036439341","1.1138798036439341"
"251095","1.0996570706118216","1.0996570706118216","1.0996570706118216"
"251362","1.1229599166841533","1.1229599166841533","1.1229599166841533"
"251626","1.1857287527176854","1.1857287527176854","1.1857287527176854"
"251892","1.0600929152954204","1.0600929152954204","1.0600929152954204"
"252157","1.2112141888670156","1.2112141888670156","1.2112141888670156"
"252412","1.0680354014454039","1.0680354014454039","1.0680354014454039"
"252678","1.1549908670086864","1.1549908670086864","1.1549908670086864"
"252941","1.1710083529235338","1.1710083529235338","1.1710083529235338"
"253186","1.0217590090787543","1.0217590090787543","1.0217590090787543"
"253455","1.151712045432241","1.151712045432241","1.151712045432241"
"253719","1.1305071736507721","1.1305071736507721","1.1305071736507721"
"253984","1.0827815686387043","1.0827815686387043","1.0827815686387043"
"254248","1.0115373956232294","1.0115373956232294","1.0115373956232294"
"254512","1.1612503137853412","1.1612503137853412","1.1612503137853412"
"254775","1.0345236029212803","1.0345236029212803","1.0345236029212803"
"255039","1.0569792763226562","1.0569792763226562","1.0569792763226562"
"255297","1.0868278138916871","1.0868278138916871","1.0868278138916871"
"255562","1.0434525945529727","1.0434525945529727","1.0434525945529727"
"255814","0.9853807323632214","0.9853807323632214","0.9853807323632214"
"256066","1.0701633166103202","1.0701633166103202","1.0701633166103202"
"256324","1.1462151611292803","1.1462151611292803","1.1462151611292803"
"256584","1.0939809494694097","1.0939809494694097","1.0939809494694097"
"256853","1.1252428821308968","1.1252428821308968","1.1252428821308968"
"257125","1.2756292517761385","1.2756292517761385","1.2756292517761385"
"257387","1.214060097767247","1.214060097767247","1.214060097767247"
"257650","1.1429909869521166","1.1429909869521166","1.1429909869521166"
"257902","1.0901980562570268","1.0901980562570268","1.0901980562570268"
"258166","1.0205875521322612","1.0205875521322612","1.0205875521322612"
"258435","1.1085225263790193","1.1085225263790193","1.1085225263790193"
"258697","1.158471444973092","1.158471444973092","1.158471444973092"
"258968","1.132428775557633","1.132428775557633","1.132428775557633"
"259230","1.214693672227006","1.214693672227006","1.214693672227006"
"259488","1.085288178589609","1.085288178589609","1.085288178589609"
"259756","1.1077591952725858","1.1077591952725858","1.1077591952725858"
"260010","1.1705212074012334","1.1705212074012334","1.1705212074012334"
"260278","1.252348076874545","1.252348076874545","1.252348076874545"
"260532","1.150127674114925","1.150127674114925","1.150127674114925"
"260804","1.2189909566109622","1.2189909566109622","1.2189909566109622"
"261067","1.0510025875172715","1.0510025875172715","1.0510025875172715"
"261336","1.2133448569035088","1.2133448569035088","1.2133448569035088"
"261597","1.1347245273597957","1.1347245273597957","1.1347245273597957"
