"Step","1.g.4_0_0.0001 - average_loss","1.g.4_0_0.0001 - average_loss__MIN","1.g.4_0_0.0001 - average_loss__MAX"
"305325","1.0210039697012958","1.0210039697012958","1.0210039697012958"
"305582","1.027152698061197","1.027152698061197","1.027152698061197"
"305855","1.18663520735723","1.18663520735723","1.18663520735723"
"306109","0.9683634840899705","0.9683634840899705","0.9683634840899705"
"306375","1.018684348335039","1.018684348335039","1.018684348335039"
"306627","0.9916353475862437","0.9916353475862437","0.9916353475862437"
"306880","0.9728523912603286","0.9728523912603286","0.9728523912603286"
"307147","1.0945642166247396","1.0945642166247396","1.0945642166247396"
"307411","1.121662243415981","1.121662243415981","1.121662243415981"
"307680","0.9793887050312735","0.9793887050312735","0.9793887050312735"
"307939","1.0749551527883952","1.0749551527883952","1.0749551527883952"
"308193","1.0676006332143313","1.0676006332143313","1.0676006332143313"
"308466","0.9612055533184267","0.9612055533184267","0.9612055533184267"
"308732","1.0813694711622839","1.0813694711622839","1.0813694711622839"
"308994","1.0026954531435928","1.0026954531435928","1.0026954531435928"
"309253","1.0788768265312374","1.0788768265312374","1.0788768265312374"
"309518","0.995329796508762","0.995329796508762","0.995329796508762"
"309782","0.9952741125009982","0.9952741125009982","0.9952741125009982"
"310050","1.1151543184206174","1.1151543184206174","1.1151543184206174"
"310298","1.1159095823709948","1.1159095823709948","1.1159095823709948"
"310563","1.050024875625968","1.050024875625968","1.050024875625968"
"310832","1.1367140524539419","1.1367140524539419","1.1367140524539419"
"311096","0.9875829196086636","0.9875829196086636","0.9875829196086636"
"311366","1.0900422669232217","1.0900422669232217","1.0900422669232217"
"311630","1.097610664801661","1.097610664801661","1.097610664801661"
"311890","0.9885727829202565","0.9885727829202565","0.9885727829202565"
"312156","1.0852023625732214","1.0852023625732214","1.0852023625732214"
"312409","1.0500604825646238","1.0500604825646238","1.0500604825646238"
"312675","1.0828107308692598","1.0828107308692598","1.0828107308692598"
"312935","0.9401778331932427","0.9401778331932427","0.9401778331932427"
"313205","1.1017621153695842","1.1017621153695842","1.1017621153695842"
"313469","0.9405907353593244","0.9405907353593244","0.9405907353593244"
"313728","0.9266966458105512","0.9266966458105512","0.9266966458105512"
"313976","1.059939322023753","1.059939322023753","1.059939322023753"
"314234","1.0052331765857438","1.0052331765857438","1.0052331765857438"
"314499","1.2067176039770182","1.2067176039770182","1.2067176039770182"
"314764","1.1030819504908407","1.1030819504908407","1.1030819504908407"
"315027","1.1645198400162","1.1645198400162","1.1645198400162"
"315291","1.1380267754030444","1.1380267754030444","1.1380267754030444"
"315561","1.1124922211850592","1.1124922211850592","1.1124922211850592"
"315825","1.092930988117658","1.092930988117658","1.092930988117658"
"316097","1.0025803126853392","1.0025803126853392","1.0025803126853392"
"316358","0.972182474606153","0.972182474606153","0.972182474606153"
"316615","0.9982197006320617","0.9982197006320617","0.9982197006320617"
"316883","0.9494795668909555","0.9494795668909555","0.9494795668909555"
"317149","0.9784144212920742","0.9784144212920742","0.9784144212920742"
"317408","1.078197517647714","1.078197517647714","1.078197517647714"
"317668","1.1037914405348646","1.1037914405348646","1.1037914405348646"
"317931","1.0098707318433957","1.0098707318433957","1.0098707318433957"
"318197","1.0581943665243874","1.0581943665243874","1.0581943665243874"
"318463","0.9956204955744458","0.9956204955744458","0.9956204955744458"
"318730","0.8731122043139922","0.8731122043139922","0.8731122043139922"
"318990","1.0791088213174986","1.0791088213174986","1.0791088213174986"
"319243","1.0533010625054742","1.0533010625054742","1.0533010625054742"
"319506","1.090840883019104","1.090840883019104","1.090840883019104"
"319772","0.9722288414024889","0.9722288414024889","0.9722288414024889"
"320042","1.1003201103362192","1.1003201103362192","1.1003201103362192"
"320312","1.0495708761197498","1.0495708761197498","1.0495708761197498"
"320573","1.0604126235785232","1.0604126235785232","1.0604126235785232"
"320841","1.204312454258199","1.204312454258199","1.204312454258199"
"321087","0.950716261692509","0.950716261692509","0.950716261692509"
"321356","0.9944359775765332","0.9944359775765332","0.9944359775765332"
"321620","0.8869814271204396","0.8869814271204396","0.8869814271204396"
"321873","0.9435621482219727","0.9435621482219727","0.9435621482219727"
"322139","1.0516351032508058","1.0516351032508058","1.0516351032508058"
"322406","1.0894788850619852","1.0894788850619852","1.0894788850619852"
"322666","1.0386077818498847","1.0386077818498847","1.0386077818498847"
"322917","0.9956132830269003","0.9956132830269003","0.9956132830269003"
"323186","1.1145926209831991","1.1145926209831991","1.1145926209831991"
"323449","1.10768404540442","1.10768404540442","1.10768404540442"
"323699","1.0074785060637605","1.0074785060637605","1.0074785060637605"
"323943","1.0818023341828167","1.0818023341828167","1.0818023341828167"
"324205","1.067114959413802","1.067114959413802","1.067114959413802"
"324465","1.0764915512473778","1.0764915512473778","1.0764915512473778"
"324709","1.027703184330905","1.027703184330905","1.027703184330905"
"324977","1.0883103152238118","1.0883103152238118","1.0883103152238118"
"325250","1.14465363431308","1.14465363431308","1.14465363431308"
"325513","1.1342100023420105","1.1342100023420105","1.1342100023420105"
"325781","1.1253949556327252","1.1253949556327252","1.1253949556327252"
"326041","1.0267477397435574","1.0267477397435574","1.0267477397435574"
"326289","1.0724648906688437","1.0724648906688437","1.0724648906688437"
"326543","1.0651647807988749","1.0651647807988749","1.0651647807988749"
"326817","1.0809881242432648","1.0809881242432648","1.0809881242432648"
"327073","1.1549459971343936","1.1549459971343936","1.1549459971343936"
"327332","1.1085029007605296","1.1085029007605296","1.1085029007605296"
"327585","1.0404071942331845","1.0404071942331845","1.0404071942331845"
"327849","1.0285107953946055","1.0285107953946055","1.0285107953946055"
"328108","1.0825049632338561","1.0825049632338561","1.0825049632338561"
"328357","0.9355126642845434","0.9355126642845434","0.9355126642845434"
"328612","1.0312695828124494","1.0312695828124494","1.0312695828124494"
"328853","1.1173912230809826","1.1173912230809826","1.1173912230809826"
"329119","1.0874293560131016","1.0874293560131016","1.0874293560131016"
"329382","1.1397723049742472","1.1397723049742472","1.1397723049742472"
"329645","0.9477042460331211","0.9477042460331211","0.9477042460331211"
"329914","1.1251387568762492","1.1251387568762492","1.1251387568762492"
"330163","0.8439246169371607","0.8439246169371607","0.8439246169371607"
"330425","1.0042493175362954","1.0042493175362954","1.0042493175362954"
"330686","1.0462076442414265","1.0462076442414265","1.0462076442414265"
"330950","1.0790392977252512","1.0790392977252512","1.0790392977252512"
"331205","1.11933815979306","1.11933815979306","1.11933815979306"
"331467","0.9879656232087991","0.9879656232087991","0.9879656232087991"
"331736","0.9855244019373529","0.9855244019373529","0.9855244019373529"
"331995","1.0415058135072253","1.0415058135072253","1.0415058135072253"
"332257","0.9628127021601274","0.9628127021601274","0.9628127021601274"
"332508","1.1423956823826302","1.1423956823826302","1.1423956823826302"
"332770","1.059436625878901","1.059436625878901","1.059436625878901"
"333028","0.9841268135985332","0.9841268135985332","0.9841268135985332"
"333298","1.1158459381082497","1.1158459381082497","1.1158459381082497"
"333556","0.9576333190752405","0.9576333190752405","0.9576333190752405"
"333814","0.9731110775305328","0.9731110775305328","0.9731110775305328"
"334076","1.120030748817614","1.120030748817614","1.120030748817614"
"334339","1.1404062134006785","1.1404062134006785","1.1404062134006785"
"334597","1.0015199536693116","1.0015199536693116","1.0015199536693116"
"334862","0.9947804820849477","0.9947804820849477","0.9947804820849477"
"335121","1.0930941714319184","1.0930941714319184","1.0930941714319184"
"335377","1.0185295753614854","1.0185295753614854","1.0185295753614854"
"335631","0.9631183162295976","0.9631183162295976","0.9631183162295976"
"335892","1.1934325644074764","1.1934325644074764","1.1934325644074764"
"336157","1.0677683635509196","1.0677683635509196","1.0677683635509196"
"336411","1.003704171146634","1.003704171146634","1.003704171146634"
"336668","1.0773855298128048","1.0773855298128048","1.0773855298128048"
"336932","0.9763291956665044","0.9763291956665044","0.9763291956665044"
"337203","1.0461186093529102","1.0461186093529102","1.0461186093529102"
"337457","1.0593164244913753","1.0593164244913753","1.0593164244913753"
"337720","1.1376597433885358","1.1376597433885358","1.1376597433885358"
"337984","1.0766761705528627","1.0766761705528627","1.0766761705528627"
"338249","1.0115251125319369","1.0115251125319369","1.0115251125319369"
"338507","1.0375838603197103","1.0375838603197103","1.0375838603197103"
"338770","1.2120795807710643","1.2120795807710643","1.2120795807710643"
"339035","1.0433944874385241","1.0433944874385241","1.0433944874385241"
"339301","1.0515374955090728","1.0515374955090728","1.0515374955090728"
"339567","1.0227959324502283","1.0227959324502283","1.0227959324502283"
"339827","1.1212176447393496","1.1212176447393496","1.1212176447393496"
"340091","1.0607851482359787","1.0607851482359787","1.0607851482359787"
"340354","0.994530278870829","0.994530278870829","0.994530278870829"
"340615","0.8897265960220668","0.8897265960220668","0.8897265960220668"
"340862","1.125420347052925","1.125420347052925","1.125420347052925"
"341121","1.0065132489572262","1.0065132489572262","1.0065132489572262"
"341380","0.966476111075888","0.966476111075888","0.966476111075888"
"341647","1.0299057972679613","1.0299057972679613","1.0299057972679613"
"341899","0.9903310696657577","0.9903310696657577","0.9903310696657577"
"342166","0.9746991799083642","0.9746991799083642","0.9746991799083642"
"342430","0.9921716977322594","0.9921716977322594","0.9921716977322594"
"342685","0.986619090212992","0.986619090212992","0.986619090212992"
"342941","0.9068731670614782","0.9068731670614782","0.9068731670614782"
"343200","0.99603478508435","0.99603478508435","0.99603478508435"
"343468","0.9134306698804452","0.9134306698804452","0.9134306698804452"
"343728","1.0146577936531442","1.0146577936531442","1.0146577936531442"
"343997","1.039868646638782","1.039868646638782","1.039868646638782"
"344265","0.9822935189818104","0.9822935189818104","0.9822935189818104"
"344538","1.1369208722268798","1.1369208722268798","1.1369208722268798"
"344788","1.0999946089037052","1.0999946089037052","1.0999946089037052"
"345036","0.9559393126240509","0.9559393126240509","0.9559393126240509"
"345294","1.0493812351835086","1.0493812351835086","1.0493812351835086"
"345552","1.0152113240144496","1.0152113240144496","1.0152113240144496"
"345821","1.040173284906029","1.040173284906029","1.040173284906029"
"346088","1.1247479293316713","1.1247479293316713","1.1247479293316713"
"346348","0.9808062234462274","0.9808062234462274","0.9808062234462274"
"346605","1.0273315547793","1.0273315547793","1.0273315547793"
"346874","1.0213271120744265","1.0213271120744265","1.0213271120744265"
"347144","1.0541705711052247","1.0541705711052247","1.0541705711052247"
"347398","1.0731699221939952","1.0731699221939952","1.0731699221939952"
"347648","1.0878834511356161","1.0878834511356161","1.0878834511356161"
"347912","0.9553704057576532","0.9553704057576532","0.9553704057576532"
"348174","1.0118681935669092","1.0118681935669092","1.0118681935669092"
"348442","1.0686926088963211","1.0686926088963211","1.0686926088963211"
"348708","0.9533055287062824","0.9533055287062824","0.9533055287062824"
"348973","1.07898686104849","1.07898686104849","1.07898686104849"
"349231","0.9950666422211326","0.9950666422211326","0.9950666422211326"
"349491","1.0086100539580787","1.0086100539580787","1.0086100539580787"
"349758","1.0487323891285922","1.0487323891285922","1.0487323891285922"
"350032","1.0703254108939224","1.0703254108939224","1.0703254108939224"
"350287","1.0102957226538978","1.0102957226538978","1.0102957226538978"
"350546","0.9999566694057581","0.9999566694057581","0.9999566694057581"
"350804","1.0706414683963414","1.0706414683963414","1.0706414683963414"
"351069","1.0483114966412064","1.0483114966412064","1.0483114966412064"
"351331","1.0902933075066181","1.0902933075066181","1.0902933075066181"
"351597","0.9416199727037602","0.9416199727037602","0.9416199727037602"
"351866","1.0802888658391399","1.0802888658391399","1.0802888658391399"
"352118","1.1612434888731187","1.1612434888731187","1.1612434888731187"
"352373","1.0970911678768096","1.0970911678768096","1.0970911678768096"
"352637","1.0929951809653515","1.0929951809653515","1.0929951809653515"
"352909","0.9913702880647314","0.9913702880647314","0.9913702880647314"
"353176","1.020824505806453","1.020824505806453","1.020824505806453"
"353449","0.8568097589990785","0.8568097589990785","0.8568097589990785"
"353720","1.1557533588169449","1.1557533588169449","1.1557533588169449"
"353977","1.0150393962800284","1.0150393962800284","1.0150393962800284"
"354239","1.0343017946790523","1.0343017946790523","1.0343017946790523"
"354509","1.004208751670349","1.004208751670349","1.004208751670349"
"354767","0.9872452997666725","0.9872452997666725","0.9872452997666725"
"355035","0.9819191774625952","0.9819191774625952","0.9819191774625952"
"355299","0.9732513257766112","0.9732513257766112","0.9732513257766112"
"355558","1.1776338950799847","1.1776338950799847","1.1776338950799847"
"355824","1.0338049729644805","1.0338049729644805","1.0338049729644805"
"356090","1.140179784112107","1.140179784112107","1.140179784112107"
"356345","0.9967158628043844","0.9967158628043844","0.9967158628043844"
"356605","1.1300082827055895","1.1300082827055895","1.1300082827055895"
"356873","1.1224777490632496","1.1224777490632496","1.1224777490632496"
"357141","1.0740254323295277","1.0740254323295277","1.0740254323295277"
"357406","0.9794804033307625","0.9794804033307625","0.9794804033307625"
"357670","1.104011772556155","1.104011772556155","1.104011772556155"
"357937","0.9917184286737362","0.9917184286737362","0.9917184286737362"
"358202","1.0661319940869878","1.0661319940869878","1.0661319940869878"
"358466","1.078499946843395","1.078499946843395","1.078499946843395"
"358719","1.0365895032195367","1.0365895032195367","1.0365895032195367"
"358981","1.0515793876420299","1.0515793876420299","1.0515793876420299"
"359241","1.1437100981422528","1.1437100981422528","1.1437100981422528"
"359511","1.0320966877870146","1.0320966877870146","1.0320966877870146"
"359777","1.152671439121066","1.152671439121066","1.152671439121066"
"360036","1.0303458938858023","1.0303458938858023","1.0303458938858023"
"360303","1.0525358381808514","1.0525358381808514","1.0525358381808514"
"360572","1.0398946822586435","1.0398946822586435","1.0398946822586435"
"360839","1.0550173222743702","1.0550173222743702","1.0550173222743702"
"361109","1.0027532457158992","1.0027532457158992","1.0027532457158992"
"361360","1.1045776539378696","1.1045776539378696","1.1045776539378696"
"361617","1.1683356318992555","1.1683356318992555","1.1683356318992555"
"361877","1.0459331373117071","1.0459331373117071","1.0459331373117071"
"362125","1.03324715884772","1.03324715884772","1.03324715884772"
"362388","0.985853164670644","0.985853164670644","0.985853164670644"
"362650","1.11968153450914","1.11968153450914","1.11968153450914"
"362923","1.0873225235373627","1.0873225235373627","1.0873225235373627"
"363185","1.0596442568709297","1.0596442568709297","1.0596442568709297"
"363442","1.1579586033070433","1.1579586033070433","1.1579586033070433"
"363709","1.0199100954242466","1.0199100954242466","1.0199100954242466"
"363975","1.028447311152146","1.028447311152146","1.028447311152146"
"364226","1.0473610621857108","1.0473610621857108","1.0473610621857108"
"364462","1.0199571453702094","1.0199571453702094","1.0199571453702094"
"364721","1.215280691837823","1.215280691837823","1.215280691837823"
"364979","0.9895406511020863","0.9895406511020863","0.9895406511020863"
"365251","1.065443967175206","1.065443967175206","1.065443967175206"
"365520","0.950525145786553","0.950525145786553","0.950525145786553"
"365777","1.0768994668917902","1.0768994668917902","1.0768994668917902"
"366044","1.0248632735857994","1.0248632735857994","1.0248632735857994"
"366313","1.0342414207031394","1.0342414207031394","1.0342414207031394"
"366585","1.1330172882518834","1.1330172882518834","1.1330172882518834"
"366829","1.0779236706035604","1.0779236706035604","1.0779236706035604"
"367092","1.0883014745129262","1.0883014745129262","1.0883014745129262"
"367360","1.0013462871967391","1.0013462871967391","1.0013462871967391"
"367612","0.9816448801488472","0.9816448801488472","0.9816448801488472"
"367878","1.1039440283877942","1.1039440283877942","1.1039440283877942"
"368151","1.1076011878505523","1.1076011878505523","1.1076011878505523"
"368416","1.1632299623628752","1.1632299623628752","1.1632299623628752"
"368685","1.0807869588942225","1.0807869588942225","1.0807869588942225"
"368940","1.0838619452282594","1.0838619452282594","1.0838619452282594"
"369193","1.023795477099897","1.023795477099897","1.023795477099897"
"369461","0.9938183210311415","0.9938183210311415","0.9938183210311415"
"369714","1.1223688672494045","1.1223688672494045","1.1223688672494045"
"369987","1.1295633042080266","1.1295633042080266","1.1295633042080266"
"370248","1.195149622068197","1.195149622068197","1.195149622068197"
"370504","1.0682330003816147","1.0682330003816147","1.0682330003816147"
"370756","0.9574064777227981","0.9574064777227981","0.9574064777227981"
"371016","1.2260771126406647","1.2260771126406647","1.2260771126406647"
"371280","1.0105515329511008","1.0105515329511008","1.0105515329511008"
"371543","1.009991817102455","1.009991817102455","1.009991817102455"
"371814","1.0738861611061081","1.0738861611061081","1.0738861611061081"
"372072","0.9822493828218419","0.9822493828218419","0.9822493828218419"
"372336","1.0363093288828773","1.0363093288828773","1.0363093288828773"
"372603","1.0165148768229064","1.0165148768229064","1.0165148768229064"
"372871","1.0174765579054008","1.0174765579054008","1.0174765579054008"
"373139","0.9605077471570335","0.9605077471570335","0.9605077471570335"
"373404","1.0285396901696429","1.0285396901696429","1.0285396901696429"
"373671","0.9276320138234484","0.9276320138234484","0.9276320138234484"
"373938","0.9382685768575669","0.9382685768575669","0.9382685768575669"
"374205","1.0868871719719773","1.0868871719719773","1.0868871719719773"
"374466","0.9371827759563482","0.9371827759563482","0.9371827759563482"
"374725","1.0535374880109207","1.0535374880109207","1.0535374880109207"
"374981","1.0191128177144309","1.0191128177144309","1.0191128177144309"
"375229","1.0698275483890942","1.0698275483890942","1.0698275483890942"
"375492","1.020877055823803","1.020877055823803","1.020877055823803"
"375761","1.050300253885362","1.050300253885362","1.050300253885362"
"376031","1.0852649429458796","1.0852649429458796","1.0852649429458796"
"376295","1.0944034258951285","1.0944034258951285","1.0944034258951285"
"376554","1.1211201545930096","1.1211201545930096","1.1211201545930096"
"376825","0.9421735491160456","0.9421735491160456","0.9421735491160456"
"377081","1.0096793410585339","1.0096793410585339","1.0096793410585339"
"377336","1.0639994371615107","1.0639994371615107","1.0639994371615107"
"377591","1.071091995532988","1.071091995532988","1.071091995532988"
"377856","0.936866446141519","0.936866446141519","0.936866446141519"
"378124","1.2599428259665189","1.2599428259665189","1.2599428259665189"
"378388","1.0630845774387825","1.0630845774387825","1.0630845774387825"
"378649","0.9829822014086298","0.9829822014086298","0.9829822014086298"
"378907","1.0560131577608698","1.0560131577608698","1.0560131577608698"
"379173","1.142515238519274","1.142515238519274","1.142515238519274"
"379437","1.1907184060387037","1.1907184060387037","1.1907184060387037"
"379708","1.0815337822884843","1.0815337822884843","1.0815337822884843"
"379970","1.0025080210103612","1.0025080210103612","1.0025080210103612"
"380236","1.0683698147297922","1.0683698147297922","1.0683698147297922"
"380490","0.9778028823971419","0.9778028823971419","0.9778028823971419"
"380758","0.9787606676210729","0.9787606676210729","0.9787606676210729"
"381021","1.1279525107738597","1.1279525107738597","1.1279525107738597"
"381275","1.0922623015443136","1.0922623015443136","1.0922623015443136"
"381537","1.0347662684951568","1.0347662684951568","1.0347662684951568"
"381793","0.9626895283947625","0.9626895283947625","0.9626895283947625"
"382062","1.0651621441614585","1.0651621441614585","1.0651621441614585"
"382327","1.1309031408857486","1.1309031408857486","1.1309031408857486"
"382598","1.1567754558322054","1.1567754558322054","1.1567754558322054"
"382857","1.1492118753697862","1.1492118753697862","1.1492118753697862"
"383122","1.1073420271973495","1.1073420271973495","1.1073420271973495"
"383387","0.956867493984609","0.956867493984609","0.956867493984609"
"383654","1.0726239995647087","1.0726239995647087","1.0726239995647087"
"383916","1.1621283167841925","1.1621283167841925","1.1621283167841925"
"384179","0.9809313770658525","0.9809313770658525","0.9809313770658525"
"384443","0.8861770741913158","0.8861770741913158","0.8861770741913158"
"384710","1.117174281444331","1.117174281444331","1.117174281444331"
"384969","0.9866999710323634","0.9866999710323634","0.9866999710323634"
"385236","0.9206954417220576","0.9206954417220576","0.9206954417220576"
"385504","1.137166419929829","1.137166419929829","1.137166419929829"
"385770","1.0610058704439234","1.0610058704439234","1.0610058704439234"
"386032","1.090983740847929","1.090983740847929","1.090983740847929"
"386280","1.0596514162574864","1.0596514162574864","1.0596514162574864"
"386555","1.1482907534607882","1.1482907534607882","1.1482907534607882"
"386825","0.9989624732760367","0.9989624732760367","0.9989624732760367"
"387091","1.0213738321051744","1.0213738321051744","1.0213738321051744"
"387349","0.9989330505434645","0.9989330505434645","0.9989330505434645"
"387597","1.054136620102471","1.054136620102471","1.054136620102471"
"387864","0.9973464404954703","0.9973464404954703","0.9973464404954703"
"388129","1.1152518825597224","1.1152518825597224","1.1152518825597224"
"388393","0.984865451820167","0.984865451820167","0.984865451820167"
"388663","1.155662867693334","1.155662867693334","1.155662867693334"
"388925","0.9656317060033841","0.9656317060033841","0.9656317060033841"
"389183","1.1334372642942248","1.1334372642942248","1.1334372642942248"
"389449","1.1772047949178446","1.1772047949178446","1.1772047949178446"
"389720","1.1332385561298373","1.1332385561298373","1.1332385561298373"
"389977","1.0915696469921494","1.0915696469921494","1.0915696469921494"
"390243","1.1269357474062598","1.1269357474062598","1.1269357474062598"
"390515","1.130683476614122","1.130683476614122","1.130683476614122"
"390768","1.0537711223498676","1.0537711223498676","1.0537711223498676"
"391032","0.9376740169585334","0.9376740169585334","0.9376740169585334"
"391305","1.1210112122370477","1.1210112122370477","1.1210112122370477"
"391558","1.0937138604312395","1.0937138604312395","1.0937138604312395"
"391816","1.0475077566632123","1.0475077566632123","1.0475077566632123"
"392073","1.0233805877178401","1.0233805877178401","1.0233805877178401"
"392337","0.8857589836496308","0.8857589836496308","0.8857589836496308"
"392584","1.1679668431428984","1.1679668431428984","1.1679668431428984"
"392846","1.0426906394137303","1.0426906394137303","1.0426906394137303"
"393116","0.9623863093073615","0.9623863093073615","0.9623863093073615"
"393372","1.1354627326333628","1.1354627326333628","1.1354627326333628"
"393639","1.037999933467119","1.037999933467119","1.037999933467119"
"393893","0.971180381053638","0.971180381053638","0.971180381053638"
"394155","1.010537993514172","1.010537993514172","1.010537993514172"
"394410","1.0374220194793722","1.0374220194793722","1.0374220194793722"
"394676","1.1248394130762487","1.1248394130762487","1.1248394130762487"
"394931","1.0162341281696836","1.0162341281696836","1.0162341281696836"
"395183","1.0777941948561758","1.0777941948561758","1.0777941948561758"
"395437","1.1532095672017966","1.1532095672017966","1.1532095672017966"
"395693","1.0477531898711154","1.0477531898711154","1.0477531898711154"
"395943","1.0313668407057932","1.0313668407057932","1.0313668407057932"
"396203","1.09352266135867","1.09352266135867","1.09352266135867"
"396476","1.0257497724777043","1.0257497724777043","1.0257497724777043"
"396741","1.0007748495670428","1.0007748495670428","1.0007748495670428"
"397000","1.0553054781458804","1.0553054781458804","1.0553054781458804"
"397256","1.128586670915441","1.128586670915441","1.128586670915441"
"397513","1.0396020398293195","1.0396020398293195","1.0396020398293195"
"397772","0.9086055678991856","0.9086055678991856","0.9086055678991856"
"398041","1.1057704805362003","1.1057704805362003","1.1057704805362003"
"398309","1.0238048957144201","1.0238048957144201","1.0238048957144201"
"398568","1.107061584380445","1.107061584380445","1.107061584380445"
"398823","1.0689464241972475","1.0689464241972475","1.0689464241972475"
"399085","0.9565050408757897","0.9565050408757897","0.9565050408757897"
"399350","1.0560518479428656","1.0560518479428656","1.0560518479428656"
"399618","1.1253323045370107","1.1253323045370107","1.1253323045370107"
"399883","0.8897767335992824","0.8897767335992824","0.8897767335992824"
"400153","1.181747263642265","1.181747263642265","1.181747263642265"
"400421","1.0710502888759947","1.0710502888759947","1.0710502888759947"
"400681","1.050363705897231","1.050363705897231","1.050363705897231"
"400932","0.8919667989577075","0.8919667989577075","0.8919667989577075"
"401196","1.0315376097356064","1.0315376097356064","1.0315376097356064"
"401446","1.1358462944074914","1.1358462944074914","1.1358462944074914"
"401713","1.1050805862291933","1.1050805862291933","1.1050805862291933"
"401971","1.1500114549210088","1.1500114549210088","1.1500114549210088"
"402232","0.9791016179093495","0.9791016179093495","0.9791016179093495"
"402492","1.0591964048487281","1.0591964048487281","1.0591964048487281"
"402758","1.0422206423220646","1.0422206423220646","1.0422206423220646"
"403004","0.9467030491326766","0.9467030491326766","0.9467030491326766"
"403275","1.0270095418561318","1.0270095418561318","1.0270095418561318"
"403541","1.0115234714198693","1.0115234714198693","1.0115234714198693"
"403804","1.0226213667265796","1.0226213667265796","1.0226213667265796"
"404067","1.0799962179700682","1.0799962179700682","1.0799962179700682"
"404334","1.1262811946641087","1.1262811946641087","1.1262811946641087"
"404598","1.1479528113754827","1.1479528113754827","1.1479528113754827"
"404860","1.0409450000861464","1.0409450000861464","1.0409450000861464"
"405121","1.0782718694182458","1.0782718694182458","1.0782718694182458"
"405386","0.9994981040677994","0.9994981040677994","0.9994981040677994"
"405648","0.9806017088736969","0.9806017088736969","0.9806017088736969"
"405912","1.0738756924305137","1.0738756924305137","1.0738756924305137"
"406183","0.9711729887277296","0.9711729887277296","0.9711729887277296"
"406449","0.9418591539651432","0.9418591539651432","0.9418591539651432"
"406714","0.9852466919441617","0.9852466919441617","0.9852466919441617"
"406987","1.0904347917153918","1.0904347917153918","1.0904347917153918"
"407247","1.0625008320782965","1.0625008320782965","1.0625008320782965"
"407501","0.9884091314079577","0.9884091314079577","0.9884091314079577"
"407763","1.1177122782264162","1.1177122782264162","1.1177122782264162"
"408022","0.9531849760587848","0.9531849760587848","0.9531849760587848"
"408287","1.1610008551248838","1.1610008551248838","1.1610008551248838"
"408547","1.033269010912077","1.033269010912077","1.033269010912077"
"408808","1.2448300941872181","1.2448300941872181","1.2448300941872181"
"409067","1.0744816776365043","1.0744816776365043","1.0744816776365043"
"409323","1.0517226857443651","1.0517226857443651","1.0517226857443651"
"409582","1.0705525004304945","1.0705525004304945","1.0705525004304945"
"409844","1.1384843992539562","1.1384843992539562","1.1384843992539562"
"410101","0.9819063267877937","0.9819063267877937","0.9819063267877937"
"410359","1.0878246270646392","1.0878246270646392","1.0878246270646392"
"410606","1.0448129698841877","1.0448129698841877","1.0448129698841877"
"410869","1.1728694139398992","1.1728694139398992","1.1728694139398992"
"411134","1.0030323369415715","1.0030323369415715","1.0030323369415715"
"411397","1.0877029966735454","1.0877029966735454","1.0877029966735454"
"411663","1.007277229529153","1.007277229529153","1.007277229529153"
"411916","0.9821522679342808","0.9821522679342808","0.9821522679342808"
"412182","0.9624172624929145","0.9624172624929145","0.9624172624929145"
"412447","0.9325154124885389","0.9325154124885389","0.9325154124885389"
"412695","0.9492085273550065","0.9492085273550065","0.9492085273550065"
"412968","1.1002683873734342","1.1002683873734342","1.1002683873734342"
"413235","1.0065946206965954","1.0065946206965954","1.0065946206965954"
"413494","0.9957724451104856","0.9957724451104856","0.9957724451104856"
"413751","1.1112035918380885","1.1112035918380885","1.1112035918380885"
"414015","1.1101651521067752","1.1101651521067752","1.1101651521067752"
"414284","0.8757313791189653","0.8757313791189653","0.8757313791189653"
"414540","0.9984250169701022","0.9984250169701022","0.9984250169701022"
"414799","1.1298236066697915","1.1298236066697915","1.1298236066697915"
"415052","1.0656225622459143","1.0656225622459143","1.0656225622459143"
"415323","1.2714529926549731","1.2714529926549731","1.2714529926549731"
"415589","1.1244588306292245","1.1244588306292245","1.1244588306292245"
"415848","0.9576838647832502","0.9576838647832502","0.9576838647832502"
"416104","1.0917087674423467","1.0917087674423467","1.0917087674423467"
"416355","0.910658560259435","0.910658560259435","0.910658560259435"
"416619","0.9575496812661489","0.9575496812661489","0.9575496812661489"
"416883","1.1968337476081043","1.1968337476081043","1.1968337476081043"
"417144","0.984651608158041","0.984651608158041","0.984651608158041"
"417410","1.033753475614821","1.033753475614821","1.033753475614821"
"417670","1.0341058593669485","1.0341058593669485","1.0341058593669485"
"417932","1.0355389507021755","1.0355389507021755","1.0355389507021755"
"418191","0.9472150044875411","0.9472150044875411","0.9472150044875411"
"418450","0.9921965865390514","0.9921965865390514","0.9921965865390514"
"418704","1.1288432352170623","1.1288432352170623","1.1288432352170623"
"418970","1.16779210621257","1.16779210621257","1.16779210621257"
"419226","0.9749056114499304","0.9749056114499304","0.9749056114499304"
"419492","1.1320249662032074","1.1320249662032074","1.1320249662032074"
"419758","1.063443105725606","1.063443105725606","1.063443105725606"
"420021","1.0922798632167932","1.0922798632167932","1.0922798632167932"
"420285","0.9736176226570531","0.9736176226570531","0.9736176226570531"
"420542","1.0102828904869638","1.0102828904869638","1.0102828904869638"
"420810","1.0650885087126","1.0650885087126","1.0650885087126"
