"Step","1.no_0_0.0001 - average_loss","1.no_0_0.0001 - average_loss__MIN","1.no_0_0.0001 - average_loss__MAX"
"159928","0.05721764936782134","0.05721764936782134","0.05721764936782134"
"160194","0.06123339664840647","0.06123339664840647","0.06123339664840647"
"160454","0.05852698058696788","0.05852698058696788","0.05852698058696788"
"160712","0.06791212075025488","0.06791212075025488","0.06791212075025488"
"160973","0.05883064365793251","0.05883064365793251","0.05883064365793251"
"161235","0.05995320328234749","0.05995320328234749","0.05995320328234749"
"161493","0.05809821603855268","0.05809821603855268","0.05809821603855268"
"161757","0.06069541152568159","0.06069541152568159","0.06069541152568159"
"162018","0.0652432732935323","0.0652432732935323","0.0652432732935323"
"162280","0.06141816037877386","0.06141816037877386","0.06141816037877386"
"162541","0.057710585178181006","0.057710585178181006","0.057710585178181006"
"162805","0.0579077134838902","0.0579077134838902","0.0579077134838902"
"163066","0.05807659744211911","0.05807659744211911","0.05807659744211911"
"163324","0.05800035185027102","0.05800035185027102","0.05800035185027102"
"163584","0.05784160125543575","0.05784160125543575","0.05784160125543575"
"163845","0.05681135044647047","0.05681135044647047","0.05681135044647047"
"164109","0.05640883421468936","0.05640883421468936","0.05640883421468936"
"164372","0.05863176691706741","0.05863176691706741","0.05863176691706741"
"164636","0.05665522836785961","0.05665522836785961","0.05665522836785961"
"164897","0.05516337960514253","0.05516337960514253","0.05516337960514253"
"165156","0.05824439042804973","0.05824439042804973","0.05824439042804973"
"165418","0.05813754660433998","0.05813754660433998","0.05813754660433998"
"165676","0.05380291811299965","0.05380291811299965","0.05380291811299965"
"165936","0.05832039490446801","0.05832039490446801","0.05832039490446801"
"166195","0.055003664691854866","0.055003664691854866","0.055003664691854866"
"166458","0.05464104995319923","0.05464104995319923","0.05464104995319923"
"166717","0.05714384346932868","0.05714384346932868","0.05714384346932868"
"166975","0.055340334038974245","0.055340334038974245","0.055340334038974245"
"167234","0.05410907301982643","0.05410907301982643","0.05410907301982643"
"167499","0.060172792231920756","0.060172792231920756","0.060172792231920756"
"167756","0.057248236347148714","0.057248236347148714","0.057248236347148714"
"168018","0.05689301273734122","0.05689301273734122","0.05689301273734122"
"168281","0.054594045059170156","0.054594045059170156","0.054594045059170156"
"168543","0.05731156274897115","0.05731156274897115","0.05731156274897115"
"168803","0.05563260551274092","0.05563260551274092","0.05563260551274092"
"169063","0.05191242226831529","0.05191242226831529","0.05191242226831529"
"169324","0.05488006337788269","0.05488006337788269","0.05488006337788269"
"169586","0.056556992389291405","0.056556992389291405","0.056556992389291405"
"169849","0.053581598582418025","0.053581598582418025","0.053581598582418025"
"170108","0.05378372802177515","0.05378372802177515","0.05378372802177515"
"170369","0.0539498316613966","0.0539498316613966","0.0539498316613966"
"170632","0.05362179849110393","0.05362179849110393","0.05362179849110393"
"170896","0.0560312482425045","0.0560312482425045","0.0560312482425045"
"171159","0.056155453116042635","0.056155453116042635","0.056155453116042635"
"171420","0.053442883518517","0.053442883518517","0.053442883518517"
"171679","0.05093175070132705","0.05093175070132705","0.05093175070132705"
"171937","0.05383848214223309","0.05383848214223309","0.05383848214223309"
"172201","0.05841574605743306","0.05841574605743306","0.05841574605743306"
"172462","0.058437187822327465","0.058437187822327465","0.058437187822327465"
"172723","0.05390096782122468","0.05390096782122468","0.05390096782122468"
"172982","0.054026092318479775","0.054026092318479775","0.054026092318479775"
"173247","0.0600297843617575","0.0600297843617575","0.0600297843617575"
"173507","0.059833175714357256","0.059833175714357256","0.059833175714357256"
"173771","0.08053757108495085","0.08053757108495085","0.08053757108495085"
"174033","0.057991964691457384","0.057991964691457384","0.057991964691457384"
"174297","0.07102336268044226","0.07102336268044226","0.07102336268044226"
"174555","0.05725283939109169","0.05725283939109169","0.05725283939109169"
"174815","0.0560355420152547","0.0560355420152547","0.0560355420152547"
"175078","0.05820987415530814","0.05820987415530814","0.05820987415530814"
"175342","0.058260468330846846","0.058260468330846846","0.058260468330846846"
"175601","0.06259771069660447","0.06259771069660447","0.06259771069660447"
"175866","0.06246299105345348","0.06246299105345348","0.06246299105345348"
"176126","0.05810933460779288","0.05810933460779288","0.05810933460779288"
"176386","0.0577257653193156","0.0577257653193156","0.0577257653193156"
"176650","0.05597799179511245","0.05597799179511245","0.05597799179511245"
"176912","0.05436618207421399","0.05436618207421399","0.05436618207421399"
"177173","0.056229741521026326","0.056229741521026326","0.056229741521026326"
"177437","0.05424699176445057","0.05424699176445057","0.05424699176445057"
"177699","0.05502945626148508","0.05502945626148508","0.05502945626148508"
"177959","0.05527030373111033","0.05527030373111033","0.05527030373111033"
"178221","0.05503533587018737","0.05503533587018737","0.05503533587018737"
"178483","0.055665516862265105","0.055665516862265105","0.055665516862265105"
"178743","0.05598870591892404","0.05598870591892404","0.05598870591892404"
"179003","0.05010507645471003","0.05010507645471003","0.05010507645471003"
"179267","0.05393531415359121","0.05393531415359121","0.05393531415359121"
"179529","0.05293993231015014","0.05293993231015014","0.05293993231015014"
"179791","0.05437805525513778","0.05437805525513778","0.05437805525513778"
"180053","0.05413856799198802","0.05413856799198802","0.05413856799198802"
"180313","0.05175860129794315","0.05175860129794315","0.05175860129794315"
"180573","0.05039347560266336","0.05039347560266336","0.05039347560266336"
"180835","0.05330266217964513","0.05330266217964513","0.05330266217964513"
"181098","0.054301121885569216","0.054301121885569216","0.054301121885569216"
"181352","0.05261621532310331","0.05261621532310331","0.05261621532310331"
"181614","0.054650268592680476","0.054650268592680476","0.054650268592680476"
"181879","0.05562920078265629","0.05562920078265629","0.05562920078265629"
"182142","0.05399820360274575","0.05399820360274575","0.05399820360274575"
"182403","0.09071663326293884","0.09071663326293884","0.09071663326293884"
"182664","0.05608223782919698","0.05608223782919698","0.05608223782919698"
"182924","0.05321950940378276","0.05321950940378276","0.05321950940378276"
"183180","0.05235504025386997","0.05235504025386997","0.05235504025386997"
"183441","0.05326928355488047","0.05326928355488047","0.05326928355488047"
"183701","0.051911341783184836","0.051911341783184836","0.051911341783184836"
"183960","0.05147747887260877","0.05147747887260877","0.05147747887260877"
"184222","0.0512692646336383","0.0512692646336383","0.0512692646336383"
"184483","0.051202070475971924","0.051202070475971924","0.051202070475971924"
"184745","0.05331294496759186","0.05331294496759186","0.05331294496759186"
"185003","0.05091632426560252","0.05091632426560252","0.05091632426560252"
"185264","0.05470875613237663","0.05470875613237663","0.05470875613237663"
"185528","0.07915150416686097","0.07915150416686097","0.07915150416686097"
"185787","0.05312468604046479","0.05312468604046479","0.05312468604046479"
"186048","0.051079894963067515","0.051079894963067515","0.051079894963067515"
"186307","0.04938976358376064","0.04938976358376064","0.04938976358376064"
"186570","0.05166757799433895","0.05166757799433895","0.05166757799433895"
"186830","0.05106062246958476","0.05106062246958476","0.05106062246958476"
"187090","0.051868476082098665","0.051868476082098665","0.051868476082098665"
"187352","0.07750553724674948","0.07750553724674948","0.07750553724674948"
"187609","0.05452413634521739","0.05452413634521739","0.05452413634521739"
"187873","0.05373366127910106","0.05373366127910106","0.05373366127910106"
"188138","0.05327863019629815","0.05327863019629815","0.05327863019629815"
"188395","0.05131158828007394","0.05131158828007394","0.05131158828007394"
"188656","0.054229757392093125","0.054229757392093125","0.054229757392093125"
"188918","0.05306057097349561","0.05306057097349561","0.05306057097349561"
"189179","0.05160477212398007","0.05160477212398007","0.05160477212398007"
"189438","0.05795653485400191","0.05795653485400191","0.05795653485400191"
"189695","0.0534538775388751","0.0534538775388751","0.0534538775388751"
"189959","0.05219230979037372","0.05219230979037372","0.05219230979037372"
"190221","0.05331087208764552","0.05331087208764552","0.05331087208764552"
"190486","0.05354475664012561","0.05354475664012561","0.05354475664012561"
"190750","0.0517288976149454","0.0517288976149454","0.0517288976149454"
"191013","0.05151164650008719","0.05151164650008719","0.05151164650008719"
"191272","0.05030247097753754","0.05030247097753754","0.05030247097753754"
"191535","0.05434241239304347","0.05434241239304347","0.05434241239304347"
"191796","0.058503867354074125","0.058503867354074125","0.058503867354074125"
"192061","0.07728911910565862","0.07728911910565862","0.07728911910565862"
"192319","0.05365294312025658","0.05365294312025658","0.05365294312025658"
"192581","0.05068724942941443","0.05068724942941443","0.05068724942941443"
"192845","0.053846211999824464","0.053846211999824464","0.053846211999824464"
"193101","0.0503411997123984","0.0503411997123984","0.0503411997123984"
"193365","0.052282174199004015","0.052282174199004015","0.052282174199004015"
"193626","0.05323914594992511","0.05323914594992511","0.05323914594992511"
"193886","0.09151065533040775","0.09151065533040775","0.09151065533040775"
"194151","0.05754517181723439","0.05754517181723439","0.05754517181723439"
"194411","0.05442741581936292","0.05442741581936292","0.05442741581936292"
"194674","0.052233965606851514","0.052233965606851514","0.052233965606851514"
"194933","0.060227002547828534","0.060227002547828534","0.060227002547828534"
"195198","0.053292417082094236","0.053292417082094236","0.053292417082094236"
"195458","0.05526406031703777","0.05526406031703777","0.05526406031703777"
"195720","0.052471440407934986","0.052471440407934986","0.052471440407934986"
"195980","0.05301768329145973","0.05301768329145973","0.05301768329145973"
"196241","0.051243200502858424","0.051243200502858424","0.051243200502858424"
"196502","0.05094847743768801","0.05094847743768801","0.05094847743768801"
"196761","0.05164242044412656","0.05164242044412656","0.05164242044412656"
"197022","0.05279626070724773","0.05279626070724773","0.05279626070724773"
"197283","0.05253955916130174","0.05253955916130174","0.05253955916130174"
"197545","0.05193758057415573","0.05193758057415573","0.05193758057415573"
"197806","0.04977236495328691","0.04977236495328691","0.04977236495328691"
"198067","0.047079498346425865","0.047079498346425865","0.047079498346425865"
"198332","0.050870735581785564","0.050870735581785564","0.050870735581785564"
"198593","0.04805875503449185","0.04805875503449185","0.04805875503449185"
"198858","0.04935639452024628","0.04935639452024628","0.04935639452024628"
"199126","0.04990786817904706","0.04990786817904706","0.04990786817904706"
"199387","0.04891081408272373","0.04891081408272373","0.04891081408272373"
"199645","0.05003273228453726","0.05003273228453726","0.05003273228453726"
"199912","0.05344694965305608","0.05344694965305608","0.05344694965305608"
"200173","0.05002057646516454","0.05002057646516454","0.05002057646516454"
"200433","0.050224245928050935","0.050224245928050935","0.050224245928050935"
"200694","0.051745128872486744","0.051745128872486744","0.051745128872486744"
"200951","0.04969039023188869","0.04969039023188869","0.04969039023188869"
"201210","0.04887699505952539","0.04887699505952539","0.04887699505952539"
"201471","0.0502375315806989","0.0502375315806989","0.0502375315806989"
"201730","0.05542894462992236","0.05542894462992236","0.05542894462992236"
"201992","0.05236297360999805","0.05236297360999805","0.05236297360999805"
"202253","0.053029082214211154","0.053029082214211154","0.053029082214211154"
"202514","0.053196934053833946","0.053196934053833946","0.053196934053833946"
"202778","0.052170341647355734","0.052170341647355734","0.052170341647355734"
"203043","0.051860351453176225","0.051860351453176225","0.051860351453176225"
"203309","0.05118055064289898","0.05118055064289898","0.05118055064289898"
"203572","0.04888590539003744","0.04888590539003744","0.04888590539003744"
"203837","0.05269254020164253","0.05269254020164253","0.05269254020164253"
"204101","0.050104232473321755","0.050104232473321755","0.050104232473321755"
"204363","0.04951270751607305","0.04951270751607305","0.04951270751607305"
"204621","0.04711154154839355","0.04711154154839355","0.04711154154839355"
"204883","0.04779915828560396","0.04779915828560396","0.04779915828560396"
"205142","0.050006524291491626","0.050006524291491626","0.050006524291491626"
"205402","0.050474367007243316","0.050474367007243316","0.050474367007243316"
"205667","0.048443851056211094","0.048443851056211094","0.048443851056211094"
"205928","0.04806847300547977","0.04806847300547977","0.04806847300547977"
"206193","0.048530385974955924","0.048530385974955924","0.048530385974955924"
"206458","0.04977661625466958","0.04977661625466958","0.04977661625466958"
"206718","0.05094272731953319","0.05094272731953319","0.05094272731953319"
"206976","0.04987890484879703","0.04987890484879703","0.04987890484879703"
"207238","0.05093296349936689","0.05093296349936689","0.05093296349936689"
"207501","0.05074400920608404","0.05074400920608404","0.05074400920608404"
"207762","0.05282288903075384","0.05282288903075384","0.05282288903075384"
"208022","0.049185165122387395","0.049185165122387395","0.049185165122387395"
"208281","0.04655388534346623","0.04655388534346623","0.04655388534346623"
"208543","0.05283676219814879","0.05283676219814879","0.05283676219814879"
"208801","0.05110732005016678","0.05110732005016678","0.05110732005016678"
"209065","0.052707528425395","0.052707528425395","0.052707528425395"
"209328","0.050256573193419765","0.050256573193419765","0.050256573193419765"
"209588","0.04860988859734811","0.04860988859734811","0.04860988859734811"
"209848","0.05061409655809431","0.05061409655809431","0.05061409655809431"
"210111","0.049998693457862745","0.049998693457862745","0.049998693457862745"
"210372","0.04721906670573681","0.04721906670573681","0.04721906670573681"
"210636","0.04754681748532981","0.04754681748532981","0.04754681748532981"
"210900","0.07386662254594001","0.07386662254594001","0.07386662254594001"
"211158","0.051056293887555115","0.051056293887555115","0.051056293887555115"
"211421","0.04918076287215068","0.04918076287215068","0.04918076287215068"
"211681","0.0504103288178122","0.0504103288178122","0.0504103288178122"
"211944","0.04895848629443331","0.04895848629443331","0.04895848629443331"
"212207","0.04725204028477363","0.04725204028477363","0.04725204028477363"
"212470","0.049279784493379594","0.049279784493379594","0.049279784493379594"
"212730","0.04968107142097997","0.04968107142097997","0.04968107142097997"
"212991","0.04700459098899353","0.04700459098899353","0.04700459098899353"
"213250","0.048435190338571334","0.048435190338571334","0.048435190338571334"
"213515","0.04854737805643024","0.04854737805643024","0.04854737805643024"
"213779","0.050861183955465204","0.050861183955465204","0.050861183955465204"
"214044","0.047367621868361985","0.047367621868361985","0.047367621868361985"
"214309","0.04666701574982093","0.04666701574982093","0.04666701574982093"
"214572","0.04575337653879774","0.04575337653879774","0.04575337653879774"
"214834","0.045796906859365605","0.045796906859365605","0.045796906859365605"
"215099","0.049049932501497494","0.049049932501497494","0.049049932501497494"
"215362","0.04966351445437039","0.04966351445437039","0.04966351445437039"
"215623","0.04873069211279932","0.04873069211279932","0.04873069211279932"
"215884","0.048330479162250584","0.048330479162250584","0.048330479162250584"
"216143","0.04935809469460201","0.04935809469460201","0.04935809469460201"
"216405","0.07652267667144012","0.07652267667144012","0.07652267667144012"
"216666","0.05092666669098459","0.05092666669098459","0.05092666669098459"
"216928","0.049599073949319845","0.049599073949319845","0.049599073949319845"
"217188","0.05192193152970154","0.05192193152970154","0.05192193152970154"
"217453","0.049149935093151055","0.049149935093151055","0.049149935093151055"
"217712","0.05241519642634849","0.05241519642634849","0.05241519642634849"
"217972","0.05408944807722669","0.05408944807722669","0.05408944807722669"
"218231","0.0487565263915695","0.0487565263915695","0.0487565263915695"
"218493","0.04981742262618063","0.04981742262618063","0.04981742262618063"
"218756","0.04907859950782267","0.04907859950782267","0.04907859950782267"
"219016","0.048439860581840355","0.048439860581840355","0.048439860581840355"
"219278","0.04578415116945204","0.04578415116945204","0.04578415116945204"
"219537","0.04533217231079528","0.04533217231079528","0.04533217231079528"
"219798","0.04648301218352934","0.04648301218352934","0.04648301218352934"
"220060","0.05036358376905109","0.05036358376905109","0.05036358376905109"
"220320","0.047967858975970064","0.047967858975970064","0.047967858975970064"
"220582","0.04550243645955018","0.04550243645955018","0.04550243645955018"
"220841","0.04736394554236102","0.04736394554236102","0.04736394554236102"
"221105","0.04728777977371594","0.04728777977371594","0.04728777977371594"
"221370","0.04653545967283225","0.04653545967283225","0.04653545967283225"
"221630","0.04900312662991225","0.04900312662991225","0.04900312662991225"
"221890","0.04716777135115098","0.04716777135115098","0.04716777135115098"
"222149","0.047773840891906776","0.047773840891906776","0.047773840891906776"
"222412","0.046474558965451856","0.046474558965451856","0.046474558965451856"
"222675","0.04687558741272737","0.04687558741272737","0.04687558741272737"
"222938","0.0491798888263955","0.0491798888263955","0.0491798888263955"
"223200","0.048047467233619905","0.048047467233619905","0.048047467233619905"
"223461","0.046705970554076735","0.046705970554076735","0.046705970554076735"
"223725","0.050006861533555685","0.050006861533555685","0.050006861533555685"
"223991","0.048400001536530464","0.048400001536530464","0.048400001536530464"
"224252","0.04822393258106402","0.04822393258106402","0.04822393258106402"
"224516","0.048619522722576636","0.048619522722576636","0.048619522722576636"
"224779","0.048873096852360645","0.048873096852360645","0.048873096852360645"
"225040","0.04656271637162512","0.04656271637162512","0.04656271637162512"
"225307","0.046028716596144006","0.046028716596144006","0.046028716596144006"
"225574","0.04623899693085562","0.04623899693085562","0.04623899693085562"
"225832","0.046002216498646796","0.046002216498646796","0.046002216498646796"
"226096","0.04517455691857031","0.04517455691857031","0.04517455691857031"
"226358","0.0444033410912475","0.0444033410912475","0.0444033410912475"
"226616","0.04564715839690191","0.04564715839690191","0.04564715839690191"
"226876","0.04607024609630601","0.04607024609630601","0.04607024609630601"
"227140","0.04849437928643766","0.04849437928643766","0.04849437928643766"
"227402","0.04919124107041859","0.04919124107041859","0.04919124107041859"
"227666","0.05062247914032207","0.05062247914032207","0.05062247914032207"
"227932","0.05288818740342743","0.05288818740342743","0.05288818740342743"
"228198","0.04935145929867021","0.04935145929867021","0.04935145929867021"
"228464","0.04946022961470212","0.04946022961470212","0.04946022961470212"
"228725","0.04669721188293526","0.04669721188293526","0.04669721188293526"
"228987","0.04615508060520028","0.04615508060520028","0.04615508060520028"
"229250","0.0461001432008504","0.0461001432008504","0.0461001432008504"
"229510","0.0463932887466335","0.0463932887466335","0.0463932887466335"
"229767","0.04581067158683781","0.04581067158683781","0.04581067158683781"
"230030","0.05072248531738845","0.05072248531738845","0.05072248531738845"
"230291","0.0481172627737425","0.0481172627737425","0.0481172627737425"
"230550","0.0477294148475134","0.0477294148475134","0.0477294148475134"
"230811","0.04478295412678941","0.04478295412678941","0.04478295412678941"
"231073","0.0451709419221406","0.0451709419221406","0.0451709419221406"
"231336","0.046110601676799305","0.046110601676799305","0.046110601676799305"
"231593","0.04599838358647485","0.04599838358647485","0.04599838358647485"
"231854","0.045193051623868115","0.045193051623868115","0.045193051623868115"
"232117","0.045834025149842514","0.045834025149842514","0.045834025149842514"
"232376","0.046628289341105335","0.046628289341105335","0.046628289341105335"
"232640","0.046042283652390735","0.046042283652390735","0.046042283652390735"
"232903","0.04485685229828981","0.04485685229828981","0.04485685229828981"
"233163","0.043568710270036184","0.043568710270036184","0.043568710270036184"
"233424","0.04643375471438866","0.04643375471438866","0.04643375471438866"
"233684","0.046746866129318734","0.046746866129318734","0.046746866129318734"
"233945","0.0471122203957033","0.0471122203957033","0.0471122203957033"
"234205","0.044913618663888655","0.044913618663888655","0.044913618663888655"
"234468","0.046268922442250816","0.046268922442250816","0.046268922442250816"
"234728","0.04311533963922784","0.04311533963922784","0.04311533963922784"
"234991","0.048084486829062204","0.048084486829062204","0.048084486829062204"
"235252","0.04740618611925763","0.04740618611925763","0.04740618611925763"
"235515","0.047322362461418535","0.047322362461418535","0.047322362461418535"
"235774","0.045960594271382736","0.045960594271382736","0.045960594271382736"
"236031","0.043648689264900474","0.043648689264900474","0.043648689264900474"
"236292","0.04578477212104227","0.04578477212104227","0.04578477212104227"
"236555","0.04680952104191573","0.04680952104191573","0.04680952104191573"
"236817","0.08086116304677027","0.08086116304677027","0.08086116304677027"
"237076","0.048284084762334874","0.048284084762334874","0.048284084762334874"
"237342","0.07002355722026098","0.07002355722026098","0.07002355722026098"
"237603","0.046054809106622276","0.046054809106622276","0.046054809106622276"
"237866","0.04759963020285253","0.04759963020285253","0.04759963020285253"
"238127","0.045916448234435865","0.045916448234435865","0.045916448234435865"
"238387","0.04378127854139909","0.04378127854139909","0.04378127854139909"
"238648","0.0443940087448924","0.0443940087448924","0.0443940087448924"
"238912","0.04523798586488466","0.04523798586488466","0.04523798586488466"
"239171","0.04723079511098714","0.04723079511098714","0.04723079511098714"
"239431","0.04710377264894177","0.04710377264894177","0.04710377264894177"
"239693","0.04597130695421652","0.04597130695421652","0.04597130695421652"
"239954","0.04643999513702922","0.04643999513702922","0.04643999513702922"
"240219","0.04812563908720839","0.04812563908720839","0.04812563908720839"
"240477","0.04580702805512389","0.04580702805512389","0.04580702805512389"
"240742","0.046990274019980516","0.046990274019980516","0.046990274019980516"
"241003","0.04633973221832696","0.04633973221832696","0.04633973221832696"
"241263","0.04452868385919785","0.04452868385919785","0.04452868385919785"
"241527","0.045466502846569674","0.045466502846569674","0.045466502846569674"
"241792","0.04728054795404838","0.04728054795404838","0.04728054795404838"
"242049","0.07642773719440164","0.07642773719440164","0.07642773719440164"
"242308","0.05233236121377314","0.05233236121377314","0.05233236121377314"
"242571","0.04707914593790654","0.04707914593790654","0.04707914593790654"
"242832","0.04426313144276689","0.04426313144276689","0.04426313144276689"
"243096","0.04715572332658864","0.04715572332658864","0.04715572332658864"
"243357","0.045307747985824445","0.045307747985824445","0.045307747985824445"
"243621","0.045914052222296345","0.045914052222296345","0.045914052222296345"
"243879","0.045004549426003716","0.045004549426003716","0.045004549426003716"
"244143","0.044770463033356245","0.044770463033356245","0.044770463033356245"
"244405","0.04492427139843391","0.04492427139843391","0.04492427139843391"
"244664","0.044405420661380875","0.044405420661380875","0.044405420661380875"
"244926","0.045270953283045055","0.045270953283045055","0.045270953283045055"
"245186","0.04476304355661922","0.04476304355661922","0.04476304355661922"
"245448","0.04404636327754226","0.04404636327754226","0.04404636327754226"
"245712","0.04510998524311987","0.04510998524311987","0.04510998524311987"
"245972","0.043081147626116034","0.043081147626116034","0.043081147626116034"
"246233","0.043173829578896775","0.043173829578896775","0.043173829578896775"
"246491","0.04336977444649618","0.04336977444649618","0.04336977444649618"
"246754","0.04279464066081401","0.04279464066081401","0.04279464066081401"
"247017","0.046217360460355635","0.046217360460355635","0.046217360460355635"
"247274","0.044538791497796076","0.044538791497796076","0.044538791497796076"
"247539","0.04555082107410287","0.04555082107410287","0.04555082107410287"
"247802","0.04338798717124994","0.04338798717124994","0.04338798717124994"
"248062","0.04462856949855364","0.04462856949855364","0.04462856949855364"
"248324","0.0435148555905936","0.0435148555905936","0.0435148555905936"
"248581","0.04235585050715739","0.04235585050715739","0.04235585050715739"
"248843","0.04483380903218879","0.04483380903218879","0.04483380903218879"
"249103","0.04446362881902157","0.04446362881902157","0.04446362881902157"
"249366","0.04447378234778354","0.04447378234778354","0.04447378234778354"
"249628","0.04459247817793313","0.04459247817793313","0.04459247817793313"
"249889","0.047263249746661906","0.047263249746661906","0.047263249746661906"
"250154","0.05059141457310321","0.05059141457310321","0.05059141457310321"
"250411","0.04703832248435707","0.04703832248435707","0.04703832248435707"
"250675","0.04642208229571173","0.04642208229571173","0.04642208229571173"
"250937","0.04575226338845321","0.04575226338845321","0.04575226338845321"
"251198","0.04352029922387537","0.04352029922387537","0.04352029922387537"
"251464","0.04512675680219521","0.04512675680219521","0.04512675680219521"
"251727","0.044081414481354386","0.044081414481354386","0.044081414481354386"
"251987","0.04627774532058751","0.04627774532058751","0.04627774532058751"
"252248","0.04272178528270669","0.04272178528270669","0.04272178528270669"
"252505","0.04266156721992168","0.04266156721992168","0.04266156721992168"
"252765","0.044999971983483364","0.044999971983483364","0.044999971983483364"
"253028","0.0467569232288825","0.0467569232288825","0.0467569232288825"
"253287","0.04477355165405544","0.04477355165405544","0.04477355165405544"
"253546","0.043805690683399345","0.043805690683399345","0.043805690683399345"
"253808","0.043247841499891464","0.043247841499891464","0.043247841499891464"
"254077","0.0433257393366371","0.0433257393366371","0.0433257393366371"
"254337","0.04633302876114766","0.04633302876114766","0.04633302876114766"
"254598","0.04284291981111315","0.04284291981111315","0.04284291981111315"
"254860","0.04351135937369909","0.04351135937369909","0.04351135937369909"
"255120","0.04383772401572941","0.04383772401572941","0.04383772401572941"
"255384","0.04297659831218485","0.04297659831218485","0.04297659831218485"
"255645","0.04208905633851408","0.04208905633851408","0.04208905633851408"
"255906","0.04212268181702065","0.04212268181702065","0.04212268181702065"
"256171","0.0413922043468183","0.0413922043468183","0.0413922043468183"
"256432","0.04427910998534456","0.04427910998534456","0.04427910998534456"
"256699","0.04273077829684902","0.04273077829684902","0.04273077829684902"
"256960","0.04294582200470352","0.04294582200470352","0.04294582200470352"
"257220","0.04291691438491503","0.04291691438491503","0.04291691438491503"
"257484","0.04210892497839684","0.04210892497839684","0.04210892497839684"
"257748","0.044316891806088186","0.044316891806088186","0.044316891806088186"
"258015","0.0467157940921092","0.0467157940921092","0.0467157940921092"
"258279","0.046884933656142186","0.046884933656142186","0.046884933656142186"
"258539","0.04304199225755219","0.04304199225755219","0.04304199225755219"
"258796","0.043840271115258116","0.043840271115258116","0.043840271115258116"
"259058","0.04339511945384843","0.04339511945384843","0.04339511945384843"
"259320","0.04496610186213489","0.04496610186213489","0.04496610186213489"
"259581","0.04478231496268442","0.04478231496268442","0.04478231496268442"
"259837","0.04345368473066253","0.04345368473066253","0.04345368473066253"
"260093","0.042396157997199785","0.042396157997199785","0.042396157997199785"
"260352","0.04451443513827664","0.04451443513827664","0.04451443513827664"
"260615","0.04338788172578103","0.04338788172578103","0.04338788172578103"
"260876","0.043783101511439174","0.043783101511439174","0.043783101511439174"
"261137","0.04171896002048496","0.04171896002048496","0.04171896002048496"
"261403","0.04467356731519337","0.04467356731519337","0.04467356731519337"
"261658","0.040368540771707165","0.040368540771707165","0.040368540771707165"
"261917","0.040148276557208255","0.040148276557208255","0.040148276557208255"
"262178","0.04077588573448288","0.04077588573448288","0.04077588573448288"
"262437","0.041095160844283406","0.041095160844283406","0.041095160844283406"
"262695","0.04234454579577348","0.04234454579577348","0.04234454579577348"
"262955","0.04330190293897045","0.04330190293897045","0.04330190293897045"
"263218","0.04247489958172217","0.04247489958172217","0.04247489958172217"
"263476","0.043343748281022575","0.043343748281022575","0.043343748281022575"
"263736","0.0414389243601001","0.0414389243601001","0.0414389243601001"
"263996","0.041785704872885646","0.041785704872885646","0.041785704872885646"
"264256","0.0411063013055894","0.0411063013055894","0.0411063013055894"
"264522","0.045886373242869156","0.045886373242869156","0.045886373242869156"
"264781","0.04470026368855277","0.04470026368855277","0.04470026368855277"
"265039","0.04365306218602427","0.04365306218602427","0.04365306218602427"
"265299","0.04200191937502452","0.04200191937502452","0.04200191937502452"
"265559","0.0438454490894866","0.0438454490894866","0.0438454490894866"
"265818","0.04287012740049013","0.04287012740049013","0.04287012740049013"
"266080","0.043596314203699325","0.043596314203699325","0.043596314203699325"
"266337","0.0408110677077835","0.0408110677077835","0.0408110677077835"
"266596","0.04288445593043487","0.04288445593043487","0.04288445593043487"
"266856","0.040977588474820185","0.040977588474820185","0.040977588474820185"
"267117","0.04171580080008233","0.04171580080008233","0.04171580080008233"
"267382","0.04197868348103276","0.04197868348103276","0.04197868348103276"
"267647","0.045992996655955486","0.045992996655955486","0.045992996655955486"
"267909","0.04238011168061548","0.04238011168061548","0.04238011168061548"
"268168","0.04129172312487419","0.04129172312487419","0.04129172312487419"
"268431","0.04155795111796407","0.04155795111796407","0.04155795111796407"
"268691","0.04058662329853669","0.04058662329853669","0.04058662329853669"
"268948","0.041262830668524014","0.041262830668524014","0.041262830668524014"
"269209","0.04450673150593748","0.04450673150593748","0.04450673150593748"
"269473","0.04381721133421587","0.04381721133421587","0.04381721133421587"
"269739","0.04396176282261018","0.04396176282261018","0.04396176282261018"
"269999","0.042828442250074025","0.042828442250074025","0.042828442250074025"
"270263","0.04271387761052365","0.04271387761052365","0.04271387761052365"
"270526","0.044075338865731825","0.044075338865731825","0.044075338865731825"
"270789","0.04271377646002024","0.04271377646002024","0.04271377646002024"
"271053","0.044889468400414384","0.044889468400414384","0.044889468400414384"
"271318","0.044918362316503375","0.044918362316503375","0.044918362316503375"
"271581","0.04363499784235725","0.04363499784235725","0.04363499784235725"
"271842","0.04173830458563026","0.04173830458563026","0.04173830458563026"
"272102","0.0420449353390848","0.0420449353390848","0.0420449353390848"
"272364","0.042457700009820326","0.042457700009820326","0.042457700009820326"
"272627","0.04199547468324836","0.04199547468324836","0.04199547468324836"
"272885","0.04298250624772147","0.04298250624772147","0.04298250624772147"
"273147","0.040842389144221974","0.040842389144221974","0.040842389144221974"
"273403","0.04138676779889804","0.04138676779889804","0.04138676779889804"
