"Step","fine tune relabel_0_1e-05 - average_loss","fine tune relabel_0_1e-05 - average_loss__MIN","fine tune relabel_0_1e-05 - average_loss__MAX"
"41578","1.062158216038642","1.062158216038642","1.062158216038642"
"41834","0.964128529764373","0.964128529764373","0.964128529764373"
"42109","0.9868392134106776","0.9868392134106776","0.9868392134106776"
"42356","1.0337972864547518","1.0337972864547518","1.0337972864547518"
"42613","0.8681782278764889","0.8681782278764889","0.8681782278764889"
"42877","1.064189018509601","1.064189018509601","1.064189018509601"
"43134","1.0077734107935865","1.0077734107935865","1.0077734107935865"
"43409","1.0179457971424164","1.0179457971424164","1.0179457971424164"
"43675","0.979522570974946","0.979522570974946","0.979522570974946"
"43943","1.0316375972702156","1.0316375972702156","1.0316375972702156"
"44207","1.0492877899270963","1.0492877899270963","1.0492877899270963"
"44480","0.9828291168140859","0.9828291168140859","0.9828291168140859"
"44736","1.0733100729833058","1.0733100729833058","1.0733100729833058"
"44994","1.0669337184196945","1.0669337184196945","1.0669337184196945"
"45267","0.8644772327019687","0.8644772327019687","0.8644772327019687"
"45528","1.0366270168329432","1.0366270168329432","1.0366270168329432"
"45798","1.0666317895147923","1.0666317895147923","1.0666317895147923"
"46044","1.0113942022830578","1.0113942022830578","1.0113942022830578"
"46307","0.9309888355283975","0.9309888355283975","0.9309888355283975"
"46571","0.9326657911027454","0.9326657911027454","0.9326657911027454"
"46831","1.0826485475151346","1.0826485475151346","1.0826485475151346"
"47092","0.9045887537051096","0.9045887537051096","0.9045887537051096"
"47351","0.9806620082916989","0.9806620082916989","0.9806620082916989"
"47622","1.0408879052333475","1.0408879052333475","1.0408879052333475"
"47894","0.966471667060848","0.966471667060848","0.966471667060848"
"48158","1.0315968950761758","1.0315968950761758","1.0315968950761758"
"48426","1.060407223527114","1.060407223527114","1.060407223527114"
"48689","1.0696997573475502","1.0696997573475502","1.0696997573475502"
"48946","0.8599838863430638","0.8599838863430638","0.8599838863430638"
"49204","0.8666738012912898","0.8666738012912898","0.8666738012912898"
"49468","0.9052459637966698","0.9052459637966698","0.9052459637966698"
"49734","1.012909226372644","1.012909226372644","1.012909226372644"
"49979","0.9170882892324014","0.9170882892324014","0.9170882892324014"
"50238","0.978421884669657","0.978421884669657","0.978421884669657"
"50508","1.1422382342900628","1.1422382342900628","1.1422382342900628"
"50763","0.9928068232024948","0.9928068232024948","0.9928068232024948"
"51034","1.010460710372927","1.010460710372927","1.010460710372927"
"51291","1.0561053094994948","1.0561053094994948","1.0561053094994948"
"51559","0.9993698519187183","0.9993698519187183","0.9993698519187183"
"51827","1.1235965713536171","1.1235965713536171","1.1235965713536171"
"52096","1.0177215669055941","1.0177215669055941","1.0177215669055941"
"52348","0.9971255995879859","0.9971255995879859","0.9971255995879859"
"52612","0.9901619392095149","0.9901619392095149","0.9901619392095149"
"52878","1.0261477502305267","1.0261477502305267","1.0261477502305267"
"53140","0.982074773393742","0.982074773393742","0.982074773393742"
"53398","1.076708977003749","1.076708977003749","1.076708977003749"
"53655","0.9801970817636542","0.9801970817636542","0.9801970817636542"
"53908","0.9353132831066764","0.9353132831066764","0.9353132831066764"
"54172","1.0461723872965312","1.0461723872965312","1.0461723872965312"
"54423","0.8987174513500219","0.8987174513500219","0.8987174513500219"
"54686","1.1251039042155155","1.1251039042155155","1.1251039042155155"
"54955","0.9906149439832402","0.9906149439832402","0.9906149439832402"
"55211","1.0461628584640683","1.0461628584640683","1.0461628584640683"
"55473","0.9571476633832963","0.9571476633832963","0.9571476633832963"
"55723","1.004996014261318","1.004996014261318","1.004996014261318"
"55985","1.0171983409913434","1.0171983409913434","1.0171983409913434"
"56252","1.1043545975020794","1.1043545975020794","1.1043545975020794"
"56500","0.8892886243539008","0.8892886243539008","0.8892886243539008"
"56768","0.9437124987624284","0.9437124987624284","0.9437124987624284"
"57028","0.9581760683526105","0.9581760683526105","0.9581760683526105"
"57291","1.0633704911133304","1.0633704911133304","1.0633704911133304"
"57549","1.0648442865293093","1.0648442865293093","1.0648442865293093"
"57793","1.0868575711800375","1.0868575711800375","1.0868575711800375"
"58050","1.093345834797947","1.093345834797947","1.093345834797947"
"58315","0.9339779609809996","0.9339779609809996","0.9339779609809996"
"58567","1.016096512568602","1.016096512568602","1.016096512568602"
"58814","1.0777585368327756","1.0777585368327756","1.0777585368327756"
"59083","0.9629419177661737","0.9629419177661737","0.9629419177661737"
"59352","1.1538133526448056","1.1538133526448056","1.1538133526448056"
"59618","1.091045814562213","1.091045814562213","1.091045814562213"
"59878","1.05460125227288","1.05460125227288","1.05460125227288"
"60151","1.0692928311242549","1.0692928311242549","1.0692928311242549"
"60415","1.0965975949425524","1.0965975949425524","1.0965975949425524"
"60687","1.1202294767001393","1.1202294767001393","1.1202294767001393"
"60939","1.001311527537112","1.001311527537112","1.001311527537112"
"61207","1.1147453299967565","1.1147453299967565","1.1147453299967565"
"61460","0.9245522881288137","0.9245522881288137","0.9245522881288137"
"61727","1.0270287023842875","1.0270287023842875","1.0270287023842875"
"61990","1.0318122660370668","1.0318122660370668","1.0318122660370668"
"62249","0.9635309376702318","0.9635309376702318","0.9635309376702318"
"62509","1.027537218765199","1.027537218765199","1.027537218765199"
"62774","1.0407968598647737","1.0407968598647737","1.0407968598647737"
"63040","1.066340186489685","1.066340186489685","1.066340186489685"
"63294","0.8891390880459941","0.8891390880459941","0.8891390880459941"
"63554","1.0051190038001547","1.0051190038001547","1.0051190038001547"
"63818","1.096834429011293","1.096834429011293","1.096834429011293"
"64081","0.9963036211365593","0.9963036211365593","0.9963036211365593"
"64353","1.0756983630127959","1.0756983630127959","1.0756983630127959"
"64615","1.0881628423280614","1.0881628423280614","1.0881628423280614"
"64883","1.1569759350749063","1.1569759350749063","1.1569759350749063"
"65136","1.0819372106378","1.0819372106378","1.0819372106378"
"65399","1.0739097789795966","1.0739097789795966","1.0739097789795966"
"65659","0.8809618866209079","0.8809618866209079","0.8809618866209079"
"65914","0.9728318038082339","0.9728318038082339","0.9728318038082339"
"66185","1.001595075943516","1.001595075943516","1.001595075943516"
"66449","1.0012842560031763","1.0012842560031763","1.0012842560031763"
"66713","0.9914798428243389","0.9914798428243389","0.9914798428243389"
"66958","1.127520554295389","1.127520554295389","1.127520554295389"
"67221","0.9936590595094924","0.9936590595094924","0.9936590595094924"
"67487","1.0223619047936086","1.0223619047936086","1.0223619047936086"
"67739","1.034138700525586","1.034138700525586","1.034138700525586"
"68006","1.0536577557387925","1.0536577557387925","1.0536577557387925"
"68259","1.0144397202406605","1.0144397202406605","1.0144397202406605"
"68525","1.0711777393928548","1.0711777393928548","1.0711777393928548"
"68784","1.08026228857361","1.08026228857361","1.08026228857361"
"69034","0.920857936637758","0.920857936637758","0.920857936637758"
"69294","0.9931304283504335","0.9931304283504335","0.9931304283504335"
"69553","0.9965399984851805","0.9965399984851805","0.9965399984851805"
"69818","1.0712132411147974","1.0712132411147974","1.0712132411147974"
"70076","1.0755865360834393","1.0755865360834393","1.0755865360834393"
"70342","1.0455712224275515","1.0455712224275515","1.0455712224275515"
"70601","0.9446278376170478","0.9446278376170478","0.9446278376170478"
"70863","1.0455329150271848","1.0455329150271848","1.0455329150271848"
"71132","1.0031670053455193","1.0031670053455193","1.0031670053455193"
"71405","1.0149652887474452","1.0149652887474452","1.0149652887474452"
"71665","0.9867120993244582","0.9867120993244582","0.9867120993244582"
"71938","1.0577233842852507","1.0577233842852507","1.0577233842852507"
"72209","0.8186576035238005","0.8186576035238005","0.8186576035238005"
"72475","1.0709325319138787","1.0709325319138787","1.0709325319138787"
"72728","1.0608930670090975","1.0608930670090975","1.0608930670090975"
"72994","0.9545236241099909","0.9545236241099909","0.9545236241099909"
"73258","1.0679971835174658","1.0679971835174658","1.0679971835174658"
"73525","1.0291105989006113","1.0291105989006113","1.0291105989006113"
"73790","0.9784324453183358","0.9784324453183358","0.9784324453183358"
"74056","0.9584125404413243","0.9584125404413243","0.9584125404413243"
"74317","1.1092091234987256","1.1092091234987256","1.1092091234987256"
"74580","0.9909933193135587","0.9909933193135587","0.9909933193135587"
"74850","1.0913330742774179","1.0913330742774179","1.0913330742774179"
"75112","0.9627691348881292","0.9627691348881292","0.9627691348881292"
"75378","1.0589328093644748","1.0589328093644748","1.0589328093644748"
"75633","0.972157851195344","0.972157851195344","0.972157851195344"
"75889","1.1031770018826745","1.1031770018826745","1.1031770018826745"
"76153","1.0269169703308016","1.0269169703308016","1.0269169703308016"
"76423","1.007331432905992","1.007331432905992","1.007331432905992"
"76691","1.0634964857554157","1.0634964857554157","1.0634964857554157"
"76957","1.0014632377751358","1.0014632377751358","1.0014632377751358"
"77222","0.9555174402304637","0.9555174402304637","0.9555174402304637"
"77479","1.0723034342599238","1.0723034342599238","1.0723034342599238"
"77745","1.1362259984985825","1.1362259984985825","1.1362259984985825"
"78003","1.1035400554814747","1.1035400554814747","1.1035400554814747"
"78260","1.1770572023755903","1.1770572023755903","1.1770572023755903"
"78530","1.0229549099218898","1.0229549099218898","1.0229549099218898"
"78797","1.1061477802276183","1.1061477802276183","1.1061477802276183"
"79064","0.9555281598095521","0.9555281598095521","0.9555281598095521"
"79323","1.0441578778967981","1.0441578778967981","1.0441578778967981"
"79575","1.008230988072816","1.008230988072816","1.008230988072816"
"79839","0.9956365888775205","0.9956365888775205","0.9956365888775205"
"80108","0.9401697699626816","0.9401697699626816","0.9401697699626816"
"80379","1.0322671661146512","1.0322671661146512","1.0322671661146512"
"80642","0.9435103318213683","0.9435103318213683","0.9435103318213683"
"80909","1.0652833697009891","1.0652833697009891","1.0652833697009891"
"81174","1.1968332525094143","1.1968332525094143","1.1968332525094143"
"81441","1.1254899396147164","1.1254899396147164","1.1254899396147164"
"81703","1.0172343180275982","1.0172343180275982","1.0172343180275982"
"81964","1.1038481977802737","1.1038481977802737","1.1038481977802737"
"82213","0.9455381123075951","0.9455381123075951","0.9455381123075951"
"82473","0.9214680602268284","0.9214680602268284","0.9214680602268284"
"82741","1.009175774384216","1.009175774384216","1.009175774384216"
"82999","0.9452491474601842","0.9452491474601842","0.9452491474601842"
"83264","1.0734003011503488","1.0734003011503488","1.0734003011503488"
"83514","0.9488654562686881","0.9488654562686881","0.9488654562686881"
"83771","0.9535996770325601","0.9535996770325601","0.9535996770325601"
"84042","1.0269502785119653","1.0269502785119653","1.0269502785119653"
"84303","1.078100023923603","1.078100023923603","1.078100023923603"
"84546","0.9851923413298748","0.9851923413298748","0.9851923413298748"
"84801","0.9873251961578907","0.9873251961578907","0.9873251961578907"
"85062","0.935731733020748","0.935731733020748","0.935731733020748"
"85318","0.9738316747264391","0.9738316747264391","0.9738316747264391"
"85583","1.0019198724642349","1.0019198724642349","1.0019198724642349"
"85836","1.0355942750960283","1.0355942750960283","1.0355942750960283"
"86105","0.9209488973210649","0.9209488973210649","0.9209488973210649"
"86373","0.9667907375377143","0.9667907375377143","0.9667907375377143"
"86642","1.0474328913706241","1.0474328913706241","1.0474328913706241"
"86906","0.8941129037070068","0.8941129037070068","0.8941129037070068"
"87165","1.1082816840256882","1.1082816840256882","1.1082816840256882"
"87433","0.9992784121324382","0.9992784121324382","0.9992784121324382"
"87694","0.9757643498611882","0.9757643498611882","0.9757643498611882"
"87943","1.002029664578345","1.002029664578345","1.002029664578345"
"88200","0.9531942372796712","0.9531942372796712","0.9531942372796712"
"88460","0.9704602141612557","0.9704602141612557","0.9704602141612557"
"88721","1.0426747647562513","1.0426747647562513","1.0426747647562513"
"88988","1.137613688279799","1.137613688279799","1.137613688279799"
"89249","0.9675276030578017","0.9675276030578017","0.9675276030578017"
"89514","1.0108596734785067","1.0108596734785067","1.0108596734785067"
"89769","1.0080285043336772","1.0080285043336772","1.0080285043336772"
"90031","1.0737869390166224","1.0737869390166224","1.0737869390166224"
"90301","0.9130430446814689","0.9130430446814689","0.9130430446814689"
"90563","1.0275397579704593","1.0275397579704593","1.0275397579704593"
"90827","0.9267476544795022","0.9267476544795022","0.9267476544795022"
"91091","1.0705812226800893","1.0705812226800893","1.0705812226800893"
"91349","1.0028503101645732","1.0028503101645732","1.0028503101645732"
"91608","0.966352981873861","0.966352981873861","0.966352981873861"
"91863","0.9817976210135565","0.9817976210135565","0.9817976210135565"
"92119","0.9814613137039159","0.9814613137039159","0.9814613137039159"
"92379","1.0393953960507567","1.0393953960507567","1.0393953960507567"
"92646","1.0192861225850687","1.0192861225850687","1.0192861225850687"
"92905","1.0196675688389745","1.0196675688389745","1.0196675688389745"
"93156","1.0328678345578572","1.0328678345578572","1.0328678345578572"
"93417","1.0266342959191082","1.0266342959191082","1.0266342959191082"
"93680","1.003724832971117","1.003724832971117","1.003724832971117"
"93936","0.916042231405464","0.916042231405464","0.916042231405464"
"94192","0.9980950231215469","0.9980950231215469","0.9980950231215469"
"94459","0.984562090589529","0.984562090589529","0.984562090589529"
"94728","1.1100064448707072","1.1100064448707072","1.1100064448707072"
"94993","1.0543631197451862","1.0543631197451862","1.0543631197451862"
"95252","1.0874901584759333","1.0874901584759333","1.0874901584759333"
"95517","1.0817600830063923","1.0817600830063923","1.0817600830063923"
"95784","1.0877219371343414","1.0877219371343414","1.0877219371343414"
"96054","0.8314051620153737","0.8314051620153737","0.8314051620153737"
"96324","0.9742952469628527","0.9742952469628527","0.9742952469628527"
"96589","1.0676565234199387","1.0676565234199387","1.0676565234199387"
"96861","1.0747668413548352","1.0747668413548352","1.0747668413548352"
"97121","0.9436242403780852","0.9436242403780852","0.9436242403780852"
"97381","0.9756877770733235","0.9756877770733235","0.9756877770733235"
"97640","0.9681027610365609","0.9681027610365609","0.9681027610365609"
"97908","1.0240604490119927","1.0240604490119927","1.0240604490119927"
"98172","1.0370334680261675","1.0370334680261675","1.0370334680261675"
"98445","1.1252046578684378","1.1252046578684378","1.1252046578684378"
"98717","1.054159543268071","1.054159543268071","1.054159543268071"
"98984","1.0170676728923347","1.0170676728923347","1.0170676728923347"
"99243","1.022105667050238","1.022105667050238","1.022105667050238"
"99511","1.0680762201219935","1.0680762201219935","1.0680762201219935"
"99782","0.9774517010669174","0.9774517010669174","0.9774517010669174"
"100031","0.9358782241047786","0.9358782241047786","0.9358782241047786"
"100301","0.865120576131169","0.865120576131169","0.865120576131169"
"100551","0.9961469815483017","0.9961469815483017","0.9961469815483017"
"100811","1.1401526746612651","1.1401526746612651","1.1401526746612651"
"101071","0.9830895326835851","0.9830895326835851","0.9830895326835851"
"101334","1.0423047391890106","1.0423047391890106","1.0423047391890106"
"101578","0.8540292202905359","0.8540292202905359","0.8540292202905359"
"101838","1.016332938587301","1.016332938587301","1.016332938587301"
"102099","1.1072203841750268","1.1072203841750268","1.1072203841750268"
"102366","1.0749894277501597","1.0749894277501597","1.0749894277501597"
"102627","0.873186783970321","0.873186783970321","0.873186783970321"
"102892","1.0208083853679295","1.0208083853679295","1.0208083853679295"
"103160","0.955329773893967","0.955329773893967","0.955329773893967"
"103429","1.078984848151433","1.078984848151433","1.078984848151433"
"103677","1.0243806804760576","1.0243806804760576","1.0243806804760576"
"103937","0.9062289953994894","0.9062289953994894","0.9062289953994894"
"104210","0.9298651171332359","0.9298651171332359","0.9298651171332359"
"104474","1.019551094843591","1.019551094843591","1.019551094843591"
"104736","1.0588248621096148","1.0588248621096148","1.0588248621096148"
"104991","1.1315725699616939","1.1315725699616939","1.1315725699616939"
"105250","0.9753467500795053","0.9753467500795053","0.9753467500795053"
"105513","1.0370024241507054","1.0370024241507054","1.0370024241507054"
"105778","0.9983725470855604","0.9983725470855604","0.9983725470855604"
"106035","0.9520231748661795","0.9520231748661795","0.9520231748661795"
"106294","1.1026587457680004","1.1026587457680004","1.1026587457680004"
"106553","0.9137054578412998","0.9137054578412998","0.9137054578412998"
"106814","0.9662849637522791","0.9662849637522791","0.9662849637522791"
"107088","1.052236888887361","1.052236888887361","1.052236888887361"
"107354","0.962904683929078","0.962904683929078","0.962904683929078"
"107622","1.1319617320780428","1.1319617320780428","1.1319617320780428"
"107896","1.0480904430292985","1.0480904430292985","1.0480904430292985"
"108151","0.9443335784945401","0.9443335784945401","0.9443335784945401"
"108414","0.9730854892958535","0.9730854892958535","0.9730854892958535"
"108675","0.8795037257014275","0.8795037257014275","0.8795037257014275"
"108937","1.0159985069642021","1.0159985069642021","1.0159985069642021"
"109203","0.9419349670723831","0.9419349670723831","0.9419349670723831"
"109455","0.9382588721940415","0.9382588721940415","0.9382588721940415"
"109721","1.0747939434483356","1.0747939434483356","1.0747939434483356"
"109974","0.9146953463872304","0.9146953463872304","0.9146953463872304"
"110230","0.9476083573229886","0.9476083573229886","0.9476083573229886"
"110498","1.0704502768250745","1.0704502768250745","1.0704502768250745"
"110760","0.9169298099297565","0.9169298099297565","0.9169298099297565"
"111014","0.944674135496219","0.944674135496219","0.944674135496219"
"111269","0.9659789646280679","0.9659789646280679","0.9659789646280679"
"111521","0.7235984781080373","0.7235984781080373","0.7235984781080373"
"111782","1.04644595806612","1.04644595806612","1.04644595806612"
"112052","0.9735218979264818","0.9735218979264818","0.9735218979264818"
"112306","0.9743876832389579","0.9743876832389579","0.9743876832389579"
"112570","1.0801507420240486","1.0801507420240486","1.0801507420240486"
"112838","0.947288931374195","0.947288931374195","0.947288931374195"
"113105","1.0421362498213278","1.0421362498213278","1.0421362498213278"
"113375","0.9566911707439902","0.9566911707439902","0.9566911707439902"
"113642","1.0527133486061184","1.0527133486061184","1.0527133486061184"
"113908","0.8701410554004488","0.8701410554004488","0.8701410554004488"
"114179","1.0213025972754783","1.0213025972754783","1.0213025972754783"
"114439","1.021549442826115","1.021549442826115","1.021549442826115"
"114689","0.7754876008093426","0.7754876008093426","0.7754876008093426"
"114958","1.1641487881893142","1.1641487881893142","1.1641487881893142"
