"Step","fine tune relabel+shuffle_0_1e-05 - average_loss","fine tune relabel+shuffle_0_1e-05 - average_loss__MIN","fine tune relabel+shuffle_0_1e-05 - average_loss__MAX"
"115546","1.0429520115385609","1.0429520115385609","1.0429520115385609"
"115800","0.9397165575215177","0.9397165575215177","0.9397165575215177"
"116063","1.0190727531513013","1.0190727531513013","1.0190727531513013"
"116314","0.9610574941595171","0.9610574941595171","0.9610574941595171"
"116573","1.0471949053926395","1.0471949053926395","1.0471949053926395"
"116823","0.883375058605291","0.883375058605291","0.883375058605291"
"117081","0.9662913531897268","0.9662913531897268","0.9662913531897268"
"117345","0.9772168604320743","0.9772168604320743","0.9772168604320743"
"117594","1.0481371128000319","1.0481371128000319","1.0481371128000319"
"117850","0.9974866149696842","0.9974866149696842","0.9974866149696842"
"118117","1.0470223667804885","1.0470223667804885","1.0470223667804885"
"118392","1.0559792192549724","1.0559792192549724","1.0559792192549724"
"118656","1.0709735498884347","1.0709735498884347","1.0709735498884347"
"118925","1.0062106558914947","1.0062106558914947","1.0062106558914947"
"119191","1.0761734301558739","1.0761734301558739","1.0761734301558739"
"119454","0.9625525534131091","0.9625525534131091","0.9625525534131091"
"119711","1.0115835059032698","1.0115835059032698","1.0115835059032698"
"119973","1.0636775499232647","1.0636775499232647","1.0636775499232647"
"120233","1.1197745060154365","1.1197745060154365","1.1197745060154365"
"120496","1.0177157897019276","1.0177157897019276","1.0177157897019276"
"120753","0.967129273596474","0.967129273596474","0.967129273596474"
"121007","0.9350407909806194","0.9350407909806194","0.9350407909806194"
"121259","0.8443422717100203","0.8443422717100203","0.8443422717100203"
"121516","0.9365966009758552","0.9365966009758552","0.9365966009758552"
"121773","1.0587050804846234","1.0587050804846234","1.0587050804846234"
"122040","0.9591775706589774","0.9591775706589774","0.9591775706589774"
"122297","1.031621723702406","1.031621723702406","1.031621723702406"
"122557","1.0228156061081364","1.0228156061081364","1.0228156061081364"
"122825","0.9892280618890288","0.9892280618890288","0.9892280618890288"
"123088","1.030665489424158","1.030665489424158","1.030665489424158"
"123351","1.0460053071656694","1.0460053071656694","1.0460053071656694"
"123617","0.9500154863799422","0.9500154863799422","0.9500154863799422"
"123870","1.0487464944430367","1.0487464944430367","1.0487464944430367"
"124118","0.9166828213943065","0.9166828213943065","0.9166828213943065"
"124384","1.1074261585115717","1.1074261585115717","1.1074261585115717"
"124650","1.1446640374155288","1.1446640374155288","1.1446640374155288"
"124917","1.0552871513214928","1.0552871513214928","1.0552871513214928"
"125187","0.9897771312285754","0.9897771312285754","0.9897771312285754"
"125446","0.9867048124653643","0.9867048124653643","0.9867048124653643"
"125703","0.9782158941190365","0.9782158941190365","0.9782158941190365"
"125961","0.9831868118192207","0.9831868118192207","0.9831868118192207"
"126219","1.160153639831735","1.160153639831735","1.160153639831735"
"126474","1.0709990004845351","1.0709990004845351","1.0709990004845351"
"126743","1.136386959023248","1.136386959023248","1.136386959023248"
"127010","1.1529300687228683","1.1529300687228683","1.1529300687228683"
"127269","0.8899262061928985","0.8899262061928985","0.8899262061928985"
"127533","1.053465855093182","1.053465855093182","1.053465855093182"
"127797","1.0338284462394804","1.0338284462394804","1.0338284462394804"
"128065","1.1940893568794595","1.1940893568794595","1.1940893568794595"
"128318","1.156520790628031","1.156520790628031","1.156520790628031"
"128576","1.0312552722136328","1.0312552722136328","1.0312552722136328"
"128836","1.0101874066579726","1.0101874066579726","1.0101874066579726"
"129102","1.0576434833188093","1.0576434833188093","1.0576434833188093"
"129363","1.0130602802253432","1.0130602802253432","1.0130602802253432"
"129633","1.080368802656004","1.080368802656004","1.080368802656004"
"129900","1.0375319987507983","1.0375319987507983","1.0375319987507983"
"130162","1.0535887831747188","1.0535887831747188","1.0535887831747188"
"130421","1.0105618069461477","1.0105618069461477","1.0105618069461477"
"130692","0.9510799010077501","0.9510799010077501","0.9510799010077501"
"130949","1.0341020469455984","1.0341020469455984","1.0341020469455984"
"131223","1.0145516045266922","1.0145516045266922","1.0145516045266922"
"131494","1.0395356905113946","1.0395356905113946","1.0395356905113946"
"131750","1.0924683897314094","1.0924683897314094","1.0924683897314094"
"132014","0.9526122095271629","0.9526122095271629","0.9526122095271629"
"132274","1.0157664959570476","1.0157664959570476","1.0157664959570476"
"132541","1.016039561015735","1.016039561015735","1.016039561015735"
"132788","0.9519136318420706","0.9519136318420706","0.9519136318420706"
"133060","1.1882920877308651","1.1882920877308651","1.1882920877308651"
"133314","0.9278287330197896","0.9278287330197896","0.9278287330197896"
"133568","1.0125827474388047","1.0125827474388047","1.0125827474388047"
"133819","1.1137538048367561","1.1137538048367561","1.1137538048367561"
"134079","1.0131325423300488","1.0131325423300488","1.0131325423300488"
"134344","1.1203273083925303","1.1203273083925303","1.1203273083925303"
"134603","1.0687465430547793","1.0687465430547793","1.0687465430547793"
"134846","0.975624135674466","0.975624135674466","0.975624135674466"
"135106","0.9781173843570721","0.9781173843570721","0.9781173843570721"
"135369","1.1168069936640894","1.1168069936640894","1.1168069936640894"
"135635","1.0302874252414116","1.0302874252414116","1.0302874252414116"
"135894","1.1103842815039335","1.1103842815039335","1.1103842815039335"
"136146","0.9620762048220193","0.9620762048220193","0.9620762048220193"
"136409","1.029363288241786","1.029363288241786","1.029363288241786"
"136672","1.0853732216162346","1.0853732216162346","1.0853732216162346"
"136919","0.9293510506278537","0.9293510506278537","0.9293510506278537"
"137183","0.9454859946045505","0.9454859946045505","0.9454859946045505"
"137445","1.1969006871543963","1.1969006871543963","1.1969006871543963"
"137713","1.0150782596009473","1.0150782596009473","1.0150782596009473"
"137976","1.2548992638392493","1.2548992638392493","1.2548992638392493"
"138233","0.9565756763576331","0.9565756763576331","0.9565756763576331"
"138498","1.0561810233751336","1.0561810233751336","1.0561810233751336"
"138761","0.9802405992697241","0.9802405992697241","0.9802405992697241"
"139026","1.0271729041712283","1.0271729041712283","1.0271729041712283"
"139292","1.0627343441218797","1.0627343441218797","1.0627343441218797"
"139555","1.0243773238316425","1.0243773238316425","1.0243773238316425"
"139821","1.1279141187457653","1.1279141187457653","1.1279141187457653"
"140091","1.1684715903214145","1.1684715903214145","1.1684715903214145"
"140360","1.030964107219596","1.030964107219596","1.030964107219596"
"140625","0.9949731065954556","0.9949731065954556","0.9949731065954556"
"140881","1.1005326840045822","1.1005326840045822","1.1005326840045822"
"141131","1.1053934914776606","1.1053934914776606","1.1053934914776606"
"141396","1.0796806834076946","1.0796806834076946","1.0796806834076946"
"141667","0.9282987280350635","0.9282987280350635","0.9282987280350635"
"141932","1.0939134289951937","1.0939134289951937","1.0939134289951937"
"142195","1.019124133581621","1.019124133581621","1.019124133581621"
"142461","1.0858740745410378","1.0858740745410378","1.0858740745410378"
"142726","1.0781769548352713","1.0781769548352713","1.0781769548352713"
"142995","1.0279720126498526","1.0279720126498526","1.0279720126498526"
"143260","1.1016802854141656","1.1016802854141656","1.1016802854141656"
"143534","0.9441150955717873","0.9441150955717873","0.9441150955717873"
"143797","1.0303763977907323","1.0303763977907323","1.0303763977907323"
"144056","0.9170967899046418","0.9170967899046418","0.9170967899046418"
"144319","1.147514369382447","1.147514369382447","1.147514369382447"
"144583","1.18016715614682","1.18016715614682","1.18016715614682"
"144847","1.065263871275455","1.065263871275455","1.065263871275455"
"145102","1.0466369114682528","1.0466369114682528","1.0466369114682528"
"145367","1.0606521172670678","1.0606521172670678","1.0606521172670678"
"145618","1.1163841005781217","1.1163841005781217","1.1163841005781217"
"145888","1.1958750015523325","1.1958750015523325","1.1958750015523325"
"146156","1.1386811335460933","1.1386811335460933","1.1386811335460933"
"146421","1.1514860125063462","1.1514860125063462","1.1514860125063462"
"146683","1.0157819132115526","1.0157819132115526","1.0157819132115526"
"146919","1.1193068034403932","1.1193068034403932","1.1193068034403932"
"147179","1.0150640576787575","1.0150640576787575","1.0150640576787575"
"147436","1.0881218764204774","1.0881218764204774","1.0881218764204774"
"147689","0.9894733830678871","0.9894733830678871","0.9894733830678871"
"147947","0.954724913852737","0.954724913852737","0.954724913852737"
"148214","1.0709871500316592","1.0709871500316592","1.0709871500316592"
"148472","1.1253767276059525","1.1253767276059525","1.1253767276059525"
"148727","1.0486112398360048","1.0486112398360048","1.0486112398360048"
"148996","1.0441396596651629","1.0441396596651629","1.0441396596651629"
"149265","0.9928591440623924","0.9928591440623924","0.9928591440623924"
"149528","1.0726435045772464","1.0726435045772464","1.0726435045772464"
"149790","1.1251476117982835","1.1251476117982835","1.1251476117982835"
"150052","1.0547197702964963","1.0547197702964963","1.0547197702964963"
"150313","1.0911053078108917","1.0911053078108917","1.0911053078108917"
"150558","1.0333771093275304","1.0333771093275304","1.0333771093275304"
"150819","0.9993686240177205","0.9993686240177205","0.9993686240177205"
"151079","1.083166725252276","1.083166725252276","1.083166725252276"
"151353","1.0516323233339115","1.0516323233339115","1.0516323233339115"
"151610","1.1234734453692066","1.1234734453692066","1.1234734453692066"
"151878","1.0931448474875012","1.0931448474875012","1.0931448474875012"
"152131","0.929122207686305","0.929122207686305","0.929122207686305"
"152382","0.9513257501249233","0.9513257501249233","0.9513257501249233"
"152642","1.0301775782613076","1.0301775782613076","1.0301775782613076"
"152903","1.0336497307563974","1.0336497307563974","1.0336497307563974"
"153168","1.0595575554178012","1.0595575554178012","1.0595575554178012"
"153432","1.0268022572207782","1.0268022572207782","1.0268022572207782"
"153689","1.0467931914681954","1.0467931914681954","1.0467931914681954"
"153952","0.9986302224229331","0.9986302224229331","0.9986302224229331"
"154216","1.1615260108508636","1.1615260108508636","1.1615260108508636"
"154478","0.9899878568356217","0.9899878568356217","0.9899878568356217"
"154738","0.8364857158770772","0.8364857158770772","0.8364857158770772"
"155002","1.0161570625491192","1.0161570625491192","1.0161570625491192"
"155246","1.0319627312993365","1.0319627312993365","1.0319627312993365"
"155507","0.876210571770746","0.876210571770746","0.876210571770746"
"155768","1.1350662977163446","1.1350662977163446","1.1350662977163446"
"156037","1.0898817300724077","1.0898817300724077","1.0898817300724077"
"156298","1.0501759781411395","1.0501759781411395","1.0501759781411395"
"156564","1.1067450433719281","1.1067450433719281","1.1067450433719281"
"156819","0.9760109315683761","0.9760109315683761","0.9760109315683761"
"157081","1.0880815421602246","1.0880815421602246","1.0880815421602246"
"157337","0.9692966969847611","0.9692966969847611","0.9692966969847611"
"157600","1.0715224667865622","1.0715224667865622","1.0715224667865622"
"157867","1.0291463154971872","1.0291463154971872","1.0291463154971872"
"158133","1.0395682087729017","1.0395682087729017","1.0395682087729017"
"158402","1.0669197094526361","1.0669197094526361","1.0669197094526361"
"158661","1.079154085786862","1.079154085786862","1.079154085786862"
"158918","0.9736284214466787","0.9736284214466787","0.9736284214466787"
"159185","0.9820469961161433","0.9820469961161433","0.9820469961161433"
"159442","1.0626748974479225","1.0626748974479225","1.0626748974479225"
"159702","1.0323945466030349","1.0323945466030349","1.0323945466030349"
"159960","0.99641756118096","0.99641756118096","0.99641756118096"
"160227","1.0061689001163123","1.0061689001163123","1.0061689001163123"
"160492","1.0850477464515413","1.0850477464515413","1.0850477464515413"
"160753","0.9157600708110294","0.9157600708110294","0.9157600708110294"
"161017","0.9696441534906626","0.9696441534906626","0.9696441534906626"
"161278","1.0653979097999635","1.0653979097999635","1.0653979097999635"
"161546","1.1148426372616491","1.1148426372616491","1.1148426372616491"
"161820","1.0148148452998915","1.0148148452998915","1.0148148452998915"
"162088","1.0693648819241492","1.0693648819241492","1.0693648819241492"
"162340","1.0134219027971638","1.0134219027971638","1.0134219027971638"
"162606","0.9979850948637399","0.9979850948637399","0.9979850948637399"
"162869","0.9740123179538444","0.9740123179538444","0.9740123179538444"
"163129","1.0589544722500004","1.0589544722500004","1.0589544722500004"
"163384","1.011643050358604","1.011643050358604","1.011643050358604"
"163634","0.9930465383706555","0.9930465383706555","0.9930465383706555"
"163889","1.104552327234436","1.104552327234436","1.104552327234436"
"164146","0.9226329246384686","0.9226329246384686","0.9226329246384686"
"164412","0.958802827895227","0.958802827895227","0.958802827895227"
"164665","1.0948729543159803","1.0948729543159803","1.0948729543159803"
"164933","1.1100761648853896","1.1100761648853896","1.1100761648853896"
"165195","0.9160897229251622","0.9160897229251622","0.9160897229251622"
"165448","1.038517062355224","1.038517062355224","1.038517062355224"
"165716","1.1164776864729395","1.1164776864729395","1.1164776864729395"
"165979","1.0828210596790928","1.0828210596790928","1.0828210596790928"
"166239","1.1108868846040287","1.1108868846040287","1.1108868846040287"
"166494","0.9382000849495701","0.9382000849495701","0.9382000849495701"
"166748","0.9691267447797824","0.9691267447797824","0.9691267447797824"
"167011","0.9036577002350198","0.9036577002350198","0.9036577002350198"
"167273","0.9781412345424292","0.9781412345424292","0.9781412345424292"
"167534","1.0782850242395063","1.0782850242395063","1.0782850242395063"
"167803","0.9251158371543743","0.9251158371543743","0.9251158371543743"
"168065","0.8593173064312963","0.8593173064312963","0.8593173064312963"
"168330","1.1594442658829716","1.1594442658829716","1.1594442658829716"
"168599","1.1028722767817798","1.1028722767817798","1.1028722767817798"
"168863","1.1437191452526358","1.1437191452526358","1.1437191452526358"
"169129","1.0242829930655102","1.0242829930655102","1.0242829930655102"
"169393","1.031210153392164","1.031210153392164","1.031210153392164"
"169653","1.0571386050669322","1.0571386050669322","1.0571386050669322"
"169913","1.0257578692416276","1.0257578692416276","1.0257578692416276"
"170185","0.9999215998850021","0.9999215998850021","0.9999215998850021"
"170455","1.1086433359228034","1.1086433359228034","1.1086433359228034"
"170712","1.0626986265671625","1.0626986265671625","1.0626986265671625"
"170975","0.9090366133557701","0.9090366133557701","0.9090366133557701"
"171234","0.936253832175386","0.936253832175386","0.936253832175386"
"171502","0.9710653883667116","0.9710653883667116","0.9710653883667116"
"171770","1.0579284339016306","1.0579284339016306","1.0579284339016306"
"172039","1.0897473338200176","1.0897473338200176","1.0897473338200176"
"172301","0.9603477949889229","0.9603477949889229","0.9603477949889229"
"172557","0.9718486439795009","0.9718486439795009","0.9718486439795009"
"172817","0.9466311253473557","0.9466311253473557","0.9466311253473557"
"173081","1.10464661875356","1.10464661875356","1.10464661875356"
"173338","0.8816384789587107","0.8816384789587107","0.8816384789587107"
"173599","1.0446016572139882","1.0446016572139882","1.0446016572139882"
"173857","1.1630579098976013","1.1630579098976013","1.1630579098976013"
"174118","0.8882236622477608","0.8882236622477608","0.8882236622477608"
"174368","0.926838237319642","0.926838237319642","0.926838237319642"
"174623","0.9948205905291339","0.9948205905291339","0.9948205905291339"
"174884","1.0989247305441865","1.0989247305441865","1.0989247305441865"
"175141","1.062744478134588","1.062744478134588","1.062744478134588"
"175402","1.131873169992145","1.131873169992145","1.131873169992145"
"175666","1.035603433163541","1.035603433163541","1.035603433163541"
"175917","0.9762960388638557","0.9762960388638557","0.9762960388638557"
"176176","1.0105860856072795","1.0105860856072795","1.0105860856072795"
"176447","0.9310111116295909","0.9310111116295909","0.9310111116295909"
"176710","1.0523853664385603","1.0523853664385603","1.0523853664385603"
"176982","1.046426159764306","1.046426159764306","1.046426159764306"
"177251","0.973931741806327","0.973931741806327","0.973931741806327"
"177517","1.1317424330159307","1.1317424330159307","1.1317424330159307"
"177789","0.9623925561335097","0.9623925561335097","0.9623925561335097"
"178048","0.9893496552457016","0.9893496552457016","0.9893496552457016"
"178308","1.0119201114726835","1.0119201114726835","1.0119201114726835"
"178568","0.908922680165431","0.908922680165431","0.908922680165431"
"178825","1.02303196482086","1.02303196482086","1.02303196482086"
"179093","1.0212573253505026","1.0212573253505026","1.0212573253505026"
"179360","0.9693722409492266","0.9693722409492266","0.9693722409492266"
"179626","1.0407629037991648","1.0407629037991648","1.0407629037991648"
"179894","1.0356158496631283","1.0356158496631283","1.0356158496631283"
"180158","0.8717400103093162","0.8717400103093162","0.8717400103093162"
"180422","0.894547114912853","0.894547114912853","0.894547114912853"
"180688","1.157801491639584","1.157801491639584","1.157801491639584"
"180949","1.0752071429121761","1.0752071429121761","1.0752071429121761"
"181217","1.145574303235659","1.145574303235659","1.145574303235659"
"181476","0.9961516134455108","0.9961516134455108","0.9961516134455108"
"181728","0.9793392586127649","0.9793392586127649","0.9793392586127649"
"181990","1.0802549672363506","1.0802549672363506","1.0802549672363506"
"182260","1.1326749205903663","1.1326749205903663","1.1326749205903663"
"182525","1.0701460187226088","1.0701460187226088","1.0701460187226088"
"182790","0.9902799616190192","0.9902799616190192","0.9902799616190192"
"183059","1.029072222873728","1.029072222873728","1.029072222873728"
"183313","1.102277589255172","1.102277589255172","1.102277589255172"
"183587","0.986606572257585","0.986606572257585","0.986606572257585"
"183845","0.9547270414494645","0.9547270414494645","0.9547270414494645"
"184106","1.0611151288049567","1.0611151288049567","1.0611151288049567"
"184371","1.0417760137521843","1.0417760137521843","1.0417760137521843"
"184628","1.004492525622958","1.004492525622958","1.004492525622958"
"184897","0.9871017572054319","0.9871017572054319","0.9871017572054319"
"185151","1.0339990032190043","1.0339990032190043","1.0339990032190043"
"185415","1.1057428950116868","1.1057428950116868","1.1057428950116868"
"185684","1.1274612740117171","1.1274612740117171","1.1274612740117171"
"185946","1.0753107112359044","1.0753107112359044","1.0753107112359044"
"186207","0.977633711916429","0.977633711916429","0.977633711916429"
"186475","1.1527627246896843","1.1527627246896843","1.1527627246896843"
"186728","0.8477559919039727","0.8477559919039727","0.8477559919039727"
"186988","0.947631221022749","0.947631221022749","0.947631221022749"
"187241","0.8871213037767626","0.8871213037767626","0.8871213037767626"
"187508","1.0005601389730967","1.0005601389730967","1.0005601389730967"
"187755","0.9054649669580078","0.9054649669580078","0.9054649669580078"
"188002","0.9433511180665206","0.9433511180665206","0.9433511180665206"
"188270","1.0612185001820051","1.0612185001820051","1.0612185001820051"
"188533","0.9918990210122571","0.9918990210122571","0.9918990210122571"
"188795","1.0381280228021144","1.0381280228021144","1.0381280228021144"
"189059","1.029507493689501","1.029507493689501","1.029507493689501"
"189328","0.8997553350995504","0.8997553350995504","0.8997553350995504"
"189590","1.1170830878466294","1.1170830878466294","1.1170830878466294"
"189843","0.9087422504897377","0.9087422504897377","0.9087422504897377"
"190094","1.0240693378871768","1.0240693378871768","1.0240693378871768"
"190357","1.1418103348683717","1.1418103348683717","1.1418103348683717"
"190612","1.0024452422477481","1.0024452422477481","1.0024452422477481"
"190870","1.0509645907694","1.0509645907694","1.0509645907694"
"191136","1.0824269179606338","1.0824269179606338","1.0824269179606338"
"191389","1.0675683739221888","1.0675683739221888","1.0675683739221888"
"191649","1.0456724632110679","1.0456724632110679","1.0456724632110679"
"191915","1.0511431269627645","1.0511431269627645","1.0511431269627645"
"192178","1.0439606216285942","1.0439606216285942","1.0439606216285942"
"192448","1.144445570561166","1.144445570561166","1.144445570561166"
"192710","1.100433129957465","1.100433129957465","1.100433129957465"
"192964","1.076388724134527","1.076388724134527","1.076388724134527"
"193224","1.0264026541211184","1.0264026541211184","1.0264026541211184"
"193482","1.022671639614014","1.022671639614014","1.022671639614014"
"193736","1.0518704284411824","1.0518704284411824","1.0518704284411824"
"194004","0.9015703574785228","0.9015703574785228","0.9015703574785228"
"194261","1.0323790218245854","1.0323790218245854","1.0323790218245854"
"194519","1.1624391722700618","1.1624391722700618","1.1624391722700618"
"194783","1.0277634997561687","1.0277634997561687","1.0277634997561687"
"195049","1.078823759703392","1.078823759703392","1.078823759703392"
"195311","0.9873966276817407","0.9873966276817407","0.9873966276817407"
"195578","1.0951746652321954","1.0951746652321954","1.0951746652321954"
"195840","1.0688716964854577","1.0688716964854577","1.0688716964854577"
"196106","1.1825904625778396","1.1825904625778396","1.1825904625778396"
"196374","1.0396774462775098","1.0396774462775098","1.0396774462775098"
"196629","1.0485861902113676","1.0485861902113676","1.0485861902113676"
"196893","0.979803897587624","0.979803897587624","0.979803897587624"
"197155","0.8817559762832506","0.8817559762832506","0.8817559762832506"
"197423","0.9694606523514128","0.9694606523514128","0.9694606523514128"
"197687","0.999087982807247","0.999087982807247","0.999087982807247"
"197955","1.1305216467111474","1.1305216467111474","1.1305216467111474"
"198215","0.9287414577527939","0.9287414577527939","0.9287414577527939"
"198471","1.0179801125030652","1.0179801125030652","1.0179801125030652"
"198731","0.9673236638941464","0.9673236638941464","0.9673236638941464"
"198994","1.0173110997104997","1.0173110997104997","1.0173110997104997"
"199251","0.9664547693479433","0.9664547693479433","0.9664547693479433"
"199509","0.9511219006059553","0.9511219006059553","0.9511219006059553"
"199765","0.9920893075769095","0.9920893075769095","0.9920893075769095"
"200016","0.9744071560318421","0.9744071560318421","0.9744071560318421"
"200285","1.06992250066873","1.06992250066873","1.06992250066873"
"200546","1.1205506109840557","1.1205506109840557","1.1205506109840557"
"200801","1.0571088163586384","1.0571088163586384","1.0571088163586384"
"201068","1.0285252039154766","1.0285252039154766","1.0285252039154766"
"201334","1.0188064471154508","1.0188064471154508","1.0188064471154508"
"201601","1.055206651325561","1.055206651325561","1.055206651325561"
"201874","0.9610202060403606","0.9610202060403606","0.9610202060403606"
"202131","0.9446837847726112","0.9446837847726112","0.9446837847726112"
"202394","0.9003081121040007","0.9003081121040007","0.9003081121040007"
"202645","0.9291452655225335","0.9291452655225335","0.9291452655225335"
"202904","1.068595480109497","1.068595480109497","1.068595480109497"
"203173","1.0576276470253796","1.0576276470253796","1.0576276470253796"
"203441","1.009186558661143","1.009186558661143","1.009186558661143"
"203691","1.0142359153311977","1.0142359153311977","1.0142359153311977"
"203951","1.1517345359135005","1.1517345359135005","1.1517345359135005"
"204219","0.9126466163501011","0.9126466163501011","0.9126466163501011"
"204478","1.1112867807210596","1.1112867807210596","1.1112867807210596"
"204737","1.0682217764511581","1.0682217764511581","1.0682217764511581"
"205004","0.9906273278999261","0.9906273278999261","0.9906273278999261"
"205271","0.9394995740250293","0.9394995740250293","0.9394995740250293"
"205526","1.1611917766333035","1.1611917766333035","1.1611917766333035"
"205793","1.1287671983416496","1.1287671983416496","1.1287671983416496"
"206047","1.0296265995233809","1.0296265995233809","1.0296265995233809"
"206309","1.0280637222435702","1.0280637222435702","1.0280637222435702"
"206571","1.1009569332449565","1.1009569332449565","1.1009569332449565"
"206831","0.9839740535588796","0.9839740535588796","0.9839740535588796"
"207085","1.0791244242621414","1.0791244242621414","1.0791244242621414"
"207353","0.8744291584145685","0.8744291584145685","0.8744291584145685"
"207610","0.8881743062842206","0.8881743062842206","0.8881743062842206"
"207876","0.9580325721880335","0.9580325721880335","0.9580325721880335"
"208145","0.909791593978834","0.909791593978834","0.909791593978834"
"208409","0.896897510011153","0.896897510011153","0.896897510011153"
"208673","1.0444257577406932","1.0444257577406932","1.0444257577406932"
"208936","0.994103771903339","0.994103771903339","0.994103771903339"
"209196","1.0059701393882508","1.0059701393882508","1.0059701393882508"
"209461","0.9597336232826045","0.9597336232826045","0.9597336232826045"
"209728","1.0479949720928432","1.0479949720928432","1.0479949720928432"
"209990","1.028693391115909","1.028693391115909","1.028693391115909"
"210252","1.0490961548347348","1.0490961548347348","1.0490961548347348"
"210521","1.1221969333164585","1.1221969333164585","1.1221969333164585"
"210784","1.0293465051299926","1.0293465051299926","1.0293465051299926"
"211050","0.9891655334311671","0.9891655334311671","0.9891655334311671"
"211298","1.0997223844183652","1.0997223844183652","1.0997223844183652"
"211561","1.0384667579012794","1.0384667579012794","1.0384667579012794"
"211827","1.0728020877724507","1.0728020877724507","1.0728020877724507"
"212084","1.011469534218863","1.011469534218863","1.011469534218863"
"212352","0.883412754818373","0.883412754818373","0.883412754818373"
"212614","1.1024650714903736","1.1024650714903736","1.1024650714903736"
"212883","1.1079179756505468","1.1079179756505468","1.1079179756505468"
"213140","1.0227627185524921","1.0227627185524921","1.0227627185524921"
"213407","1.0758150841925458","1.0758150841925458","1.0758150841925458"
"213666","0.9542451423981757","0.9542451423981757","0.9542451423981757"
"213934","0.9455768418461853","0.9455768418461853","0.9455768418461853"
"214188","1.0539084450394942","1.0539084450394942","1.0539084450394942"
"214455","0.9316675977359031","0.9316675977359031","0.9316675977359031"
"214709","1.1322460311895877","1.1322460311895877","1.1322460311895877"
"214967","1.0045635012465481","1.0045635012465481","1.0045635012465481"
"215230","0.9579370832190419","0.9579370832190419","0.9579370832190419"
"215481","1.0262735201478885","1.0262735201478885","1.0262735201478885"
"215747","1.0933715305273932","1.0933715305273932","1.0933715305273932"
"215998","1.0023662136177773","1.0023662136177773","1.0023662136177773"
"216254","1.182701839029042","1.182701839029042","1.182701839029042"
"216517","0.9691252031789443","0.9691252031789443","0.9691252031789443"
"216769","1.1559006706473867","1.1559006706473867","1.1559006706473867"
"217030","0.9277620617205179","0.9277620617205179","0.9277620617205179"
"217287","1.0482201796124497","1.0482201796124497","1.0482201796124497"
"217552","1.0645118265061961","1.0645118265061961","1.0645118265061961"
"217827","1.0304161527252225","1.0304161527252225","1.0304161527252225"
"218079","0.9824172558633041","0.9824172558633041","0.9824172558633041"
"218334","0.970912286500736","0.970912286500736","0.970912286500736"
"218591","0.9749109965463411","0.9749109965463411","0.9749109965463411"
"218855","1.0462432916292495","1.0462432916292495","1.0462432916292495"
"219108","1.021302929194359","1.021302929194359","1.021302929194359"
"219377","1.0662003534999727","1.0662003534999727","1.0662003534999727"
"219637","1.0133580263980009","1.0133580263980009","1.0133580263980009"
"219901","1.007043841039693","1.007043841039693","1.007043841039693"
"220160","0.9979339441352411","0.9979339441352411","0.9979339441352411"
"220412","0.9898993896374738","0.9898993896374738","0.9898993896374738"
"220675","0.9787177059205031","0.9787177059205031","0.9787177059205031"
"220942","1.1499125014990568","1.1499125014990568","1.1499125014990568"
"221206","1.1518741008568276","1.1518741008568276","1.1518741008568276"
"221477","1.0361144839443588","1.0361144839443588","1.0361144839443588"
"221747","1.0744124945903086","1.0744124945903086","1.0744124945903086"
"222003","1.0558800860343123","1.0558800860343123","1.0558800860343123"
"222258","0.9527638509568426","0.9527638509568426","0.9527638509568426"
"222520","1.0997238577918265","1.0997238577918265","1.0997238577918265"
"222786","1.0162452875947598","1.0162452875947598","1.0162452875947598"
"223049","1.0566630684615996","1.0566630684615996","1.0566630684615996"
"223300","1.0999812114466396","1.0999812114466396","1.0999812114466396"
"223565","0.987645269270554","0.987645269270554","0.987645269270554"
"223832","0.9911820734773739","0.9911820734773739","0.9911820734773739"
"224078","1.0369472456299682","1.0369472456299682","1.0369472456299682"
"224341","1.0262597055606477","1.0262597055606477","1.0262597055606477"
"224602","1.0297050564704275","1.0297050564704275","1.0297050564704275"
"224860","1.053758097415471","1.053758097415471","1.053758097415471"
"225124","1.064026208112744","1.064026208112744","1.064026208112744"
"225392","1.0933900362277849","1.0933900362277849","1.0933900362277849"
"225658","1.036064501405299","1.036064501405299","1.036064501405299"
"225921","1.1394437323324955","1.1394437323324955","1.1394437323324955"
"226171","1.0619519586332116","1.0619519586332116","1.0619519586332116"
"226429","1.0963502167019739","1.0963502167019739","1.0963502167019739"
"226677","1.0345105549167102","1.0345105549167102","1.0345105549167102"
"226940","0.9000980734667724","0.9000980734667724","0.9000980734667724"
"227207","0.9732106639161651","0.9732106639161651","0.9732106639161651"
"227470","1.054117826057722","1.054117826057722","1.054117826057722"
"227732","0.9295875037843743","0.9295875037843743","0.9295875037843743"
"227983","1.1021538695047692","1.1021538695047692","1.1021538695047692"
"228249","1.1081393713847558","1.1081393713847558","1.1081393713847558"
"228515","0.9545374739953028","0.9545374739953028","0.9545374739953028"
"228772","0.9758846789559112","0.9758846789559112","0.9758846789559112"
"229038","1.1055210989971562","1.1055210989971562","1.1055210989971562"
"229307","1.2016816264818233","1.2016816264818233","1.2016816264818233"
"229562","1.1044353473180613","1.1044353473180613","1.1044353473180613"
"229826","1.2262506048898456","1.2262506048898456","1.2262506048898456"
"230095","1.1047837811545749","1.1047837811545749","1.1047837811545749"
"230353","0.9577712820661682","0.9577712820661682","0.9577712820661682"
"230623","0.9674652233990956","0.9674652233990956","0.9674652233990956"
